Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-25,,-1,Overleden,0,33
2021-02-25,,-1,Totaal,32,3833
2021-02-25,,-1,Ziekenhuisopname,0,110
2021-02-25,Groningen,20,Overleden,2,179
2021-02-25,Groningen,20,Totaal,124,22229
2021-02-25,Groningen,20,Ziekenhuisopname,-1,253
2021-02-25,Friesland,21,Overleden,0,386
2021-02-25,Friesland,21,Totaal,194,25757
2021-02-25,Friesland,21,Ziekenhuisopname,0,354
2021-02-25,Drenthe,22,Overleden,1,280
2021-02-25,Drenthe,22,Totaal,169,21381
2021-02-25,Drenthe,22,Ziekenhuisopname,3,371
2021-02-25,Overijssel,23,Overleden,0,1032
2021-02-25,Overijssel,23,Totaal,223,75023
2021-02-25,Overijssel,23,Ziekenhuisopname,3,1131
2021-02-25,Flevoland,24,Overleden,1,210
2021-02-25,Flevoland,24,Totaal,58,25530
2021-02-25,Flevoland,24,Ziekenhuisopname,2,527
2021-02-25,Gelderland,25,Overleden,1,1801
2021-02-25,Gelderland,25,Totaal,485,120729
2021-02-25,Gelderland,25,Ziekenhuisopname,3,2532
2021-02-25,Utrecht,26,Overleden,1,1119
2021-02-25,Utrecht,26,Totaal,350,85402
2021-02-25,Utrecht,26,Ziekenhuisopname,12,1992
2021-02-25,Noord-Holland,27,Overleden,8,2240
2021-02-25,Noord-Holland,27,Totaal,922,183224
2021-02-25,Noord-Holland,27,Ziekenhuisopname,8,3688
2021-02-25,Zuid-Holland,28,Overleden,11,3702
2021-02-25,Zuid-Holland,28,Totaal,1140,253414
2021-02-25,Zuid-Holland,28,Ziekenhuisopname,15,6100
2021-02-25,Zeeland,29,Overleden,0,177
2021-02-25,Zeeland,29,Totaal,90,16276
2021-02-25,Zeeland,29,Ziekenhuisopname,0,457
2021-02-25,Noord-Brabant,30,Overleden,4,2855
2021-02-25,Noord-Brabant,30,Totaal,937,168539
2021-02-25,Noord-Brabant,30,Ziekenhuisopname,6,4261
2021-02-25,Limburg,31,Overleden,3,1413
2021-02-25,Limburg,31,Totaal,258,70681
2021-02-25,Limburg,31,Ziekenhuisopname,2,2216
