Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-29,,-1,Overleden,1,35
2021-03-29,,-1,Totaal,-6,4614
2021-03-29,,-1,Ziekenhuisopname,2,123
2021-03-29,Groningen,20,Overleden,0,202
2021-03-29,Groningen,20,Totaal,123,26914
2021-03-29,Groningen,20,Ziekenhuisopname,0,296
2021-03-29,Friesland,21,Overleden,0,442
2021-03-29,Friesland,21,Totaal,216,32371
2021-03-29,Friesland,21,Ziekenhuisopname,1,406
2021-03-29,Drenthe,22,Overleden,0,321
2021-03-29,Drenthe,22,Totaal,194,26410
2021-03-29,Drenthe,22,Ziekenhuisopname,5,436
2021-03-29,Overijssel,23,Overleden,0,1070
2021-03-29,Overijssel,23,Totaal,311,84617
2021-03-29,Overijssel,23,Ziekenhuisopname,1,1201
2021-03-29,Flevoland,24,Overleden,0,225
2021-03-29,Flevoland,24,Totaal,136,28879
2021-03-29,Flevoland,24,Ziekenhuisopname,1,574
2021-03-29,Gelderland,25,Overleden,2,1888
2021-03-29,Gelderland,25,Totaal,651,139433
2021-03-29,Gelderland,25,Ziekenhuisopname,3,2667
2021-03-29,Utrecht,26,Overleden,1,1186
2021-03-29,Utrecht,26,Totaal,477,98623
2021-03-29,Utrecht,26,Ziekenhuisopname,8,2198
2021-03-29,Noord-Holland,27,Overleden,2,2395
2021-03-29,Noord-Holland,27,Totaal,1191,218527
2021-03-29,Noord-Holland,27,Ziekenhuisopname,4,4055
2021-03-29,Zuid-Holland,28,Overleden,2,3985
2021-03-29,Zuid-Holland,28,Totaal,1607,296560
2021-03-29,Zuid-Holland,28,Ziekenhuisopname,18,6781
2021-03-29,Zeeland,29,Overleden,0,219
2021-03-29,Zeeland,29,Totaal,214,20518
2021-03-29,Zeeland,29,Ziekenhuisopname,0,601
2021-03-29,Noord-Brabant,30,Overleden,1,2984
2021-03-29,Noord-Brabant,30,Totaal,1070,197703
2021-03-29,Noord-Brabant,30,Ziekenhuisopname,11,4469
2021-03-29,Limburg,31,Overleden,1,1508
2021-03-29,Limburg,31,Totaal,527,81747
2021-03-29,Limburg,31,Ziekenhuisopname,1,2327
