Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-11-06,,-1,Overleden,0,26
2020-11-06,,-1,Totaal,36,2549
2020-11-06,,-1,Ziekenhuisopname,-2,92
2020-11-06,Groningen,20,Overleden,0,38
2020-11-06,Groningen,20,Totaal,77,6497
2020-11-06,Groningen,20,Ziekenhuisopname,3,127
2020-11-06,Friesland,21,Overleden,0,93
2020-11-06,Friesland,21,Totaal,87,6409
2020-11-06,Friesland,21,Ziekenhuisopname,1,178
2020-11-06,Drenthe,22,Overleden,2,86
2020-11-06,Drenthe,22,Totaal,106,5771
2020-11-06,Drenthe,22,Ziekenhuisopname,0,183
2020-11-06,Overijssel,23,Overleden,6,433
2020-11-06,Overijssel,23,Totaal,616,22692
2020-11-06,Overijssel,23,Ziekenhuisopname,0,648
2020-11-06,Flevoland,24,Overleden,2,115
2020-11-06,Flevoland,24,Totaal,166,7412
2020-11-06,Flevoland,24,Ziekenhuisopname,1,357
2020-11-06,Gelderland,25,Overleden,39,888
2020-11-06,Gelderland,25,Totaal,752,38426
2020-11-06,Gelderland,25,Ziekenhuisopname,11,1879
2020-11-06,Utrecht,26,Overleden,11,557
2020-11-06,Utrecht,26,Totaal,502,34162
2020-11-06,Utrecht,26,Ziekenhuisopname,8,1246
2020-11-06,Noord-Holland,27,Overleden,15,1084
2020-11-06,Noord-Holland,27,Totaal,1048,73995
2020-11-06,Noord-Holland,27,Ziekenhuisopname,12,2488
2020-11-06,Zuid-Holland,28,Overleden,24,1873
2020-11-06,Zuid-Holland,28,Totaal,2101,115817
2020-11-06,Zuid-Holland,28,Ziekenhuisopname,37,3424
2020-11-06,Zeeland,29,Overleden,1,83
2020-11-06,Zeeland,29,Totaal,107,4226
2020-11-06,Zeeland,29,Ziekenhuisopname,1,182
2020-11-06,Noord-Brabant,30,Overleden,17,1796
2020-11-06,Noord-Brabant,30,Totaal,1235,61827
2020-11-06,Noord-Brabant,30,Ziekenhuisopname,12,3214
2020-11-06,Limburg,31,Overleden,1,815
2020-11-06,Limburg,31,Totaal,409,17947
2020-11-06,Limburg,31,Ziekenhuisopname,5,1703
