Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-04-06,,-1,Overleden,,
2020-04-06,,-1,Totaal,,
2020-04-06,,-1,Ziekenhuisopname,2,87
2020-04-06,Groningen,20,Overleden,,
2020-04-06,Groningen,20,Totaal,,
2020-04-06,Groningen,20,Ziekenhuisopname,0,51
2020-04-06,Friesland,21,Overleden,,
2020-04-06,Friesland,21,Totaal,,
2020-04-06,Friesland,21,Ziekenhuisopname,3,95
2020-04-06,Drenthe,22,Overleden,,
2020-04-06,Drenthe,22,Totaal,,
2020-04-06,Drenthe,22,Ziekenhuisopname,4,60
2020-04-06,Overijssel,23,Overleden,,
2020-04-06,Overijssel,23,Totaal,,
2020-04-06,Overijssel,23,Ziekenhuisopname,13,368
2020-04-06,Flevoland,24,Overleden,,
2020-04-06,Flevoland,24,Totaal,,
2020-04-06,Flevoland,24,Ziekenhuisopname,2,154
2020-04-06,Gelderland,25,Overleden,,
2020-04-06,Gelderland,25,Totaal,,
2020-04-06,Gelderland,25,Ziekenhuisopname,34,788
2020-04-06,Utrecht,26,Overleden,,
2020-04-06,Utrecht,26,Totaal,,
2020-04-06,Utrecht,26,Ziekenhuisopname,36,506
2020-04-06,Noord-Holland,27,Overleden,,
2020-04-06,Noord-Holland,27,Totaal,,
2020-04-06,Noord-Holland,27,Ziekenhuisopname,26,995
2020-04-06,Zuid-Holland,28,Overleden,,
2020-04-06,Zuid-Holland,28,Totaal,,
2020-04-06,Zuid-Holland,28,Ziekenhuisopname,63,1095
2020-04-06,Zeeland,29,Overleden,,
2020-04-06,Zeeland,29,Totaal,,
2020-04-06,Zeeland,29,Ziekenhuisopname,5,104
2020-04-06,Noord-Brabant,30,Overleden,,
2020-04-06,Noord-Brabant,30,Totaal,,
2020-04-06,Noord-Brabant,30,Ziekenhuisopname,13,1772
2020-04-06,Limburg,31,Overleden,,
2020-04-06,Limburg,31,Totaal,,
2020-04-06,Limburg,31,Ziekenhuisopname,59,1060
