Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-05,,-1,Overleden,-1,33
2021-02-05,,-1,Totaal,-16,3617
2021-02-05,,-1,Ziekenhuisopname,0,109
2021-02-05,Groningen,20,Overleden,0,147
2021-02-05,Groningen,20,Totaal,91,19599
2021-02-05,Groningen,20,Ziekenhuisopname,0,227
2021-02-05,Friesland,21,Overleden,3,289
2021-02-05,Friesland,21,Totaal,174,22250
2021-02-05,Friesland,21,Ziekenhuisopname,1,303
2021-02-05,Drenthe,22,Overleden,0,252
2021-02-05,Drenthe,22,Totaal,86,19043
2021-02-05,Drenthe,22,Ziekenhuisopname,3,333
2021-02-05,Overijssel,23,Overleden,4,973
2021-02-05,Overijssel,23,Totaal,278,71005
2021-02-05,Overijssel,23,Ziekenhuisopname,4,1065
2021-02-05,Flevoland,24,Overleden,1,196
2021-02-05,Flevoland,24,Totaal,61,24191
2021-02-05,Flevoland,24,Ziekenhuisopname,1,500
2021-02-05,Gelderland,25,Overleden,22,1683
2021-02-05,Gelderland,25,Totaal,466,113724
2021-02-05,Gelderland,25,Ziekenhuisopname,4,2466
2021-02-05,Utrecht,26,Overleden,3,1037
2021-02-05,Utrecht,26,Totaal,315,80047
2021-02-05,Utrecht,26,Ziekenhuisopname,12,1884
2021-02-05,Noord-Holland,27,Overleden,7,2039
2021-02-05,Noord-Holland,27,Totaal,750,168366
2021-02-05,Noord-Holland,27,Ziekenhuisopname,15,3489
2021-02-05,Zuid-Holland,28,Overleden,9,3464
2021-02-05,Zuid-Holland,28,Totaal,935,238600
2021-02-05,Zuid-Holland,28,Ziekenhuisopname,23,5682
2021-02-05,Zeeland,29,Overleden,0,159
2021-02-05,Zeeland,29,Totaal,80,14745
2021-02-05,Zeeland,29,Ziekenhuisopname,14,419
2021-02-05,Noord-Brabant,30,Overleden,9,2695
2021-02-05,Noord-Brabant,30,Totaal,718,155638
2021-02-05,Noord-Brabant,30,Ziekenhuisopname,12,4123
2021-02-05,Limburg,31,Overleden,3,1317
2021-02-05,Limburg,31,Totaal,374,65170
2021-02-05,Limburg,31,Ziekenhuisopname,2,2152
