Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-06-05,,-1,Overleden,0,18
2020-06-05,,-1,Totaal,3,484
2020-06-05,,-1,Ziekenhuisopname,0,61
2020-06-05,Groningen,20,Overleden,0,17
2020-06-05,Groningen,20,Totaal,0,350
2020-06-05,Groningen,20,Ziekenhuisopname,0,74
2020-06-05,Friesland,21,Overleden,0,65
2020-06-05,Friesland,21,Totaal,1,612
2020-06-05,Friesland,21,Ziekenhuisopname,0,130
2020-06-05,Drenthe,22,Overleden,0,40
2020-06-05,Drenthe,22,Totaal,3,518
2020-06-05,Drenthe,22,Ziekenhuisopname,0,116
2020-06-05,Overijssel,23,Overleden,0,307
2020-06-05,Overijssel,23,Totaal,4,2991
2020-06-05,Overijssel,23,Ziekenhuisopname,0,547
2020-06-05,Flevoland,24,Overleden,0,89
2020-06-05,Flevoland,24,Totaal,3,941
2020-06-05,Flevoland,24,Ziekenhuisopname,1,266
2020-06-05,Gelderland,25,Overleden,1,671
2020-06-05,Gelderland,25,Totaal,35,6059
2020-06-05,Gelderland,25,Ziekenhuisopname,2,1497
2020-06-05,Utrecht,26,Overleden,3,418
2020-06-05,Utrecht,26,Totaal,27,3715
2020-06-05,Utrecht,26,Ziekenhuisopname,0,868
2020-06-05,Noord-Holland,27,Overleden,2,804
2020-06-05,Noord-Holland,27,Totaal,11,6740
2020-06-05,Noord-Holland,27,Ziekenhuisopname,0,1620
2020-06-05,Zuid-Holland,28,Overleden,6,1254
2020-06-05,Zuid-Holland,28,Totaal,61,10183
2020-06-05,Zuid-Holland,28,Ziekenhuisopname,5,2147
2020-06-05,Zeeland,29,Overleden,0,67
2020-06-05,Zeeland,29,Totaal,3,708
2020-06-05,Zeeland,29,Ziekenhuisopname,0,150
2020-06-05,Noord-Brabant,30,Overleden,3,1517
2020-06-05,Noord-Brabant,30,Totaal,41,9123
2020-06-05,Noord-Brabant,30,Ziekenhuisopname,2,2748
2020-06-05,Limburg,31,Overleden,0,738
2020-06-05,Limburg,31,Totaal,18,4728
2020-06-05,Limburg,31,Ziekenhuisopname,1,1558
