Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-04-13,,-1,Overleden,-1,10
2020-04-13,,-1,Totaal,5,341
2020-04-13,,-1,Ziekenhuisopname,1,51
2020-04-13,Groningen,20,Overleden,0,8
2020-04-13,Groningen,20,Totaal,8,273
2020-04-13,Groningen,20,Ziekenhuisopname,1,65
2020-04-13,Friesland,21,Overleden,4,28
2020-04-13,Friesland,21,Totaal,13,375
2020-04-13,Friesland,21,Ziekenhuisopname,2,107
2020-04-13,Drenthe,22,Overleden,0,14
2020-04-13,Drenthe,22,Totaal,9,313
2020-04-13,Drenthe,22,Ziekenhuisopname,0,79
2020-04-13,Overijssel,23,Overleden,5,159
2020-04-13,Overijssel,23,Totaal,56,1817
2020-04-13,Overijssel,23,Ziekenhuisopname,5,457
2020-04-13,Flevoland,24,Overleden,1,23
2020-04-13,Flevoland,24,Totaal,34,413
2020-04-13,Flevoland,24,Ziekenhuisopname,6,194
2020-04-13,Gelderland,25,Overleden,5,317
2020-04-13,Gelderland,25,Totaal,208,3186
2020-04-13,Gelderland,25,Ziekenhuisopname,16,1005
2020-04-13,Utrecht,26,Overleden,9,190
2020-04-13,Utrecht,26,Totaal,70,1903
2020-04-13,Utrecht,26,Ziekenhuisopname,9,612
2020-04-13,Noord-Holland,27,Overleden,16,348
2020-04-13,Noord-Holland,27,Totaal,100,3932
2020-04-13,Noord-Holland,27,Ziekenhuisopname,21,1190
2020-04-13,Zuid-Holland,28,Overleden,20,343
2020-04-13,Zuid-Holland,28,Totaal,255,5130
2020-04-13,Zuid-Holland,28,Ziekenhuisopname,30,1450
2020-04-13,Zeeland,29,Overleden,1,38
2020-04-13,Zeeland,29,Totaal,26,452
2020-04-13,Zeeland,29,Ziekenhuisopname,0,123
2020-04-13,Noord-Brabant,30,Overleden,19,918
2020-04-13,Noord-Brabant,30,Totaal,136,5739
2020-04-13,Noord-Brabant,30,Ziekenhuisopname,52,2131
2020-04-13,Limburg,31,Overleden,7,427
2020-04-13,Limburg,31,Totaal,44,2677
2020-04-13,Limburg,31,Ziekenhuisopname,4,1265
