Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-09-12,,-1,Overleden,0,18
2020-09-12,,-1,Totaal,23,701
2020-09-12,,-1,Ziekenhuisopname,0,66
2020-09-12,Groningen,20,Overleden,0,19
2020-09-12,Groningen,20,Totaal,34,753
2020-09-12,Groningen,20,Ziekenhuisopname,0,75
2020-09-12,Friesland,21,Overleden,0,69
2020-09-12,Friesland,21,Totaal,5,880
2020-09-12,Friesland,21,Ziekenhuisopname,0,132
2020-09-12,Drenthe,22,Overleden,0,41
2020-09-12,Drenthe,22,Totaal,5,642
2020-09-12,Drenthe,22,Ziekenhuisopname,0,119
2020-09-12,Overijssel,23,Overleden,0,314
2020-09-12,Overijssel,23,Totaal,17,3718
2020-09-12,Overijssel,23,Ziekenhuisopname,1,554
2020-09-12,Flevoland,24,Overleden,0,96
2020-09-12,Flevoland,24,Totaal,22,1538
2020-09-12,Flevoland,24,Ziekenhuisopname,0,277
2020-09-12,Gelderland,25,Overleden,1,692
2020-09-12,Gelderland,25,Totaal,109,8229
2020-09-12,Gelderland,25,Ziekenhuisopname,1,1524
2020-09-12,Utrecht,26,Overleden,0,437
2020-09-12,Utrecht,26,Totaal,110,6372
2020-09-12,Utrecht,26,Ziekenhuisopname,1,922
2020-09-12,Noord-Holland,27,Overleden,0,832
2020-09-12,Noord-Holland,27,Totaal,312,15114
2020-09-12,Noord-Holland,27,Ziekenhuisopname,1,1731
2020-09-12,Zuid-Holland,28,Overleden,0,1354
2020-09-12,Zuid-Holland,28,Totaal,435,22980
2020-09-12,Zuid-Holland,28,Ziekenhuisopname,1,2349
2020-09-12,Zeeland,29,Overleden,0,72
2020-09-12,Zeeland,29,Totaal,10,1125
2020-09-12,Zeeland,29,Ziekenhuisopname,0,152
2020-09-12,Noord-Brabant,30,Overleden,0,1551
2020-09-12,Noord-Brabant,30,Totaal,112,13238
2020-09-12,Noord-Brabant,30,Ziekenhuisopname,0,2791
2020-09-12,Limburg,31,Overleden,0,758
2020-09-12,Limburg,31,Totaal,37,5722
2020-09-12,Limburg,31,Ziekenhuisopname,1,1574
