Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-07-30,,-1,Overleden,0,18
2020-07-30,,-1,Totaal,5,512
2020-07-30,,-1,Ziekenhuisopname,1,62
2020-07-30,Groningen,20,Overleden,0,17
2020-07-30,Groningen,20,Totaal,2,382
2020-07-30,Groningen,20,Ziekenhuisopname,0,74
2020-07-30,Friesland,21,Overleden,0,69
2020-07-30,Friesland,21,Totaal,1,650
2020-07-30,Friesland,21,Ziekenhuisopname,0,130
2020-07-30,Drenthe,22,Overleden,0,41
2020-07-30,Drenthe,22,Totaal,1,550
2020-07-30,Drenthe,22,Ziekenhuisopname,0,119
2020-07-30,Overijssel,23,Overleden,0,311
2020-07-30,Overijssel,23,Totaal,0,3174
2020-07-30,Overijssel,23,Ziekenhuisopname,0,547
2020-07-30,Flevoland,24,Overleden,0,93
2020-07-30,Flevoland,24,Totaal,1,998
2020-07-30,Flevoland,24,Ziekenhuisopname,0,265
2020-07-30,Gelderland,25,Overleden,0,684
2020-07-30,Gelderland,25,Totaal,12,6605
2020-07-30,Gelderland,25,Ziekenhuisopname,0,1511
2020-07-30,Utrecht,26,Overleden,0,430
2020-07-30,Utrecht,26,Totaal,23,4330
2020-07-30,Utrecht,26,Ziekenhuisopname,1,887
2020-07-30,Noord-Holland,27,Overleden,0,815
2020-07-30,Noord-Holland,27,Totaal,96,8026
2020-07-30,Noord-Holland,27,Ziekenhuisopname,2,1647
2020-07-30,Zuid-Holland,28,Overleden,0,1310
2020-07-30,Zuid-Holland,28,Totaal,146,12904
2020-07-30,Zuid-Holland,28,Ziekenhuisopname,1,2207
2020-07-30,Zeeland,29,Overleden,0,69
2020-07-30,Zeeland,29,Totaal,8,859
2020-07-30,Zeeland,29,Ziekenhuisopname,0,151
2020-07-30,Noord-Brabant,30,Overleden,0,1536
2020-07-30,Noord-Brabant,30,Totaal,43,10052
2020-07-30,Noord-Brabant,30,Ziekenhuisopname,0,2765
2020-07-30,Limburg,31,Overleden,0,754
2020-07-30,Limburg,31,Totaal,4,4921
2020-07-30,Limburg,31,Ziekenhuisopname,0,1562
