Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-17,,-1,Overleden,,
2020-03-17,,-1,Totaal,0,70
2020-03-17,,-1,Ziekenhuisopname,,
2020-03-17,Groningen,20,Overleden,,
2020-03-17,Groningen,20,Totaal,0,10
2020-03-17,Groningen,20,Ziekenhuisopname,,
2020-03-17,Friesland,21,Overleden,,
2020-03-17,Friesland,21,Totaal,1,14
2020-03-17,Friesland,21,Ziekenhuisopname,,
2020-03-17,Drenthe,22,Overleden,,
2020-03-17,Drenthe,22,Totaal,1,17
2020-03-17,Drenthe,22,Ziekenhuisopname,,
2020-03-17,Overijssel,23,Overleden,,
2020-03-17,Overijssel,23,Totaal,9,45
2020-03-17,Overijssel,23,Ziekenhuisopname,,
2020-03-17,Flevoland,24,Overleden,,
2020-03-17,Flevoland,24,Totaal,2,24
2020-03-17,Flevoland,24,Ziekenhuisopname,,
2020-03-17,Gelderland,25,Overleden,,
2020-03-17,Gelderland,25,Totaal,38,173
2020-03-17,Gelderland,25,Ziekenhuisopname,,
2020-03-17,Utrecht,26,Overleden,,
2020-03-17,Utrecht,26,Totaal,33,173
2020-03-17,Utrecht,26,Ziekenhuisopname,,
2020-03-17,Noord-Holland,27,Overleden,,
2020-03-17,Noord-Holland,27,Totaal,36,151
2020-03-17,Noord-Holland,27,Ziekenhuisopname,,
2020-03-17,Zuid-Holland,28,Overleden,,
2020-03-17,Zuid-Holland,28,Totaal,39,175
2020-03-17,Zuid-Holland,28,Ziekenhuisopname,,
2020-03-17,Zeeland,29,Overleden,,
2020-03-17,Zeeland,29,Totaal,3,20
2020-03-17,Zeeland,29,Ziekenhuisopname,,
2020-03-17,Noord-Brabant,30,Overleden,,
2020-03-17,Noord-Brabant,30,Totaal,80,634
2020-03-17,Noord-Brabant,30,Ziekenhuisopname,,
2020-03-17,Limburg,31,Overleden,,
2020-03-17,Limburg,31,Totaal,48,197
2020-03-17,Limburg,31,Ziekenhuisopname,,
