Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-04-27,,-1,Overleden,0,17
2020-04-27,,-1,Totaal,3,408
2020-04-27,,-1,Ziekenhuisopname,1,57
2020-04-27,Groningen,20,Overleden,0,12
2020-04-27,Groningen,20,Totaal,0,326
2020-04-27,Groningen,20,Ziekenhuisopname,0,71
2020-04-27,Friesland,21,Overleden,0,52
2020-04-27,Friesland,21,Totaal,1,520
2020-04-27,Friesland,21,Ziekenhuisopname,0,124
2020-04-27,Drenthe,22,Overleden,0,28
2020-04-27,Drenthe,22,Totaal,12,461
2020-04-27,Drenthe,22,Ziekenhuisopname,0,106
2020-04-27,Overijssel,23,Overleden,0,243
2020-04-27,Overijssel,23,Totaal,9,2613
2020-04-27,Overijssel,23,Ziekenhuisopname,4,529
2020-04-27,Flevoland,24,Overleden,2,44
2020-04-27,Flevoland,24,Totaal,5,711
2020-04-27,Flevoland,24,Ziekenhuisopname,0,242
2020-04-27,Gelderland,25,Overleden,4,528
2020-04-27,Gelderland,25,Totaal,41,4844
2020-04-27,Gelderland,25,Ziekenhuisopname,4,1237
2020-04-27,Utrecht,26,Overleden,6,315
2020-04-27,Utrecht,26,Totaal,28,2712
2020-04-27,Utrecht,26,Ziekenhuisopname,14,785
2020-04-27,Noord-Holland,27,Overleden,5,570
2020-04-27,Noord-Holland,27,Totaal,43,5515
2020-04-27,Noord-Holland,27,Ziekenhuisopname,4,1479
2020-04-27,Zuid-Holland,28,Overleden,13,762
2020-04-27,Zuid-Holland,28,Totaal,94,7820
2020-04-27,Zuid-Holland,28,Ziekenhuisopname,19,1823
2020-04-27,Zeeland,29,Overleden,0,51
2020-04-27,Zeeland,29,Totaal,2,566
2020-04-27,Zeeland,29,Ziekenhuisopname,0,142
2020-04-27,Noord-Brabant,30,Overleden,7,1302
2020-04-27,Noord-Brabant,30,Totaal,97,7791
2020-04-27,Noord-Brabant,30,Ziekenhuisopname,11,2466
2020-04-27,Limburg,31,Overleden,6,594
2020-04-27,Limburg,31,Totaal,65,3958
2020-04-27,Limburg,31,Ziekenhuisopname,8,1460
