Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-07-12,,-1,Overleden,0,18
2020-07-12,,-1,Totaal,4,495
2020-07-12,,-1,Ziekenhuisopname,0,61
2020-07-12,Groningen,20,Overleden,0,17
2020-07-12,Groningen,20,Totaal,0,367
2020-07-12,Groningen,20,Ziekenhuisopname,0,74
2020-07-12,Friesland,21,Overleden,0,69
2020-07-12,Friesland,21,Totaal,1,638
2020-07-12,Friesland,21,Ziekenhuisopname,0,130
2020-07-12,Drenthe,22,Overleden,0,41
2020-07-12,Drenthe,22,Totaal,0,532
2020-07-12,Drenthe,22,Ziekenhuisopname,0,117
2020-07-12,Overijssel,23,Overleden,0,311
2020-07-12,Overijssel,23,Totaal,4,3124
2020-07-12,Overijssel,23,Ziekenhuisopname,0,546
2020-07-12,Flevoland,24,Overleden,0,92
2020-07-12,Flevoland,24,Totaal,0,982
2020-07-12,Flevoland,24,Ziekenhuisopname,0,264
2020-07-12,Gelderland,25,Overleden,0,686
2020-07-12,Gelderland,25,Totaal,5,6513
2020-07-12,Gelderland,25,Ziekenhuisopname,0,1515
2020-07-12,Utrecht,26,Overleden,0,428
2020-07-12,Utrecht,26,Totaal,7,4083
2020-07-12,Utrecht,26,Ziekenhuisopname,0,881
2020-07-12,Noord-Holland,27,Overleden,0,818
2020-07-12,Noord-Holland,27,Totaal,9,7378
2020-07-12,Noord-Holland,27,Ziekenhuisopname,0,1639
2020-07-12,Zuid-Holland,28,Overleden,0,1302
2020-07-12,Zuid-Holland,28,Totaal,49,11565
2020-07-12,Zuid-Holland,28,Ziekenhuisopname,0,2191
2020-07-12,Zeeland,29,Overleden,0,69
2020-07-12,Zeeland,29,Totaal,0,742
2020-07-12,Zeeland,29,Ziekenhuisopname,0,150
2020-07-12,Noord-Brabant,30,Overleden,0,1537
2020-07-12,Noord-Brabant,30,Totaal,19,9717
2020-07-12,Noord-Brabant,30,Ziekenhuisopname,2,2763
2020-07-12,Limburg,31,Overleden,0,749
2020-07-12,Limburg,31,Totaal,3,4886
2020-07-12,Limburg,31,Ziekenhuisopname,0,1562
