Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-24,,-1,Overleden,1,33
2021-02-24,,-1,Totaal,24,3801
2021-02-24,,-1,Ziekenhuisopname,0,110
2021-02-24,Groningen,20,Overleden,4,177
2021-02-24,Groningen,20,Totaal,128,22105
2021-02-24,Groningen,20,Ziekenhuisopname,0,254
2021-02-24,Friesland,21,Overleden,6,386
2021-02-24,Friesland,21,Totaal,155,25563
2021-02-24,Friesland,21,Ziekenhuisopname,1,354
2021-02-24,Drenthe,22,Overleden,0,279
2021-02-24,Drenthe,22,Totaal,85,21212
2021-02-24,Drenthe,22,Ziekenhuisopname,1,368
2021-02-24,Overijssel,23,Overleden,5,1032
2021-02-24,Overijssel,23,Totaal,286,74800
2021-02-24,Overijssel,23,Ziekenhuisopname,1,1128
2021-02-24,Flevoland,24,Overleden,1,209
2021-02-24,Flevoland,24,Totaal,68,25472
2021-02-24,Flevoland,24,Ziekenhuisopname,3,525
2021-02-24,Gelderland,25,Overleden,7,1800
2021-02-24,Gelderland,25,Totaal,399,120244
2021-02-24,Gelderland,25,Ziekenhuisopname,4,2529
2021-02-24,Utrecht,26,Overleden,4,1118
2021-02-24,Utrecht,26,Totaal,333,85052
2021-02-24,Utrecht,26,Ziekenhuisopname,5,1980
2021-02-24,Noord-Holland,27,Overleden,8,2232
2021-02-24,Noord-Holland,27,Totaal,886,182302
2021-02-24,Noord-Holland,27,Ziekenhuisopname,4,3680
2021-02-24,Zuid-Holland,28,Overleden,15,3691
2021-02-24,Zuid-Holland,28,Totaal,804,252274
2021-02-24,Zuid-Holland,28,Ziekenhuisopname,19,6085
2021-02-24,Zeeland,29,Overleden,1,177
2021-02-24,Zeeland,29,Totaal,117,16186
2021-02-24,Zeeland,29,Ziekenhuisopname,1,457
2021-02-24,Noord-Brabant,30,Overleden,9,2851
2021-02-24,Noord-Brabant,30,Totaal,811,167602
2021-02-24,Noord-Brabant,30,Ziekenhuisopname,6,4255
2021-02-24,Limburg,31,Overleden,2,1410
2021-02-24,Limburg,31,Totaal,250,70423
2021-02-24,Limburg,31,Ziekenhuisopname,3,2214
