Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-11-04,,-1,Overleden,0,26
2020-11-04,,-1,Totaal,27,2508
2020-11-04,,-1,Ziekenhuisopname,-1,91
2020-11-04,Groningen,20,Overleden,0,36
2020-11-04,Groningen,20,Totaal,61,6334
2020-11-04,Groningen,20,Ziekenhuisopname,0,124
2020-11-04,Friesland,21,Overleden,2,91
2020-11-04,Friesland,21,Totaal,75,6232
2020-11-04,Friesland,21,Ziekenhuisopname,1,176
2020-11-04,Drenthe,22,Overleden,3,84
2020-11-04,Drenthe,22,Totaal,100,5579
2020-11-04,Drenthe,22,Ziekenhuisopname,1,181
2020-11-04,Overijssel,23,Overleden,9,422
2020-11-04,Overijssel,23,Totaal,581,21607
2020-11-04,Overijssel,23,Ziekenhuisopname,8,642
2020-11-04,Flevoland,24,Overleden,1,113
2020-11-04,Flevoland,24,Totaal,203,7119
2020-11-04,Flevoland,24,Ziekenhuisopname,2,356
2020-11-04,Gelderland,25,Overleden,13,834
2020-11-04,Gelderland,25,Totaal,816,36935
2020-11-04,Gelderland,25,Ziekenhuisopname,13,1862
2020-11-04,Utrecht,26,Overleden,9,538
2020-11-04,Utrecht,26,Totaal,628,33144
2020-11-04,Utrecht,26,Ziekenhuisopname,6,1229
2020-11-04,Noord-Holland,27,Overleden,19,1058
2020-11-04,Noord-Holland,27,Totaal,1098,71629
2020-11-04,Noord-Holland,27,Ziekenhuisopname,28,2456
2020-11-04,Zuid-Holland,28,Overleden,42,1823
2020-11-04,Zuid-Holland,28,Totaal,1950,111799
2020-11-04,Zuid-Holland,28,Ziekenhuisopname,21,3355
2020-11-04,Zeeland,29,Overleden,0,82
2020-11-04,Zeeland,29,Totaal,136,3961
2020-11-04,Zeeland,29,Ziekenhuisopname,0,179
2020-11-04,Noord-Brabant,30,Overleden,6,1769
2020-11-04,Noord-Brabant,30,Totaal,1575,59583
2020-11-04,Noord-Brabant,30,Ziekenhuisopname,16,3186
2020-11-04,Limburg,31,Overleden,2,806
2020-11-04,Limburg,31,Totaal,383,17093
2020-11-04,Limburg,31,Ziekenhuisopname,5,1697
