Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-09-26,,-1,Overleden,0,18
2020-09-26,,-1,Totaal,28,931
2020-09-26,,-1,Ziekenhuisopname,0,69
2020-09-26,Groningen,20,Overleden,1,20
2020-09-26,Groningen,20,Totaal,49,1503
2020-09-26,Groningen,20,Ziekenhuisopname,0,75
2020-09-26,Friesland,21,Overleden,0,69
2020-09-26,Friesland,21,Totaal,80,1312
2020-09-26,Friesland,21,Ziekenhuisopname,2,136
2020-09-26,Drenthe,22,Overleden,3,45
2020-09-26,Drenthe,22,Totaal,33,984
2020-09-26,Drenthe,22,Ziekenhuisopname,0,121
2020-09-26,Overijssel,23,Overleden,21,342
2020-09-26,Overijssel,23,Totaal,88,4615
2020-09-26,Overijssel,23,Ziekenhuisopname,0,560
2020-09-26,Flevoland,24,Overleden,0,99
2020-09-26,Flevoland,24,Totaal,45,2049
2020-09-26,Flevoland,24,Ziekenhuisopname,0,285
2020-09-26,Gelderland,25,Overleden,2,696
2020-09-26,Gelderland,25,Totaal,236,10658
2020-09-26,Gelderland,25,Ziekenhuisopname,3,1554
2020-09-26,Utrecht,26,Overleden,0,442
2020-09-26,Utrecht,26,Totaal,221,8607
2020-09-26,Utrecht,26,Ziekenhuisopname,0,945
2020-09-26,Noord-Holland,27,Overleden,3,853
2020-09-26,Noord-Holland,27,Totaal,669,22051
2020-09-26,Noord-Holland,27,Ziekenhuisopname,6,1818
2020-09-26,Zuid-Holland,28,Overleden,6,1391
2020-09-26,Zuid-Holland,28,Totaal,927,32083
2020-09-26,Zuid-Holland,28,Ziekenhuisopname,9,2473
2020-09-26,Zeeland,29,Overleden,0,72
2020-09-26,Zeeland,29,Totaal,14,1325
2020-09-26,Zeeland,29,Ziekenhuisopname,0,154
2020-09-26,Noord-Brabant,30,Overleden,2,1558
2020-09-26,Noord-Brabant,30,Totaal,271,16169
2020-09-26,Noord-Brabant,30,Ziekenhuisopname,5,2814
2020-09-26,Limburg,31,Overleden,0,761
2020-09-26,Limburg,31,Totaal,52,6344
2020-09-26,Limburg,31,Ziekenhuisopname,4,1585
