Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-03,,-1,Overleden,2,34
2021-02-03,,-1,Totaal,2,3626
2021-02-03,,-1,Ziekenhuisopname,1,108
2021-02-03,Groningen,20,Overleden,0,142
2021-02-03,Groningen,20,Totaal,111,19391
2021-02-03,Groningen,20,Ziekenhuisopname,1,224
2021-02-03,Friesland,21,Overleden,8,279
2021-02-03,Friesland,21,Totaal,175,21890
2021-02-03,Friesland,21,Ziekenhuisopname,5,302
2021-02-03,Drenthe,22,Overleden,2,249
2021-02-03,Drenthe,22,Totaal,124,18808
2021-02-03,Drenthe,22,Ziekenhuisopname,1,328
2021-02-03,Overijssel,23,Overleden,10,965
2021-02-03,Overijssel,23,Totaal,272,70501
2021-02-03,Overijssel,23,Ziekenhuisopname,6,1059
2021-02-03,Flevoland,24,Overleden,0,195
2021-02-03,Flevoland,24,Totaal,83,24039
2021-02-03,Flevoland,24,Ziekenhuisopname,1,497
2021-02-03,Gelderland,25,Overleden,2,1657
2021-02-03,Gelderland,25,Totaal,485,112883
2021-02-03,Gelderland,25,Ziekenhuisopname,4,2454
2021-02-03,Utrecht,26,Overleden,4,1031
2021-02-03,Utrecht,26,Totaal,239,79410
2021-02-03,Utrecht,26,Ziekenhuisopname,4,1863
2021-02-03,Noord-Holland,27,Overleden,6,2028
2021-02-03,Noord-Holland,27,Totaal,699,166842
2021-02-03,Noord-Holland,27,Ziekenhuisopname,10,3469
2021-02-03,Zuid-Holland,28,Overleden,17,3434
2021-02-03,Zuid-Holland,28,Totaal,619,236905
2021-02-03,Zuid-Holland,28,Ziekenhuisopname,19,5636
2021-02-03,Zeeland,29,Overleden,0,158
2021-02-03,Zeeland,29,Totaal,94,14589
2021-02-03,Zeeland,29,Ziekenhuisopname,1,402
2021-02-03,Noord-Brabant,30,Overleden,8,2677
2021-02-03,Noord-Brabant,30,Totaal,740,154204
2021-02-03,Noord-Brabant,30,Ziekenhuisopname,5,4107
2021-02-03,Limburg,31,Overleden,2,1310
2021-02-03,Limburg,31,Totaal,363,64414
2021-02-03,Limburg,31,Ziekenhuisopname,8,2143
