Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-23,,-1,Overleden,0,33
2021-03-23,,-1,Totaal,7,4477
2021-03-23,,-1,Ziekenhuisopname,2,119
2021-03-23,Groningen,20,Overleden,1,201
2021-03-23,Groningen,20,Totaal,129,25915
2021-03-23,Groningen,20,Ziekenhuisopname,3,293
2021-03-23,Friesland,21,Overleden,5,441
2021-03-23,Friesland,21,Totaal,214,30801
2021-03-23,Friesland,21,Ziekenhuisopname,2,392
2021-03-23,Drenthe,22,Overleden,1,320
2021-03-23,Drenthe,22,Totaal,189,25185
2021-03-23,Drenthe,22,Ziekenhuisopname,3,425
2021-03-23,Overijssel,23,Overleden,6,1062
2021-03-23,Overijssel,23,Totaal,237,82308
2021-03-23,Overijssel,23,Ziekenhuisopname,1,1186
2021-03-23,Flevoland,24,Overleden,0,225
2021-03-23,Flevoland,24,Totaal,114,28016
2021-03-23,Flevoland,24,Ziekenhuisopname,4,564
2021-03-23,Gelderland,25,Overleden,10,1878
2021-03-23,Gelderland,25,Totaal,639,134549
2021-03-23,Gelderland,25,Ziekenhuisopname,9,2643
2021-03-23,Utrecht,26,Overleden,3,1182
2021-03-23,Utrecht,26,Totaal,438,95367
2021-03-23,Utrecht,26,Ziekenhuisopname,7,2163
2021-03-23,Noord-Holland,27,Overleden,7,2359
2021-03-23,Noord-Holland,27,Totaal,944,210701
2021-03-23,Noord-Holland,27,Ziekenhuisopname,13,3986
2021-03-23,Zuid-Holland,28,Overleden,6,3951
2021-03-23,Zuid-Holland,28,Totaal,1298,285273
2021-03-23,Zuid-Holland,28,Ziekenhuisopname,22,6650
2021-03-23,Zeeland,29,Overleden,1,208
2021-03-23,Zeeland,29,Totaal,123,19353
2021-03-23,Zeeland,29,Ziekenhuisopname,4,556
2021-03-23,Noord-Brabant,30,Overleden,5,2964
2021-03-23,Noord-Brabant,30,Totaal,862,190411
2021-03-23,Noord-Brabant,30,Ziekenhuisopname,4,4425
2021-03-23,Limburg,31,Overleden,3,1500
2021-03-23,Limburg,31,Totaal,363,78822
2021-03-23,Limburg,31,Ziekenhuisopname,4,2306
