Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-12-13,,-1,Overleden,0,32
2020-12-13,,-1,Totaal,63,3249
2020-12-13,,-1,Ziekenhuisopname,0,109
2020-12-13,Groningen,20,Overleden,0,58
2020-12-13,Groningen,20,Totaal,209,10502
2020-12-13,Groningen,20,Ziekenhuisopname,3,160
2020-12-13,Friesland,21,Overleden,0,145
2020-12-13,Friesland,21,Totaal,178,10472
2020-12-13,Friesland,21,Ziekenhuisopname,0,218
2020-12-13,Drenthe,22,Overleden,0,117
2020-12-13,Drenthe,22,Totaal,258,9215
2020-12-13,Drenthe,22,Ziekenhuisopname,1,227
2020-12-13,Overijssel,23,Overleden,0,575
2020-12-13,Overijssel,23,Totaal,697,37940
2020-12-13,Overijssel,23,Ziekenhuisopname,6,789
2020-12-13,Flevoland,24,Overleden,1,150
2020-12-13,Flevoland,24,Totaal,311,13826
2020-12-13,Flevoland,24,Ziekenhuisopname,1,412
2020-12-13,Gelderland,25,Overleden,2,1127
2020-12-13,Gelderland,25,Totaal,1307,63405
2020-12-13,Gelderland,25,Ziekenhuisopname,5,2091
2020-12-13,Utrecht,26,Overleden,4,752
2020-12-13,Utrecht,26,Totaal,868,52147
2020-12-13,Utrecht,26,Ziekenhuisopname,10,1512
2020-12-13,Noord-Holland,27,Overleden,2,1390
2020-12-13,Noord-Holland,27,Totaal,1340,108254
2020-12-13,Noord-Holland,27,Ziekenhuisopname,10,2858
2020-12-13,Zuid-Holland,28,Overleden,7,2516
2020-12-13,Zuid-Holland,28,Totaal,1971,167138
2020-12-13,Zuid-Holland,28,Ziekenhuisopname,24,4414
2020-12-13,Zeeland,29,Overleden,0,105
2020-12-13,Zeeland,29,Totaal,143,7578
2020-12-13,Zeeland,29,Ziekenhuisopname,1,254
2020-12-13,Noord-Brabant,30,Overleden,10,2153
2020-12-13,Noord-Brabant,30,Totaal,1631,97659
2020-12-13,Noord-Brabant,30,Ziekenhuisopname,13,3605
2020-12-13,Limburg,31,Overleden,3,928
2020-12-13,Limburg,31,Totaal,908,32102
2020-12-13,Limburg,31,Ziekenhuisopname,7,1828
