Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-01-08,,-1,Overleden,0,34
2021-01-08,,-1,Totaal,30,3781
2021-01-08,,-1,Ziekenhuisopname,1,113
2021-01-08,Groningen,20,Overleden,0,107
2021-01-08,Groningen,20,Totaal,277,15626
2021-01-08,Groningen,20,Ziekenhuisopname,1,192
2021-01-08,Friesland,21,Overleden,4,193
2021-01-08,Friesland,21,Totaal,324,16796
2021-01-08,Friesland,21,Ziekenhuisopname,4,255
2021-01-08,Drenthe,22,Overleden,7,168
2021-01-08,Drenthe,22,Totaal,224,15211
2021-01-08,Drenthe,22,Ziekenhuisopname,3,283
2021-01-08,Overijssel,23,Overleden,9,767
2021-01-08,Overijssel,23,Totaal,932,59985
2021-01-08,Overijssel,23,Ziekenhuisopname,3,942
2021-01-08,Flevoland,24,Overleden,1,164
2021-01-08,Flevoland,24,Totaal,213,21155
2021-01-08,Flevoland,24,Ziekenhuisopname,2,468
2021-01-08,Gelderland,25,Overleden,11,1389
2021-01-08,Gelderland,25,Totaal,974,96719
2021-01-08,Gelderland,25,Ziekenhuisopname,8,2305
2021-01-08,Utrecht,26,Overleden,4,921
2021-01-08,Utrecht,26,Totaal,520,71166
2021-01-08,Utrecht,26,Ziekenhuisopname,4,1695
2021-01-08,Noord-Holland,27,Overleden,19,1759
2021-01-08,Noord-Holland,27,Totaal,1140,145930
2021-01-08,Noord-Holland,27,Ziekenhuisopname,7,3195
2021-01-08,Zuid-Holland,28,Overleden,12,2943
2021-01-08,Zuid-Holland,28,Totaal,1318,213595
2021-01-08,Zuid-Holland,28,Ziekenhuisopname,14,5062
2021-01-08,Zeeland,29,Overleden,4,136
2021-01-08,Zeeland,29,Totaal,203,11643
2021-01-08,Zeeland,29,Ziekenhuisopname,25,331
2021-01-08,Noord-Brabant,30,Overleden,12,2462
2021-01-08,Noord-Brabant,30,Totaal,1312,133710
2021-01-08,Noord-Brabant,30,Ziekenhuisopname,5,3888
2021-01-08,Limburg,31,Overleden,4,1119
2021-01-08,Limburg,31,Totaal,621,52195
2021-01-08,Limburg,31,Ziekenhuisopname,6,2000
