Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-11-22,,-1,Overleden,1,27
2020-11-22,,-1,Totaal,31,2885
2020-11-22,,-1,Ziekenhuisopname,0,102
2020-11-22,Groningen,20,Overleden,1,46
2020-11-22,Groningen,20,Totaal,103,7752
2020-11-22,Groningen,20,Ziekenhuisopname,0,140
2020-11-22,Friesland,21,Overleden,0,121
2020-11-22,Friesland,21,Totaal,91,7886
2020-11-22,Friesland,21,Ziekenhuisopname,0,195
2020-11-22,Drenthe,22,Overleden,0,103
2020-11-22,Drenthe,22,Totaal,90,7178
2020-11-22,Drenthe,22,Ziekenhuisopname,2,201
2020-11-22,Overijssel,23,Overleden,2,510
2020-11-22,Overijssel,23,Totaal,257,28559
2020-11-22,Overijssel,23,Ziekenhuisopname,5,708
2020-11-22,Flevoland,24,Overleden,0,127
2020-11-22,Flevoland,24,Totaal,149,9774
2020-11-22,Flevoland,24,Ziekenhuisopname,0,379
2020-11-22,Gelderland,25,Overleden,2,1005
2020-11-22,Gelderland,25,Totaal,550,47762
2020-11-22,Gelderland,25,Ziekenhuisopname,5,1993
2020-11-22,Utrecht,26,Overleden,3,642
2020-11-22,Utrecht,26,Totaal,473,41025
2020-11-22,Utrecht,26,Ziekenhuisopname,5,1365
2020-11-22,Noord-Holland,27,Overleden,3,1232
2020-11-22,Noord-Holland,27,Totaal,952,88405
2020-11-22,Noord-Holland,27,Ziekenhuisopname,9,2663
2020-11-22,Zuid-Holland,28,Overleden,5,2147
2020-11-22,Zuid-Holland,28,Totaal,1342,138392
2020-11-22,Zuid-Holland,28,Ziekenhuisopname,28,3973
2020-11-22,Zeeland,29,Overleden,0,96
2020-11-22,Zeeland,29,Totaal,88,5686
2020-11-22,Zeeland,29,Ziekenhuisopname,0,224
2020-11-22,Noord-Brabant,30,Overleden,2,1980
2020-11-22,Noord-Brabant,30,Totaal,953,76580
2020-11-22,Noord-Brabant,30,Ziekenhuisopname,11,3382
2020-11-22,Limburg,31,Overleden,2,855
2020-11-22,Limburg,31,Totaal,309,22764
2020-11-22,Limburg,31,Ziekenhuisopname,2,1753
