Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-06-28,,-1,Overleden,0,18
2020-06-28,,-1,Totaal,0,497
2020-06-28,,-1,Ziekenhuisopname,0,61
2020-06-28,Groningen,20,Overleden,0,17
2020-06-28,Groningen,20,Totaal,0,362
2020-06-28,Groningen,20,Ziekenhuisopname,0,74
2020-06-28,Friesland,21,Overleden,0,65
2020-06-28,Friesland,21,Totaal,1,634
2020-06-28,Friesland,21,Ziekenhuisopname,0,130
2020-06-28,Drenthe,22,Overleden,0,41
2020-06-28,Drenthe,22,Totaal,0,533
2020-06-28,Drenthe,22,Ziekenhuisopname,1,117
2020-06-28,Overijssel,23,Overleden,0,309
2020-06-28,Overijssel,23,Totaal,6,3091
2020-06-28,Overijssel,23,Ziekenhuisopname,0,548
2020-06-28,Flevoland,24,Overleden,0,91
2020-06-28,Flevoland,24,Totaal,2,981
2020-06-28,Flevoland,24,Ziekenhuisopname,0,266
2020-06-28,Gelderland,25,Overleden,0,682
2020-06-28,Gelderland,25,Totaal,6,6462
2020-06-28,Gelderland,25,Ziekenhuisopname,1,1508
2020-06-28,Utrecht,26,Overleden,0,426
2020-06-28,Utrecht,26,Totaal,8,4004
2020-06-28,Utrecht,26,Ziekenhuisopname,0,879
2020-06-28,Noord-Holland,27,Overleden,0,816
2020-06-28,Noord-Holland,27,Totaal,11,7220
2020-06-28,Noord-Holland,27,Ziekenhuisopname,0,1637
2020-06-28,Zuid-Holland,28,Overleden,0,1290
2020-06-28,Zuid-Holland,28,Totaal,36,11193
2020-06-28,Zuid-Holland,28,Ziekenhuisopname,0,2179
2020-06-28,Zeeland,29,Overleden,0,68
2020-06-28,Zeeland,29,Totaal,0,732
2020-06-28,Zeeland,29,Ziekenhuisopname,0,150
2020-06-28,Noord-Brabant,30,Overleden,0,1533
2020-06-28,Noord-Brabant,30,Totaal,2,9576
2020-06-28,Noord-Brabant,30,Ziekenhuisopname,1,2760
2020-06-28,Limburg,31,Overleden,0,749
2020-06-28,Limburg,31,Totaal,1,4862
2020-06-28,Limburg,31,Ziekenhuisopname,0,1562
