Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-06-10,,-1,Overleden,0,18
2020-06-10,,-1,Totaal,2,489
2020-06-10,,-1,Ziekenhuisopname,1,62
2020-06-10,Groningen,20,Overleden,0,17
2020-06-10,Groningen,20,Totaal,0,352
2020-06-10,Groningen,20,Ziekenhuisopname,0,74
2020-06-10,Friesland,21,Overleden,0,65
2020-06-10,Friesland,21,Totaal,1,617
2020-06-10,Friesland,21,Ziekenhuisopname,0,130
2020-06-10,Drenthe,22,Overleden,0,40
2020-06-10,Drenthe,22,Totaal,1,524
2020-06-10,Drenthe,22,Ziekenhuisopname,0,116
2020-06-10,Overijssel,23,Overleden,1,308
2020-06-10,Overijssel,23,Totaal,4,3014
2020-06-10,Overijssel,23,Ziekenhuisopname,0,548
2020-06-10,Flevoland,24,Overleden,0,89
2020-06-10,Flevoland,24,Totaal,3,951
2020-06-10,Flevoland,24,Ziekenhuisopname,1,267
2020-06-10,Gelderland,25,Overleden,1,673
2020-06-10,Gelderland,25,Totaal,30,6201
2020-06-10,Gelderland,25,Ziekenhuisopname,1,1500
2020-06-10,Utrecht,26,Overleden,0,419
2020-06-10,Utrecht,26,Totaal,23,3805
2020-06-10,Utrecht,26,Ziekenhuisopname,1,871
2020-06-10,Noord-Holland,27,Overleden,1,810
2020-06-10,Noord-Holland,27,Totaal,32,6906
2020-06-10,Noord-Holland,27,Ziekenhuisopname,1,1626
2020-06-10,Zuid-Holland,28,Overleden,6,1272
2020-06-10,Zuid-Holland,28,Totaal,50,10471
2020-06-10,Zuid-Holland,28,Ziekenhuisopname,-1,2152
2020-06-10,Zeeland,29,Overleden,0,68
2020-06-10,Zeeland,29,Totaal,5,716
2020-06-10,Zeeland,29,Ziekenhuisopname,0,150
2020-06-10,Noord-Brabant,30,Overleden,1,1520
2020-06-10,Noord-Brabant,30,Totaal,27,9259
2020-06-10,Noord-Brabant,30,Ziekenhuisopname,0,2749
2020-06-10,Limburg,31,Overleden,1,743
2020-06-10,Limburg,31,Totaal,6,4782
2020-06-10,Limburg,31,Ziekenhuisopname,1,1560
