Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-26,,-1,Overleden,0,33
2021-02-26,,-1,Totaal,9,3842
2021-02-26,,-1,Ziekenhuisopname,0,110
2021-02-26,Groningen,20,Overleden,2,181
2021-02-26,Groningen,20,Totaal,182,22411
2021-02-26,Groningen,20,Ziekenhuisopname,0,253
2021-02-26,Friesland,21,Overleden,1,387
2021-02-26,Friesland,21,Totaal,258,26015
2021-02-26,Friesland,21,Ziekenhuisopname,2,356
2021-02-26,Drenthe,22,Overleden,7,287
2021-02-26,Drenthe,22,Totaal,142,21523
2021-02-26,Drenthe,22,Ziekenhuisopname,3,374
2021-02-26,Overijssel,23,Overleden,2,1034
2021-02-26,Overijssel,23,Totaal,317,75340
2021-02-26,Overijssel,23,Ziekenhuisopname,1,1132
2021-02-26,Flevoland,24,Overleden,1,211
2021-02-26,Flevoland,24,Totaal,108,25638
2021-02-26,Flevoland,24,Ziekenhuisopname,1,528
2021-02-26,Gelderland,25,Overleden,8,1809
2021-02-26,Gelderland,25,Totaal,323,121052
2021-02-26,Gelderland,25,Ziekenhuisopname,5,2537
2021-02-26,Utrecht,26,Overleden,7,1126
2021-02-26,Utrecht,26,Totaal,464,85866
2021-02-26,Utrecht,26,Ziekenhuisopname,1,1993
2021-02-26,Noord-Holland,27,Overleden,7,2247
2021-02-26,Noord-Holland,27,Totaal,1079,184303
2021-02-26,Noord-Holland,27,Ziekenhuisopname,10,3698
2021-02-26,Zuid-Holland,28,Overleden,19,3721
2021-02-26,Zuid-Holland,28,Totaal,924,254338
2021-02-26,Zuid-Holland,28,Ziekenhuisopname,20,6120
2021-02-26,Zeeland,29,Overleden,0,177
2021-02-26,Zeeland,29,Totaal,120,16396
2021-02-26,Zeeland,29,Ziekenhuisopname,1,458
2021-02-26,Noord-Brabant,30,Overleden,6,2861
2021-02-26,Noord-Brabant,30,Totaal,861,169400
2021-02-26,Noord-Brabant,30,Ziekenhuisopname,8,4269
2021-02-26,Limburg,31,Overleden,5,1418
2021-02-26,Limburg,31,Totaal,311,70992
2021-02-26,Limburg,31,Ziekenhuisopname,1,2217
