Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-04-01,,-1,Overleden,0,35
2021-04-01,,-1,Totaal,25,4717
2021-04-01,,-1,Ziekenhuisopname,1,124
2021-04-01,Groningen,20,Overleden,0,205
2021-04-01,Groningen,20,Totaal,176,27332
2021-04-01,Groningen,20,Ziekenhuisopname,1,299
2021-04-01,Friesland,21,Overleden,3,448
2021-04-01,Friesland,21,Totaal,258,33007
2021-04-01,Friesland,21,Ziekenhuisopname,3,415
2021-04-01,Drenthe,22,Overleden,0,324
2021-04-01,Drenthe,22,Totaal,171,26891
2021-04-01,Drenthe,22,Ziekenhuisopname,1,438
2021-04-01,Overijssel,23,Overleden,0,1073
2021-04-01,Overijssel,23,Totaal,422,85711
2021-04-01,Overijssel,23,Ziekenhuisopname,5,1213
2021-04-01,Flevoland,24,Overleden,1,226
2021-04-01,Flevoland,24,Totaal,165,29289
2021-04-01,Flevoland,24,Ziekenhuisopname,1,575
2021-04-01,Gelderland,25,Overleden,3,1897
2021-04-01,Gelderland,25,Totaal,847,141774
2021-04-01,Gelderland,25,Ziekenhuisopname,7,2687
2021-04-01,Utrecht,26,Overleden,3,1193
2021-04-01,Utrecht,26,Totaal,502,100063
2021-04-01,Utrecht,26,Ziekenhuisopname,6,2219
2021-04-01,Noord-Holland,27,Overleden,4,2417
2021-04-01,Noord-Holland,27,Totaal,1231,221885
2021-04-01,Noord-Holland,27,Ziekenhuisopname,11,4094
2021-04-01,Zuid-Holland,28,Overleden,6,4000
2021-04-01,Zuid-Holland,28,Totaal,2074,302263
2021-04-01,Zuid-Holland,28,Ziekenhuisopname,17,6857
2021-04-01,Zeeland,29,Overleden,0,222
2021-04-01,Zeeland,29,Totaal,193,20981
2021-04-01,Zeeland,29,Ziekenhuisopname,1,606
2021-04-01,Noord-Brabant,30,Overleden,1,2991
2021-04-01,Noord-Brabant,30,Totaal,1222,201051
2021-04-01,Noord-Brabant,30,Ziekenhuisopname,9,4496
2021-04-01,Limburg,31,Overleden,0,1513
2021-04-01,Limburg,31,Totaal,530,83219
2021-04-01,Limburg,31,Ziekenhuisopname,3,2338
