Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-06-01,,-1,Overleden,0,17
2020-06-01,,-1,Totaal,3,469
2020-06-01,,-1,Ziekenhuisopname,0,61
2020-06-01,Groningen,20,Overleden,0,17
2020-06-01,Groningen,20,Totaal,0,349
2020-06-01,Groningen,20,Ziekenhuisopname,0,74
2020-06-01,Friesland,21,Overleden,0,64
2020-06-01,Friesland,21,Totaal,0,608
2020-06-01,Friesland,21,Ziekenhuisopname,0,129
2020-06-01,Drenthe,22,Overleden,0,40
2020-06-01,Drenthe,22,Totaal,0,511
2020-06-01,Drenthe,22,Ziekenhuisopname,0,116
2020-06-01,Overijssel,23,Overleden,0,307
2020-06-01,Overijssel,23,Totaal,1,2982
2020-06-01,Overijssel,23,Ziekenhuisopname,0,548
2020-06-01,Flevoland,24,Overleden,0,88
2020-06-01,Flevoland,24,Totaal,2,928
2020-06-01,Flevoland,24,Ziekenhuisopname,0,266
2020-06-01,Gelderland,25,Overleden,0,667
2020-06-01,Gelderland,25,Totaal,21,5976
2020-06-01,Gelderland,25,Ziekenhuisopname,2,1491
2020-06-01,Utrecht,26,Overleden,3,413
2020-06-01,Utrecht,26,Totaal,16,3624
2020-06-01,Utrecht,26,Ziekenhuisopname,1,866
2020-06-01,Noord-Holland,27,Overleden,1,800
2020-06-01,Noord-Holland,27,Totaal,11,6706
2020-06-01,Noord-Holland,27,Ziekenhuisopname,0,1619
2020-06-01,Zuid-Holland,28,Overleden,0,1238
2020-06-01,Zuid-Holland,28,Totaal,32,10002
2020-06-01,Zuid-Holland,28,Ziekenhuisopname,3,2124
2020-06-01,Zeeland,29,Overleden,0,66
2020-06-01,Zeeland,29,Totaal,1,693
2020-06-01,Zeeland,29,Ziekenhuisopname,0,150
2020-06-01,Noord-Brabant,30,Overleden,0,1510
2020-06-01,Noord-Brabant,30,Totaal,7,9010
2020-06-01,Noord-Brabant,30,Ziekenhuisopname,1,2745
2020-06-01,Limburg,31,Overleden,2,735
2020-06-01,Limburg,31,Totaal,9,4687
2020-06-01,Limburg,31,Ziekenhuisopname,2,1555
