Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-10-27,,-1,Overleden,0,22
2020-10-27,,-1,Totaal,25,2165
2020-10-27,,-1,Ziekenhuisopname,2,87
2020-10-27,Groningen,20,Overleden,0,27
2020-10-27,Groningen,20,Totaal,125,5440
2020-10-27,Groningen,20,Ziekenhuisopname,1,118
2020-10-27,Friesland,21,Overleden,0,83
2020-10-27,Friesland,21,Totaal,90,5267
2020-10-27,Friesland,21,Ziekenhuisopname,0,170
2020-10-27,Drenthe,22,Overleden,2,76
2020-10-27,Drenthe,22,Totaal,122,4673
2020-10-27,Drenthe,22,Ziekenhuisopname,2,169
2020-10-27,Overijssel,23,Overleden,2,387
2020-10-27,Overijssel,23,Totaal,691,16804
2020-10-27,Overijssel,23,Ziekenhuisopname,0,622
2020-10-27,Flevoland,24,Overleden,1,107
2020-10-27,Flevoland,24,Totaal,142,5595
2020-10-27,Flevoland,24,Ziekenhuisopname,6,346
2020-10-27,Gelderland,25,Overleden,8,781
2020-10-27,Gelderland,25,Totaal,973,28933
2020-10-27,Gelderland,25,Ziekenhuisopname,6,1774
2020-10-27,Utrecht,26,Overleden,6,489
2020-10-27,Utrecht,26,Totaal,839,27286
2020-10-27,Utrecht,26,Ziekenhuisopname,21,1154
2020-10-27,Noord-Holland,27,Overleden,14,983
2020-10-27,Noord-Holland,27,Totaal,1883,60711
2020-10-27,Noord-Holland,27,Ziekenhuisopname,13,2297
2020-10-27,Zuid-Holland,28,Overleden,27,1647
2020-10-27,Zuid-Holland,28,Totaal,3179,91738
2020-10-27,Zuid-Holland,28,Ziekenhuisopname,45,3121
2020-10-27,Zeeland,29,Overleden,0,80
2020-10-27,Zeeland,29,Totaal,122,3010
2020-10-27,Zeeland,29,Ziekenhuisopname,0,168
2020-10-27,Noord-Brabant,30,Overleden,7,1668
2020-10-27,Noord-Brabant,30,Totaal,1673,46189
2020-10-27,Noord-Brabant,30,Ziekenhuisopname,9,3061
2020-10-27,Limburg,31,Overleden,3,792
2020-10-27,Limburg,31,Totaal,428,14078
2020-10-27,Limburg,31,Ziekenhuisopname,4,1652
