Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-14,,-1,Overleden,0,1
2020-03-14,,-1,Totaal,9,37
2020-03-14,,-1,Ziekenhuisopname,3,6
2020-03-14,Groningen,20,Overleden,0,0
2020-03-14,Groningen,20,Totaal,0,4
2020-03-14,Groningen,20,Ziekenhuisopname,0,1
2020-03-14,Friesland,21,Overleden,0,0
2020-03-14,Friesland,21,Totaal,1,8
2020-03-14,Friesland,21,Ziekenhuisopname,0,1
2020-03-14,Drenthe,22,Overleden,0,0
2020-03-14,Drenthe,22,Totaal,2,15
2020-03-14,Drenthe,22,Ziekenhuisopname,0,0
2020-03-14,Overijssel,23,Overleden,1,1
2020-03-14,Overijssel,23,Totaal,5,23
2020-03-14,Overijssel,23,Ziekenhuisopname,1,1
2020-03-14,Flevoland,24,Overleden,0,0
2020-03-14,Flevoland,24,Totaal,7,14
2020-03-14,Flevoland,24,Ziekenhuisopname,0,3
2020-03-14,Gelderland,25,Overleden,1,1
2020-03-14,Gelderland,25,Totaal,12,76
2020-03-14,Gelderland,25,Ziekenhuisopname,5,14
2020-03-14,Utrecht,26,Overleden,0,0
2020-03-14,Utrecht,26,Totaal,4,87
2020-03-14,Utrecht,26,Ziekenhuisopname,0,7
2020-03-14,Noord-Holland,27,Overleden,0,0
2020-03-14,Noord-Holland,27,Totaal,20,83
2020-03-14,Noord-Holland,27,Ziekenhuisopname,0,4
2020-03-14,Zuid-Holland,28,Overleden,0,0
2020-03-14,Zuid-Holland,28,Totaal,14,95
2020-03-14,Zuid-Holland,28,Ziekenhuisopname,1,7
2020-03-14,Zeeland,29,Overleden,0,0
2020-03-14,Zeeland,29,Totaal,1,10
2020-03-14,Zeeland,29,Ziekenhuisopname,1,1
2020-03-14,Noord-Brabant,30,Overleden,1,6
2020-03-14,Noord-Brabant,30,Totaal,43,403
2020-03-14,Noord-Brabant,30,Ziekenhuisopname,7,71
2020-03-14,Limburg,31,Overleden,0,3
2020-03-14,Limburg,31,Totaal,37,104
2020-03-14,Limburg,31,Ziekenhuisopname,3,20
