Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-10,,-1,Overleden,,
2020-03-10,,-1,Totaal,1,2
2020-03-10,,-1,Ziekenhuisopname,,
2020-03-10,Groningen,20,Overleden,,
2020-03-10,Groningen,20,Totaal,0,0
2020-03-10,Groningen,20,Ziekenhuisopname,,
2020-03-10,Friesland,21,Overleden,,
2020-03-10,Friesland,21,Totaal,2,2
2020-03-10,Friesland,21,Ziekenhuisopname,,
2020-03-10,Drenthe,22,Overleden,,
2020-03-10,Drenthe,22,Totaal,2,12
2020-03-10,Drenthe,22,Ziekenhuisopname,,
2020-03-10,Overijssel,23,Overleden,,
2020-03-10,Overijssel,23,Totaal,0,10
2020-03-10,Overijssel,23,Ziekenhuisopname,,
2020-03-10,Flevoland,24,Overleden,,
2020-03-10,Flevoland,24,Totaal,0,2
2020-03-10,Flevoland,24,Ziekenhuisopname,,
2020-03-10,Gelderland,25,Overleden,,
2020-03-10,Gelderland,25,Totaal,3,30
2020-03-10,Gelderland,25,Ziekenhuisopname,,
2020-03-10,Utrecht,26,Overleden,,
2020-03-10,Utrecht,26,Totaal,3,55
2020-03-10,Utrecht,26,Ziekenhuisopname,,
2020-03-10,Noord-Holland,27,Overleden,,
2020-03-10,Noord-Holland,27,Totaal,7,30
2020-03-10,Noord-Holland,27,Ziekenhuisopname,,
2020-03-10,Zuid-Holland,28,Overleden,,
2020-03-10,Zuid-Holland,28,Totaal,10,47
2020-03-10,Zuid-Holland,28,Ziekenhuisopname,,
2020-03-10,Zeeland,29,Overleden,,
2020-03-10,Zeeland,29,Totaal,2,3
2020-03-10,Zeeland,29,Ziekenhuisopname,,
2020-03-10,Noord-Brabant,30,Overleden,,
2020-03-10,Noord-Brabant,30,Totaal,22,157
2020-03-10,Noord-Brabant,30,Ziekenhuisopname,,
2020-03-10,Limburg,31,Overleden,,
2020-03-10,Limburg,31,Totaal,9,32
2020-03-10,Limburg,31,Ziekenhuisopname,,
