Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-06,,-1,Overleden,,
2020-03-06,,-1,Totaal,-1,4
2020-03-06,,-1,Ziekenhuisopname,,
2020-03-06,Groningen,20,Overleden,,
2020-03-06,Groningen,20,Totaal,0,0
2020-03-06,Groningen,20,Ziekenhuisopname,,
2020-03-06,Friesland,21,Overleden,,
2020-03-06,Friesland,21,Totaal,0,0
2020-03-06,Friesland,21,Ziekenhuisopname,,
2020-03-06,Drenthe,22,Overleden,,
2020-03-06,Drenthe,22,Totaal,0,3
2020-03-06,Drenthe,22,Ziekenhuisopname,,
2020-03-06,Overijssel,23,Overleden,,
2020-03-06,Overijssel,23,Totaal,0,1
2020-03-06,Overijssel,23,Ziekenhuisopname,,
2020-03-06,Flevoland,24,Overleden,,
2020-03-06,Flevoland,24,Totaal,1,2
2020-03-06,Flevoland,24,Ziekenhuisopname,,
2020-03-06,Gelderland,25,Overleden,,
2020-03-06,Gelderland,25,Totaal,8,10
2020-03-06,Gelderland,25,Ziekenhuisopname,,
2020-03-06,Utrecht,26,Overleden,,
2020-03-06,Utrecht,26,Totaal,10,33
2020-03-06,Utrecht,26,Ziekenhuisopname,,
2020-03-06,Noord-Holland,27,Overleden,,
2020-03-06,Noord-Holland,27,Totaal,1,10
2020-03-06,Noord-Holland,27,Ziekenhuisopname,,
2020-03-06,Zuid-Holland,28,Overleden,,
2020-03-06,Zuid-Holland,28,Totaal,10,22
2020-03-06,Zuid-Holland,28,Ziekenhuisopname,,
2020-03-06,Zeeland,29,Overleden,,
2020-03-06,Zeeland,29,Totaal,0,0
2020-03-06,Zeeland,29,Ziekenhuisopname,,
2020-03-06,Noord-Brabant,30,Overleden,,
2020-03-06,Noord-Brabant,30,Totaal,10,34
2020-03-06,Noord-Brabant,30,Ziekenhuisopname,,
2020-03-06,Limburg,31,Overleden,,
2020-03-06,Limburg,31,Totaal,7,9
2020-03-06,Limburg,31,Ziekenhuisopname,,
