Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-04-22,,-1,Overleden,0,15
2020-04-22,,-1,Totaal,-4,363
2020-04-22,,-1,Ziekenhuisopname,0,53
2020-04-22,Groningen,20,Overleden,0,9
2020-04-22,Groningen,20,Totaal,3,310
2020-04-22,Groningen,20,Ziekenhuisopname,1,68
2020-04-22,Friesland,21,Overleden,0,46
2020-04-22,Friesland,21,Totaal,13,492
2020-04-22,Friesland,21,Ziekenhuisopname,2,121
2020-04-22,Drenthe,22,Overleden,2,26
2020-04-22,Drenthe,22,Totaal,5,405
2020-04-22,Drenthe,22,Ziekenhuisopname,3,102
2020-04-22,Overijssel,23,Overleden,7,212
2020-04-22,Overijssel,23,Totaal,37,2411
2020-04-22,Overijssel,23,Ziekenhuisopname,0,512
2020-04-22,Flevoland,24,Overleden,2,32
2020-04-22,Flevoland,24,Totaal,21,620
2020-04-22,Flevoland,24,Ziekenhuisopname,4,225
2020-04-22,Gelderland,25,Overleden,15,467
2020-04-22,Gelderland,25,Totaal,89,4391
2020-04-22,Gelderland,25,Ziekenhuisopname,13,1179
2020-04-22,Utrecht,26,Overleden,8,287
2020-04-22,Utrecht,26,Totaal,48,2442
2020-04-22,Utrecht,26,Ziekenhuisopname,13,755
2020-04-22,Noord-Holland,27,Overleden,14,513
2020-04-22,Noord-Holland,27,Totaal,108,5084
2020-04-22,Noord-Holland,27,Ziekenhuisopname,21,1424
2020-04-22,Zuid-Holland,28,Overleden,41,640
2020-04-22,Zuid-Holland,28,Totaal,170,7017
2020-04-22,Zuid-Holland,28,Ziekenhuisopname,16,1719
2020-04-22,Zeeland,29,Overleden,3,48
2020-04-22,Zeeland,29,Totaal,8,540
2020-04-22,Zeeland,29,Ziekenhuisopname,2,138
2020-04-22,Noord-Brabant,30,Overleden,36,1221
2020-04-22,Noord-Brabant,30,Totaal,117,7153
2020-04-22,Noord-Brabant,30,Ziekenhuisopname,30,2319
2020-04-22,Limburg,31,Overleden,10,538
2020-04-22,Limburg,31,Totaal,93,3614
2020-04-22,Limburg,31,Ziekenhuisopname,19,1406
