Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-07,,-1,Overleden,0,33
2021-03-07,,-1,Totaal,30,3955
2021-03-07,,-1,Ziekenhuisopname,0,111
2021-03-07,Groningen,20,Overleden,0,188
2021-03-07,Groningen,20,Totaal,109,23739
2021-03-07,Groningen,20,Ziekenhuisopname,2,273
2021-03-07,Friesland,21,Overleden,2,413
2021-03-07,Friesland,21,Totaal,140,27406
2021-03-07,Friesland,21,Ziekenhuisopname,2,373
2021-03-07,Drenthe,22,Overleden,2,308
2021-03-07,Drenthe,22,Totaal,101,22650
2021-03-07,Drenthe,22,Ziekenhuisopname,2,394
2021-03-07,Overijssel,23,Overleden,0,1036
2021-03-07,Overijssel,23,Totaal,239,77392
2021-03-07,Overijssel,23,Ziekenhuisopname,4,1153
2021-03-07,Flevoland,24,Overleden,0,217
2021-03-07,Flevoland,24,Totaal,81,26387
2021-03-07,Flevoland,24,Ziekenhuisopname,1,536
2021-03-07,Gelderland,25,Overleden,1,1837
2021-03-07,Gelderland,25,Totaal,407,124868
2021-03-07,Gelderland,25,Ziekenhuisopname,5,2566
2021-03-07,Utrecht,26,Overleden,8,1158
2021-03-07,Utrecht,26,Totaal,254,88682
2021-03-07,Utrecht,26,Ziekenhuisopname,16,2047
2021-03-07,Noord-Holland,27,Overleden,3,2287
2021-03-07,Noord-Holland,27,Totaal,1093,193445
2021-03-07,Noord-Holland,27,Ziekenhuisopname,13,3803
2021-03-07,Zuid-Holland,28,Overleden,8,3811
2021-03-07,Zuid-Holland,28,Totaal,996,263158
2021-03-07,Zuid-Holland,28,Ziekenhuisopname,25,6319
2021-03-07,Zeeland,29,Overleden,2,184
2021-03-07,Zeeland,29,Totaal,100,17218
2021-03-07,Zeeland,29,Ziekenhuisopname,1,477
2021-03-07,Noord-Brabant,30,Overleden,2,2895
2021-03-07,Noord-Brabant,30,Totaal,755,175795
2021-03-07,Noord-Brabant,30,Ziekenhuisopname,1,4318
2021-03-07,Limburg,31,Overleden,2,1454
2021-03-07,Limburg,31,Totaal,218,73301
2021-03-07,Limburg,31,Ziekenhuisopname,5,2249
