Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-10-07,,-1,Overleden,0,18
2020-10-07,,-1,Totaal,35,1223
2020-10-07,,-1,Ziekenhuisopname,0,77
2020-10-07,Groningen,20,Overleden,0,21
2020-10-07,Groningen,20,Totaal,95,2593
2020-10-07,Groningen,20,Ziekenhuisopname,3,81
2020-10-07,Friesland,21,Overleden,0,70
2020-10-07,Friesland,21,Totaal,106,2216
2020-10-07,Friesland,21,Ziekenhuisopname,0,144
2020-10-07,Drenthe,22,Overleden,2,58
2020-10-07,Drenthe,22,Totaal,54,1613
2020-10-07,Drenthe,22,Ziekenhuisopname,1,126
2020-10-07,Overijssel,23,Overleden,1,348
2020-10-07,Overijssel,23,Totaal,303,6615
2020-10-07,Overijssel,23,Ziekenhuisopname,3,579
2020-10-07,Flevoland,24,Overleden,0,101
2020-10-07,Flevoland,24,Totaal,68,2715
2020-10-07,Flevoland,24,Ziekenhuisopname,1,297
2020-10-07,Gelderland,25,Overleden,0,706
2020-10-07,Gelderland,25,Totaal,384,14342
2020-10-07,Gelderland,25,Ziekenhuisopname,9,1602
2020-10-07,Utrecht,26,Overleden,5,456
2020-10-07,Utrecht,26,Totaal,498,12251
2020-10-07,Utrecht,26,Ziekenhuisopname,0,997
2020-10-07,Noord-Holland,27,Overleden,11,885
2020-10-07,Noord-Holland,27,Totaal,1049,30693
2020-10-07,Noord-Holland,27,Ziekenhuisopname,19,1945
2020-10-07,Zuid-Holland,28,Overleden,10,1441
2020-10-07,Zuid-Holland,28,Totaal,1543,45163
2020-10-07,Zuid-Holland,28,Ziekenhuisopname,18,2632
2020-10-07,Zeeland,29,Overleden,0,72
2020-10-07,Zeeland,29,Totaal,38,1612
2020-10-07,Zeeland,29,Ziekenhuisopname,0,155
2020-10-07,Noord-Brabant,30,Overleden,5,1574
2020-10-07,Noord-Brabant,30,Totaal,657,21417
2020-10-07,Noord-Brabant,30,Ziekenhuisopname,9,2854
2020-10-07,Limburg,31,Overleden,2,768
2020-10-07,Limburg,31,Totaal,159,7535
2020-10-07,Limburg,31,Ziekenhuisopname,0,1594
