Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-04-12,,-1,Overleden,-1,35
2021-04-12,,-1,Totaal,-6,5062
2021-04-12,,-1,Ziekenhuisopname,-1,127
2021-04-12,Groningen,20,Overleden,0,215
2021-04-12,Groningen,20,Totaal,116,28679
2021-04-12,Groningen,20,Ziekenhuisopname,1,311
2021-04-12,Friesland,21,Overleden,0,455
2021-04-12,Friesland,21,Totaal,210,35371
2021-04-12,Friesland,21,Ziekenhuisopname,3,436
2021-04-12,Drenthe,22,Overleden,1,336
2021-04-12,Drenthe,22,Totaal,126,28420
2021-04-12,Drenthe,22,Ziekenhuisopname,4,466
2021-04-12,Overijssel,23,Overleden,1,1082
2021-04-12,Overijssel,23,Totaal,296,89444
2021-04-12,Overijssel,23,Ziekenhuisopname,2,1229
2021-04-12,Flevoland,24,Overleden,0,226
2021-04-12,Flevoland,24,Totaal,153,30779
2021-04-12,Flevoland,24,Ziekenhuisopname,1,590
2021-04-12,Gelderland,25,Overleden,4,1920
2021-04-12,Gelderland,25,Totaal,771,150511
2021-04-12,Gelderland,25,Ziekenhuisopname,2,2740
2021-04-12,Utrecht,26,Overleden,1,1210
2021-04-12,Utrecht,26,Totaal,412,105232
2021-04-12,Utrecht,26,Ziekenhuisopname,4,2382
2021-04-12,Noord-Holland,27,Overleden,1,2461
2021-04-12,Noord-Holland,27,Totaal,1060,233322
2021-04-12,Noord-Holland,27,Ziekenhuisopname,7,4214
2021-04-12,Zuid-Holland,28,Overleden,9,4052
2021-04-12,Zuid-Holland,28,Totaal,1518,321846
2021-04-12,Zuid-Holland,28,Ziekenhuisopname,23,7151
2021-04-12,Zeeland,29,Overleden,0,229
2021-04-12,Zeeland,29,Totaal,145,22653
2021-04-12,Zeeland,29,Ziekenhuisopname,1,654
2021-04-12,Noord-Brabant,30,Overleden,4,3023
2021-04-12,Noord-Brabant,30,Totaal,1285,214077
2021-04-12,Noord-Brabant,30,Ziekenhuisopname,10,4570
2021-04-12,Limburg,31,Overleden,0,1531
2021-04-12,Limburg,31,Totaal,580,89551
2021-04-12,Limburg,31,Ziekenhuisopname,11,2395
