Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-09,,-1,Overleden,,
2020-03-09,,-1,Totaal,-1,1
2020-03-09,,-1,Ziekenhuisopname,,
2020-03-09,Groningen,20,Overleden,,
2020-03-09,Groningen,20,Totaal,0,0
2020-03-09,Groningen,20,Ziekenhuisopname,,
2020-03-09,Friesland,21,Overleden,,
2020-03-09,Friesland,21,Totaal,0,0
2020-03-09,Friesland,21,Ziekenhuisopname,,
2020-03-09,Drenthe,22,Overleden,,
2020-03-09,Drenthe,22,Totaal,2,10
2020-03-09,Drenthe,22,Ziekenhuisopname,,
2020-03-09,Overijssel,23,Overleden,,
2020-03-09,Overijssel,23,Totaal,1,10
2020-03-09,Overijssel,23,Ziekenhuisopname,,
2020-03-09,Flevoland,24,Overleden,,
2020-03-09,Flevoland,24,Totaal,0,2
2020-03-09,Flevoland,24,Ziekenhuisopname,,
2020-03-09,Gelderland,25,Overleden,,
2020-03-09,Gelderland,25,Totaal,1,27
2020-03-09,Gelderland,25,Ziekenhuisopname,,
2020-03-09,Utrecht,26,Overleden,,
2020-03-09,Utrecht,26,Totaal,0,52
2020-03-09,Utrecht,26,Ziekenhuisopname,,
2020-03-09,Noord-Holland,27,Overleden,,
2020-03-09,Noord-Holland,27,Totaal,1,23
2020-03-09,Noord-Holland,27,Ziekenhuisopname,,
2020-03-09,Zuid-Holland,28,Overleden,,
2020-03-09,Zuid-Holland,28,Totaal,3,37
2020-03-09,Zuid-Holland,28,Ziekenhuisopname,,
2020-03-09,Zeeland,29,Overleden,,
2020-03-09,Zeeland,29,Totaal,0,1
2020-03-09,Zeeland,29,Ziekenhuisopname,,
2020-03-09,Noord-Brabant,30,Overleden,,
2020-03-09,Noord-Brabant,30,Totaal,42,135
2020-03-09,Noord-Brabant,30,Ziekenhuisopname,,
2020-03-09,Limburg,31,Overleden,,
2020-03-09,Limburg,31,Totaal,7,23
2020-03-09,Limburg,31,Ziekenhuisopname,,
