Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-05-10,RIVM_report_20200510,0-4,Totaal,1,77.0
2020-05-10,RIVM_report_20200510,5-9,Totaal,0,17.0
2020-05-10,RIVM_report_20200510,10-14,Totaal,0,53.0
2020-05-10,RIVM_report_20200510,15-19,Totaal,3,431.0
2020-05-10,RIVM_report_20200510,20-24,Totaal,7,1723.0
2020-05-10,RIVM_report_20200510,25-29,Totaal,21,2119.0
2020-05-10,RIVM_report_20200510,30-34,Totaal,8,1979.0
2020-05-10,RIVM_report_20200510,35-39,Totaal,10,1735.0
2020-05-10,RIVM_report_20200510,40-44,Totaal,16,1984.0
2020-05-10,RIVM_report_20200510,45-49,Totaal,13,2873.0
2020-05-10,RIVM_report_20200510,50-54,Totaal,15,3723.0
2020-05-10,RIVM_report_20200510,55-59,Totaal,19,4133.0
2020-05-10,RIVM_report_20200510,60-64,Totaal,24,3374.0
2020-05-10,RIVM_report_20200510,65-69,Totaal,9,2224.0
2020-05-10,RIVM_report_20200510,70-74,Totaal,10,2772.0
2020-05-10,RIVM_report_20200510,75-79,Totaal,13,3188.0
2020-05-10,RIVM_report_20200510,80-84,Totaal,25,3605.0
2020-05-10,RIVM_report_20200510,85-89,Totaal,26,3669.0
2020-05-10,RIVM_report_20200510,90-94,Totaal,16,2203.0
2020-05-10,RIVM_report_20200510,95+,Totaal,9,739.0
2020-05-10,RIVM_report_20200510,Niet vermeld,Totaal,0,6.0
2020-05-10,RIVM_report_20200510,0-4,Ziekenhuisopname,0,43.0
2020-05-10,RIVM_report_20200510,5-9,Ziekenhuisopname,0,2.0
2020-05-10,RIVM_report_20200510,10-14,Ziekenhuisopname,0,7.0
2020-05-10,RIVM_report_20200510,15-19,Ziekenhuisopname,0,29.0
2020-05-10,RIVM_report_20200510,20-24,Ziekenhuisopname,1,55.0
2020-05-10,RIVM_report_20200510,25-29,Ziekenhuisopname,0,104.0
2020-05-10,RIVM_report_20200510,30-34,Ziekenhuisopname,1,150.0
2020-05-10,RIVM_report_20200510,35-39,Ziekenhuisopname,0,184.0
2020-05-10,RIVM_report_20200510,40-44,Ziekenhuisopname,2,271.0
2020-05-10,RIVM_report_20200510,45-49,Ziekenhuisopname,0,555.0
2020-05-10,RIVM_report_20200510,50-54,Ziekenhuisopname,1,814.0
2020-05-10,RIVM_report_20200510,55-59,Ziekenhuisopname,1,1090.0
2020-05-10,RIVM_report_20200510,60-64,Ziekenhuisopname,2,1236.0
2020-05-10,RIVM_report_20200510,65-69,Ziekenhuisopname,4,1304.0
2020-05-10,RIVM_report_20200510,70-74,Ziekenhuisopname,3,1645.0
2020-05-10,RIVM_report_20200510,75-79,Ziekenhuisopname,4,1578.0
2020-05-10,RIVM_report_20200510,80-84,Ziekenhuisopname,1,1192.0
2020-05-10,RIVM_report_20200510,85-89,Ziekenhuisopname,2,777.0
2020-05-10,RIVM_report_20200510,90-94,Ziekenhuisopname,0,231.0
2020-05-10,RIVM_report_20200510,95+,Ziekenhuisopname,0,40.0
2020-05-10,RIVM_report_20200510,Niet vermeld,Ziekenhuisopname,0,0.0
2020-05-10,RIVM_report_20200510,0-4,Overleden,0,0.0
2020-05-10,RIVM_report_20200510,5-9,Overleden,0,0.0
2020-05-10,RIVM_report_20200510,10-14,Overleden,0,0.0
2020-05-10,RIVM_report_20200510,15-19,Overleden,0,1.0
2020-05-10,RIVM_report_20200510,20-24,Overleden,0,0.0
2020-05-10,RIVM_report_20200510,25-29,Overleden,0,3.0
2020-05-10,RIVM_report_20200510,30-34,Overleden,0,3.0
2020-05-10,RIVM_report_20200510,35-39,Overleden,0,7.0
2020-05-10,RIVM_report_20200510,40-44,Overleden,0,5.0
2020-05-10,RIVM_report_20200510,45-49,Overleden,1,20.0
2020-05-10,RIVM_report_20200510,50-54,Overleden,0,39.0
2020-05-10,RIVM_report_20200510,55-59,Overleden,0,88.0
2020-05-10,RIVM_report_20200510,60-64,Overleden,1,147.0
2020-05-10,RIVM_report_20200510,65-69,Overleden,0,301.0
2020-05-10,RIVM_report_20200510,70-74,Overleden,2,568.0
2020-05-10,RIVM_report_20200510,75-79,Overleden,0,936.0
2020-05-10,RIVM_report_20200510,80-84,Overleden,6,1147.0
2020-05-10,RIVM_report_20200510,85-89,Overleden,3,1205.0
2020-05-10,RIVM_report_20200510,90-94,Overleden,2,707.0
2020-05-10,RIVM_report_20200510,95+,Overleden,3,263.0
2020-05-10,RIVM_report_20200510,Niet vermeld,Overleden,0,0.0
