Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-05-12,RIVM_report_20200512,0-4,Totaal,1,79.0
2020-05-12,RIVM_report_20200512,5-9,Totaal,0,19.0
2020-05-12,RIVM_report_20200512,10-14,Totaal,0,53.0
2020-05-12,RIVM_report_20200512,15-19,Totaal,4,434.0
2020-05-12,RIVM_report_20200512,20-24,Totaal,11,1743.0
2020-05-12,RIVM_report_20200512,25-29,Totaal,10,2140.0
2020-05-12,RIVM_report_20200512,30-34,Totaal,12,1997.0
2020-05-12,RIVM_report_20200512,35-39,Totaal,3,1742.0
2020-05-12,RIVM_report_20200512,40-44,Totaal,8,1997.0
2020-05-12,RIVM_report_20200512,45-49,Totaal,9,2892.0
2020-05-12,RIVM_report_20200512,50-54,Totaal,14,3754.0
2020-05-12,RIVM_report_20200512,55-59,Totaal,18,4161.0
2020-05-12,RIVM_report_20200512,60-64,Totaal,13,3403.0
2020-05-12,RIVM_report_20200512,65-69,Totaal,8,2236.0
2020-05-12,RIVM_report_20200512,70-74,Totaal,16,2800.0
2020-05-12,RIVM_report_20200512,75-79,Totaal,8,3203.0
2020-05-12,RIVM_report_20200512,80-84,Totaal,15,3635.0
2020-05-12,RIVM_report_20200512,85-89,Totaal,22,3708.0
2020-05-12,RIVM_report_20200512,90-94,Totaal,23,2241.0
2020-05-12,RIVM_report_20200512,95+,Totaal,1,742.0
2020-05-12,RIVM_report_20200512,Niet vermeld,Totaal,0,5.0
2020-05-12,RIVM_report_20200512,0-4,Ziekenhuisopname,1,44.0
2020-05-12,RIVM_report_20200512,5-9,Ziekenhuisopname,0,2.0
2020-05-12,RIVM_report_20200512,10-14,Ziekenhuisopname,0,7.0
2020-05-12,RIVM_report_20200512,15-19,Ziekenhuisopname,0,29.0
2020-05-12,RIVM_report_20200512,20-24,Ziekenhuisopname,1,57.0
2020-05-12,RIVM_report_20200512,25-29,Ziekenhuisopname,1,106.0
2020-05-12,RIVM_report_20200512,30-34,Ziekenhuisopname,0,150.0
2020-05-12,RIVM_report_20200512,35-39,Ziekenhuisopname,0,185.0
2020-05-12,RIVM_report_20200512,40-44,Ziekenhuisopname,2,273.0
2020-05-12,RIVM_report_20200512,45-49,Ziekenhuisopname,2,559.0
2020-05-12,RIVM_report_20200512,50-54,Ziekenhuisopname,4,820.0
2020-05-12,RIVM_report_20200512,55-59,Ziekenhuisopname,5,1099.0
2020-05-12,RIVM_report_20200512,60-64,Ziekenhuisopname,6,1246.0
2020-05-12,RIVM_report_20200512,65-69,Ziekenhuisopname,0,1306.0
2020-05-12,RIVM_report_20200512,70-74,Ziekenhuisopname,3,1654.0
2020-05-12,RIVM_report_20200512,75-79,Ziekenhuisopname,3,1583.0
2020-05-12,RIVM_report_20200512,80-84,Ziekenhuisopname,4,1202.0
2020-05-12,RIVM_report_20200512,85-89,Ziekenhuisopname,2,782.0
2020-05-12,RIVM_report_20200512,90-94,Ziekenhuisopname,1,234.0
2020-05-12,RIVM_report_20200512,95+,Ziekenhuisopname,0,40.0
2020-05-12,RIVM_report_20200512,Niet vermeld,Ziekenhuisopname,0,0.0
2020-05-12,RIVM_report_20200512,0-4,Overleden,0,0.0
2020-05-12,RIVM_report_20200512,5-9,Overleden,0,0.0
2020-05-12,RIVM_report_20200512,10-14,Overleden,0,0.0
2020-05-12,RIVM_report_20200512,15-19,Overleden,0,1.0
2020-05-12,RIVM_report_20200512,20-24,Overleden,0,0.0
2020-05-12,RIVM_report_20200512,25-29,Overleden,0,3.0
2020-05-12,RIVM_report_20200512,30-34,Overleden,0,3.0
2020-05-12,RIVM_report_20200512,35-39,Overleden,0,7.0
2020-05-12,RIVM_report_20200512,40-44,Overleden,0,5.0
2020-05-12,RIVM_report_20200512,45-49,Overleden,0,20.0
2020-05-12,RIVM_report_20200512,50-54,Overleden,1,40.0
2020-05-12,RIVM_report_20200512,55-59,Overleden,2,90.0
2020-05-12,RIVM_report_20200512,60-64,Overleden,1,148.0
2020-05-12,RIVM_report_20200512,65-69,Overleden,-1,301.0
2020-05-12,RIVM_report_20200512,70-74,Overleden,5,573.0
2020-05-12,RIVM_report_20200512,75-79,Overleden,7,943.0
2020-05-12,RIVM_report_20200512,80-84,Overleden,10,1162.0
2020-05-12,RIVM_report_20200512,85-89,Overleden,11,1224.0
2020-05-12,RIVM_report_20200512,90-94,Overleden,15,724.0
2020-05-12,RIVM_report_20200512,95+,Overleden,3,266.0
2020-05-12,RIVM_report_20200512,Niet vermeld,Overleden,0,0.0
