Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-28,RIVM_report_20200428,0-4,Totaal,1,69.0
2020-04-28,RIVM_report_20200428,5-9,Totaal,0,12.0
2020-04-28,RIVM_report_20200428,10-14,Totaal,0,48.0
2020-04-28,RIVM_report_20200428,15-19,Totaal,0,348.0
2020-04-28,RIVM_report_20200428,20-24,Totaal,13,1487.0
2020-04-28,RIVM_report_20200428,25-29,Totaal,11,1859.0
2020-04-28,RIVM_report_20200428,30-34,Totaal,7,1763.0
2020-04-28,RIVM_report_20200428,35-39,Totaal,7,1556.0
2020-04-28,RIVM_report_20200428,40-44,Totaal,7,1748.0
2020-04-28,RIVM_report_20200428,45-49,Totaal,9,2582.0
2020-04-28,RIVM_report_20200428,50-54,Totaal,13,3374.0
2020-04-28,RIVM_report_20200428,55-59,Totaal,13,3741.0
2020-04-28,RIVM_report_20200428,60-64,Totaal,19,3064.0
2020-04-28,RIVM_report_20200428,65-69,Totaal,10,2084.0
2020-04-28,RIVM_report_20200428,70-74,Totaal,11,2610.0
2020-04-28,RIVM_report_20200428,75-79,Totaal,10,2979.0
2020-04-28,RIVM_report_20200428,80-84,Totaal,15,3272.0
2020-04-28,RIVM_report_20200428,85-89,Totaal,12,3241.0
2020-04-28,RIVM_report_20200428,90-94,Totaal,9,1933.0
2020-04-28,RIVM_report_20200428,95+,Totaal,5,635.0
2020-04-28,RIVM_report_20200428,Niet vermeld,Totaal,-1,11.0
2020-04-28,RIVM_report_20200428,0-4,Ziekenhuisopname,0,40.0
2020-04-28,RIVM_report_20200428,5-9,Ziekenhuisopname,0,2.0
2020-04-28,RIVM_report_20200428,10-14,Ziekenhuisopname,0,7.0
2020-04-28,RIVM_report_20200428,15-19,Ziekenhuisopname,0,24.0
2020-04-28,RIVM_report_20200428,20-24,Ziekenhuisopname,0,49.0
2020-04-28,RIVM_report_20200428,25-29,Ziekenhuisopname,0,97.0
2020-04-28,RIVM_report_20200428,30-34,Ziekenhuisopname,1,133.0
2020-04-28,RIVM_report_20200428,35-39,Ziekenhuisopname,3,173.0
2020-04-28,RIVM_report_20200428,40-44,Ziekenhuisopname,4,258.0
2020-04-28,RIVM_report_20200428,45-49,Ziekenhuisopname,7,513.0
2020-04-28,RIVM_report_20200428,50-54,Ziekenhuisopname,4,758.0
2020-04-28,RIVM_report_20200428,55-59,Ziekenhuisopname,7,1009.0
2020-04-28,RIVM_report_20200428,60-64,Ziekenhuisopname,9,1166.0
2020-04-28,RIVM_report_20200428,65-69,Ziekenhuisopname,15,1237.0
2020-04-28,RIVM_report_20200428,70-74,Ziekenhuisopname,13,1563.0
2020-04-28,RIVM_report_20200428,75-79,Ziekenhuisopname,9,1496.0
2020-04-28,RIVM_report_20200428,80-84,Ziekenhuisopname,8,1123.0
2020-04-28,RIVM_report_20200428,85-89,Ziekenhuisopname,6,712.0
2020-04-28,RIVM_report_20200428,90-94,Ziekenhuisopname,2,210.0
2020-04-28,RIVM_report_20200428,95+,Ziekenhuisopname,0,38.0
2020-04-28,RIVM_report_20200428,Niet vermeld,Ziekenhuisopname,0,1.0
2020-04-28,RIVM_report_20200428,0-4,Overleden,0,0.0
2020-04-28,RIVM_report_20200428,5-9,Overleden,0,0.0
2020-04-28,RIVM_report_20200428,10-14,Overleden,0,0.0
2020-04-28,RIVM_report_20200428,15-19,Overleden,0,1.0
2020-04-28,RIVM_report_20200428,20-24,Overleden,0,0.0
2020-04-28,RIVM_report_20200428,25-29,Overleden,0,3.0
2020-04-28,RIVM_report_20200428,30-34,Overleden,0,3.0
2020-04-28,RIVM_report_20200428,35-39,Overleden,0,5.0
2020-04-28,RIVM_report_20200428,40-44,Overleden,0,4.0
2020-04-28,RIVM_report_20200428,45-49,Overleden,0,15.0
2020-04-28,RIVM_report_20200428,50-54,Overleden,2,36.0
2020-04-28,RIVM_report_20200428,55-59,Overleden,3,76.0
2020-04-28,RIVM_report_20200428,60-64,Overleden,0,124.0
2020-04-28,RIVM_report_20200428,65-69,Overleden,1,264.0
2020-04-28,RIVM_report_20200428,70-74,Overleden,3,491.0
2020-04-28,RIVM_report_20200428,75-79,Overleden,7,817.0
2020-04-28,RIVM_report_20200428,80-84,Overleden,11,970.0
2020-04-28,RIVM_report_20200428,85-89,Overleden,14,996.0
2020-04-28,RIVM_report_20200428,90-94,Overleden,3,563.0
2020-04-28,RIVM_report_20200428,95+,Overleden,4,197.0
2020-04-28,RIVM_report_20200428,Niet vermeld,Overleden,0,1.0
