Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-22,RIVM_report_20200622,0-4,Totaal,2,136.0
2020-06-22,RIVM_report_20200622,5-9,Totaal,2,92.0
2020-06-22,RIVM_report_20200622,10-14,Totaal,4,192.0
2020-06-22,RIVM_report_20200622,15-19,Totaal,5,671.0
2020-06-22,RIVM_report_20200622,20-24,Totaal,1,2274.0
2020-06-22,RIVM_report_20200622,25-29,Totaal,5,2752.0
2020-06-22,RIVM_report_20200622,30-34,Totaal,7,2535.0
2020-06-22,RIVM_report_20200622,35-39,Totaal,7,2190.0
2020-06-22,RIVM_report_20200622,40-44,Totaal,8,2430.0
2020-06-22,RIVM_report_20200622,45-49,Totaal,9,3433.0
2020-06-22,RIVM_report_20200622,50-54,Totaal,4,4359.0
2020-06-22,RIVM_report_20200622,55-59,Totaal,5,4724.0
2020-06-22,RIVM_report_20200622,60-64,Totaal,3,3840.0
2020-06-22,RIVM_report_20200622,65-69,Totaal,1,2446.0
2020-06-22,RIVM_report_20200622,70-74,Totaal,1,2991.0
2020-06-22,RIVM_report_20200622,75-79,Totaal,0,3418.0
2020-06-22,RIVM_report_20200622,80-84,Totaal,0,3905.0
2020-06-22,RIVM_report_20200622,85-89,Totaal,1,4019.0
2020-06-22,RIVM_report_20200622,90-94,Totaal,0,2446.0
2020-06-22,RIVM_report_20200622,95+,Totaal,0,801.0
2020-06-22,RIVM_report_20200622,Niet vermeld,Totaal,0,4.0
2020-06-22,RIVM_report_20200622,0-4,Ziekenhuisopname,0,48.0
2020-06-22,RIVM_report_20200622,5-9,Ziekenhuisopname,0,2.0
2020-06-22,RIVM_report_20200622,10-14,Ziekenhuisopname,0,9.0
2020-06-22,RIVM_report_20200622,15-19,Ziekenhuisopname,1,31.0
2020-06-22,RIVM_report_20200622,20-24,Ziekenhuisopname,0,64.0
2020-06-22,RIVM_report_20200622,25-29,Ziekenhuisopname,0,113.0
2020-06-22,RIVM_report_20200622,30-34,Ziekenhuisopname,0,159.0
2020-06-22,RIVM_report_20200622,35-39,Ziekenhuisopname,0,196.0
2020-06-22,RIVM_report_20200622,40-44,Ziekenhuisopname,0,284.0
2020-06-22,RIVM_report_20200622,45-49,Ziekenhuisopname,0,592.0
2020-06-22,RIVM_report_20200622,50-54,Ziekenhuisopname,0,862.0
2020-06-22,RIVM_report_20200622,55-59,Ziekenhuisopname,1,1154.0
2020-06-22,RIVM_report_20200622,60-64,Ziekenhuisopname,0,1302.0
2020-06-22,RIVM_report_20200622,65-69,Ziekenhuisopname,0,1354.0
2020-06-22,RIVM_report_20200622,70-74,Ziekenhuisopname,0,1700.0
2020-06-22,RIVM_report_20200622,75-79,Ziekenhuisopname,0,1635.0
2020-06-22,RIVM_report_20200622,80-84,Ziekenhuisopname,0,1243.0
2020-06-22,RIVM_report_20200622,85-89,Ziekenhuisopname,0,805.0
2020-06-22,RIVM_report_20200622,90-94,Ziekenhuisopname,0,254.0
2020-06-22,RIVM_report_20200622,95+,Ziekenhuisopname,0,44.0
2020-06-22,RIVM_report_20200622,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-22,RIVM_report_20200622,0-4,Overleden,0,0.0
2020-06-22,RIVM_report_20200622,5-9,Overleden,0,0.0
2020-06-22,RIVM_report_20200622,10-14,Overleden,0,0.0
2020-06-22,RIVM_report_20200622,15-19,Overleden,0,1.0
2020-06-22,RIVM_report_20200622,20-24,Overleden,0,0.0
2020-06-22,RIVM_report_20200622,25-29,Overleden,0,3.0
2020-06-22,RIVM_report_20200622,30-34,Overleden,0,4.0
2020-06-22,RIVM_report_20200622,35-39,Overleden,0,7.0
2020-06-22,RIVM_report_20200622,40-44,Overleden,0,6.0
2020-06-22,RIVM_report_20200622,45-49,Overleden,0,23.0
2020-06-22,RIVM_report_20200622,50-54,Overleden,0,47.0
2020-06-22,RIVM_report_20200622,55-59,Overleden,0,99.0
2020-06-22,RIVM_report_20200622,60-64,Overleden,0,164.0
2020-06-22,RIVM_report_20200622,65-69,Overleden,0,334.0
2020-06-22,RIVM_report_20200622,70-74,Overleden,0,627.0
2020-06-22,RIVM_report_20200622,75-79,Overleden,0,1003.0
2020-06-22,RIVM_report_20200622,80-84,Overleden,0,1264.0
2020-06-22,RIVM_report_20200622,85-89,Overleden,0,1375.0
2020-06-22,RIVM_report_20200622,90-94,Overleden,0,828.0
2020-06-22,RIVM_report_20200622,95+,Overleden,0,305.0
2020-06-22,RIVM_report_20200622,Niet vermeld,Overleden,0,0.0
