Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-11,RIVM_report_20200411,0-4,Totaal,3,56.0
2020-04-11,RIVM_report_20200411,5-9,Totaal,0,9.0
2020-04-11,RIVM_report_20200411,10-14,Totaal,1,40.0
2020-04-11,RIVM_report_20200411,15-19,Totaal,12,149.0
2020-04-11,RIVM_report_20200411,20-24,Totaal,71,694.0
2020-04-11,RIVM_report_20200411,25-29,Totaal,86,1031.0
2020-04-11,RIVM_report_20200411,30-34,Totaal,85,1044.0
2020-04-11,RIVM_report_20200411,35-39,Totaal,56,891.0
2020-04-11,RIVM_report_20200411,40-44,Totaal,75,1040.0
2020-04-11,RIVM_report_20200411,45-49,Totaal,87,1528.0
2020-04-11,RIVM_report_20200411,50-54,Totaal,108,1997.0
2020-04-11,RIVM_report_20200411,55-59,Totaal,118,2244.0
2020-04-11,RIVM_report_20200411,60-64,Totaal,98,1945.0
2020-04-11,RIVM_report_20200411,65-69,Totaal,50,1610.0
2020-04-11,RIVM_report_20200411,70-74,Totaal,59,2076.0
2020-04-11,RIVM_report_20200411,75-79,Totaal,89,2259.0
2020-04-11,RIVM_report_20200411,80-84,Totaal,106,2248.0
2020-04-11,RIVM_report_20200411,85-89,Totaal,112,2039.0
2020-04-11,RIVM_report_20200411,90-94,Totaal,79,1136.0
2020-04-11,RIVM_report_20200411,95+,Totaal,26,347.0
2020-04-11,RIVM_report_20200411,Niet vermeld,Totaal,-5,30.0
2020-04-11,RIVM_report_20200411,0-4,Ziekenhuisopname,1,31.0
2020-04-11,RIVM_report_20200411,5-9,Ziekenhuisopname,0,2.0
2020-04-11,RIVM_report_20200411,10-14,Ziekenhuisopname,0,6.0
2020-04-11,RIVM_report_20200411,15-19,Ziekenhuisopname,0,19.0
2020-04-11,RIVM_report_20200411,20-24,Ziekenhuisopname,3,33.0
2020-04-11,RIVM_report_20200411,25-29,Ziekenhuisopname,3,77.0
2020-04-11,RIVM_report_20200411,30-34,Ziekenhuisopname,1,97.0
2020-04-11,RIVM_report_20200411,35-39,Ziekenhuisopname,6,129.0
2020-04-11,RIVM_report_20200411,40-44,Ziekenhuisopname,6,196.0
2020-04-11,RIVM_report_20200411,45-49,Ziekenhuisopname,11,389.0
2020-04-11,RIVM_report_20200411,50-54,Ziekenhuisopname,7,574.0
2020-04-11,RIVM_report_20200411,55-59,Ziekenhuisopname,16,767.0
2020-04-11,RIVM_report_20200411,60-64,Ziekenhuisopname,24,894.0
2020-04-11,RIVM_report_20200411,65-69,Ziekenhuisopname,31,999.0
2020-04-11,RIVM_report_20200411,70-74,Ziekenhuisopname,33,1282.0
2020-04-11,RIVM_report_20200411,75-79,Ziekenhuisopname,23,1230.0
2020-04-11,RIVM_report_20200411,80-84,Ziekenhuisopname,10,914.0
2020-04-11,RIVM_report_20200411,85-89,Ziekenhuisopname,11,563.0
2020-04-11,RIVM_report_20200411,90-94,Ziekenhuisopname,4,159.0
2020-04-11,RIVM_report_20200411,95+,Ziekenhuisopname,0,23.0
2020-04-11,RIVM_report_20200411,Niet vermeld,Ziekenhuisopname,-1,2.0
2020-04-11,RIVM_report_20200411,0-4,Overleden,0,0.0
2020-04-11,RIVM_report_20200411,5-9,Overleden,0,0.0
2020-04-11,RIVM_report_20200411,10-14,Overleden,0,0.0
2020-04-11,RIVM_report_20200411,15-19,Overleden,0,0.0
2020-04-11,RIVM_report_20200411,20-24,Overleden,0,0.0
2020-04-11,RIVM_report_20200411,25-29,Overleden,0,2.0
2020-04-11,RIVM_report_20200411,30-34,Overleden,0,2.0
2020-04-11,RIVM_report_20200411,35-39,Overleden,0,2.0
2020-04-11,RIVM_report_20200411,40-44,Overleden,0,2.0
2020-04-11,RIVM_report_20200411,45-49,Overleden,0,7.0
2020-04-11,RIVM_report_20200411,50-54,Overleden,0,19.0
2020-04-11,RIVM_report_20200411,55-59,Overleden,2,39.0
2020-04-11,RIVM_report_20200411,60-64,Overleden,2,73.0
2020-04-11,RIVM_report_20200411,65-69,Overleden,8,168.0
2020-04-11,RIVM_report_20200411,70-74,Overleden,11,280.0
2020-04-11,RIVM_report_20200411,75-79,Overleden,27,504.0
2020-04-11,RIVM_report_20200411,80-84,Overleden,21,610.0
2020-04-11,RIVM_report_20200411,85-89,Overleden,31,572.0
2020-04-11,RIVM_report_20200411,90-94,Overleden,23,281.0
2020-04-11,RIVM_report_20200411,95+,Overleden,7,80.0
2020-04-11,RIVM_report_20200411,Niet vermeld,Overleden,0,2.0
