Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-21,RIVM_report_20200421,0-4,Totaal,-1,69.0
2020-04-21,RIVM_report_20200421,5-9,Totaal,0,11.0
2020-04-21,RIVM_report_20200421,10-14,Totaal,1,44.0
2020-04-21,RIVM_report_20200421,15-19,Totaal,12,276.0
2020-04-21,RIVM_report_20200421,20-24,Totaal,40,1255.0
2020-04-21,RIVM_report_20200421,25-29,Totaal,50,1613.0
2020-04-21,RIVM_report_20200421,30-34,Totaal,28,1555.0
2020-04-21,RIVM_report_20200421,35-39,Totaal,34,1374.0
2020-04-21,RIVM_report_20200421,40-44,Totaal,37,1539.0
2020-04-21,RIVM_report_20200421,45-49,Totaal,54,2263.0
2020-04-21,RIVM_report_20200421,50-54,Totaal,77,2975.0
2020-04-21,RIVM_report_20200421,55-59,Totaal,72,3292.0
2020-04-21,RIVM_report_20200421,60-64,Totaal,50,2706.0
2020-04-21,RIVM_report_20200421,65-69,Totaal,11,1935.0
2020-04-21,RIVM_report_20200421,70-74,Totaal,22,2444.0
2020-04-21,RIVM_report_20200421,75-79,Totaal,39,2763.0
2020-04-21,RIVM_report_20200421,80-84,Totaal,63,2944.0
2020-04-21,RIVM_report_20200421,85-89,Totaal,72,2869.0
2020-04-21,RIVM_report_20200421,90-94,Totaal,47,1652.0
2020-04-21,RIVM_report_20200421,95+,Totaal,21,540.0
2020-04-21,RIVM_report_20200421,Niet vermeld,Totaal,0,15.0
2020-04-21,RIVM_report_20200421,0-4,Ziekenhuisopname,0,38.0
2020-04-21,RIVM_report_20200421,5-9,Ziekenhuisopname,0,2.0
2020-04-21,RIVM_report_20200421,10-14,Ziekenhuisopname,1,7.0
2020-04-21,RIVM_report_20200421,15-19,Ziekenhuisopname,0,23.0
2020-04-21,RIVM_report_20200421,20-24,Ziekenhuisopname,0,45.0
2020-04-21,RIVM_report_20200421,25-29,Ziekenhuisopname,2,93.0
2020-04-21,RIVM_report_20200421,30-34,Ziekenhuisopname,3,119.0
2020-04-21,RIVM_report_20200421,35-39,Ziekenhuisopname,4,161.0
2020-04-21,RIVM_report_20200421,40-44,Ziekenhuisopname,3,236.0
2020-04-21,RIVM_report_20200421,45-49,Ziekenhuisopname,9,472.0
2020-04-21,RIVM_report_20200421,50-54,Ziekenhuisopname,6,700.0
2020-04-21,RIVM_report_20200421,55-59,Ziekenhuisopname,12,930.0
2020-04-21,RIVM_report_20200421,60-64,Ziekenhuisopname,17,1087.0
2020-04-21,RIVM_report_20200421,65-69,Ziekenhuisopname,5,1142.0
2020-04-21,RIVM_report_20200421,70-74,Ziekenhuisopname,16,1474.0
2020-04-21,RIVM_report_20200421,75-79,Ziekenhuisopname,9,1413.0
2020-04-21,RIVM_report_20200421,80-84,Ziekenhuisopname,15,1056.0
2020-04-21,RIVM_report_20200421,85-89,Ziekenhuisopname,13,668.0
2020-04-21,RIVM_report_20200421,90-94,Ziekenhuisopname,3,195.0
2020-04-21,RIVM_report_20200421,95+,Ziekenhuisopname,0,35.0
2020-04-21,RIVM_report_20200421,Niet vermeld,Ziekenhuisopname,0,1.0
2020-04-21,RIVM_report_20200421,0-4,Overleden,0,0.0
2020-04-21,RIVM_report_20200421,5-9,Overleden,0,0.0
2020-04-21,RIVM_report_20200421,10-14,Overleden,0,0.0
2020-04-21,RIVM_report_20200421,15-19,Overleden,0,1.0
2020-04-21,RIVM_report_20200421,20-24,Overleden,0,0.0
2020-04-21,RIVM_report_20200421,25-29,Overleden,0,3.0
2020-04-21,RIVM_report_20200421,30-34,Overleden,0,2.0
2020-04-21,RIVM_report_20200421,35-39,Overleden,0,4.0
2020-04-21,RIVM_report_20200421,40-44,Overleden,0,4.0
2020-04-21,RIVM_report_20200421,45-49,Overleden,2,11.0
2020-04-21,RIVM_report_20200421,50-54,Overleden,0,31.0
2020-04-21,RIVM_report_20200421,55-59,Overleden,2,61.0
2020-04-21,RIVM_report_20200421,60-64,Overleden,3,111.0
2020-04-21,RIVM_report_20200421,65-69,Overleden,6,232.0
2020-04-21,RIVM_report_20200421,70-74,Overleden,16,432.0
2020-04-21,RIVM_report_20200421,75-79,Overleden,24,720.0
2020-04-21,RIVM_report_20200421,80-84,Overleden,34,851.0
2020-04-21,RIVM_report_20200421,85-89,Overleden,33,832.0
2020-04-21,RIVM_report_20200421,90-94,Overleden,33,460.0
2020-04-21,RIVM_report_20200421,95+,Overleden,12,160.0
2020-04-21,RIVM_report_20200421,Niet vermeld,Overleden,0,1.0
