Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-13,RIVM_report_20200613,0-4,Totaal,4,120.0
2020-06-13,RIVM_report_20200613,5-9,Totaal,4,66.0
2020-06-13,RIVM_report_20200613,10-14,Totaal,1,144.0
2020-06-13,RIVM_report_20200613,15-19,Totaal,13,622.0
2020-06-13,RIVM_report_20200613,20-24,Totaal,17,2175.0
2020-06-13,RIVM_report_20200613,25-29,Totaal,15,2649.0
2020-06-13,RIVM_report_20200613,30-34,Totaal,15,2429.0
2020-06-13,RIVM_report_20200613,35-39,Totaal,10,2106.0
2020-06-13,RIVM_report_20200613,40-44,Totaal,13,2358.0
2020-06-13,RIVM_report_20200613,45-49,Totaal,18,3352.0
2020-06-13,RIVM_report_20200613,50-54,Totaal,18,4258.0
2020-06-13,RIVM_report_20200613,55-59,Totaal,13,4646.0
2020-06-13,RIVM_report_20200613,60-64,Totaal,11,3785.0
2020-06-13,RIVM_report_20200613,65-69,Totaal,9,2421.0
2020-06-13,RIVM_report_20200613,70-74,Totaal,4,2975.0
2020-06-13,RIVM_report_20200613,75-79,Totaal,9,3406.0
2020-06-13,RIVM_report_20200613,80-84,Totaal,3,3881.0
2020-06-13,RIVM_report_20200613,85-89,Totaal,1,4003.0
2020-06-13,RIVM_report_20200613,90-94,Totaal,1,2440.0
2020-06-13,RIVM_report_20200613,95+,Totaal,0,800.0
2020-06-13,RIVM_report_20200613,Niet vermeld,Totaal,0,4.0
2020-06-13,RIVM_report_20200613,0-4,Ziekenhuisopname,0,47.0
2020-06-13,RIVM_report_20200613,5-9,Ziekenhuisopname,0,2.0
2020-06-13,RIVM_report_20200613,10-14,Ziekenhuisopname,0,9.0
2020-06-13,RIVM_report_20200613,15-19,Ziekenhuisopname,1,30.0
2020-06-13,RIVM_report_20200613,20-24,Ziekenhuisopname,0,62.0
2020-06-13,RIVM_report_20200613,25-29,Ziekenhuisopname,2,113.0
2020-06-13,RIVM_report_20200613,30-34,Ziekenhuisopname,0,157.0
2020-06-13,RIVM_report_20200613,35-39,Ziekenhuisopname,0,196.0
2020-06-13,RIVM_report_20200613,40-44,Ziekenhuisopname,1,284.0
2020-06-13,RIVM_report_20200613,45-49,Ziekenhuisopname,0,589.0
2020-06-13,RIVM_report_20200613,50-54,Ziekenhuisopname,0,859.0
2020-06-13,RIVM_report_20200613,55-59,Ziekenhuisopname,1,1152.0
2020-06-13,RIVM_report_20200613,60-64,Ziekenhuisopname,1,1300.0
2020-06-13,RIVM_report_20200613,65-69,Ziekenhuisopname,1,1351.0
2020-06-13,RIVM_report_20200613,70-74,Ziekenhuisopname,1,1698.0
2020-06-13,RIVM_report_20200613,75-79,Ziekenhuisopname,1,1635.0
2020-06-13,RIVM_report_20200613,80-84,Ziekenhuisopname,0,1239.0
2020-06-13,RIVM_report_20200613,85-89,Ziekenhuisopname,0,804.0
2020-06-13,RIVM_report_20200613,90-94,Ziekenhuisopname,0,252.0
2020-06-13,RIVM_report_20200613,95+,Ziekenhuisopname,0,43.0
2020-06-13,RIVM_report_20200613,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-13,RIVM_report_20200613,0-4,Overleden,0,0.0
2020-06-13,RIVM_report_20200613,5-9,Overleden,0,0.0
2020-06-13,RIVM_report_20200613,10-14,Overleden,0,0.0
2020-06-13,RIVM_report_20200613,15-19,Overleden,0,1.0
2020-06-13,RIVM_report_20200613,20-24,Overleden,0,0.0
2020-06-13,RIVM_report_20200613,25-29,Overleden,0,3.0
2020-06-13,RIVM_report_20200613,30-34,Overleden,0,4.0
2020-06-13,RIVM_report_20200613,35-39,Overleden,0,7.0
2020-06-13,RIVM_report_20200613,40-44,Overleden,0,5.0
2020-06-13,RIVM_report_20200613,45-49,Overleden,0,23.0
2020-06-13,RIVM_report_20200613,50-54,Overleden,0,47.0
2020-06-13,RIVM_report_20200613,55-59,Overleden,0,99.0
2020-06-13,RIVM_report_20200613,60-64,Overleden,1,163.0
2020-06-13,RIVM_report_20200613,65-69,Overleden,0,331.0
2020-06-13,RIVM_report_20200613,70-74,Overleden,0,625.0
2020-06-13,RIVM_report_20200613,75-79,Overleden,1,998.0
2020-06-13,RIVM_report_20200613,80-84,Overleden,0,1258.0
2020-06-13,RIVM_report_20200613,85-89,Overleden,0,1369.0
2020-06-13,RIVM_report_20200613,90-94,Overleden,0,822.0
2020-06-13,RIVM_report_20200613,95+,Overleden,2,302.0
2020-06-13,RIVM_report_20200613,Niet vermeld,Overleden,0,0.0
