Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-12,RIVM_report_20200612,0-4,Totaal,1,116.0
2020-06-12,RIVM_report_20200612,5-9,Totaal,1,62.0
2020-06-12,RIVM_report_20200612,10-14,Totaal,5,143.0
2020-06-12,RIVM_report_20200612,15-19,Totaal,12,609.0
2020-06-12,RIVM_report_20200612,20-24,Totaal,25,2158.0
2020-06-12,RIVM_report_20200612,25-29,Totaal,22,2634.0
2020-06-12,RIVM_report_20200612,30-34,Totaal,21,2414.0
2020-06-12,RIVM_report_20200612,35-39,Totaal,14,2096.0
2020-06-12,RIVM_report_20200612,40-44,Totaal,11,2345.0
2020-06-12,RIVM_report_20200612,45-49,Totaal,15,3334.0
2020-06-12,RIVM_report_20200612,50-54,Totaal,17,4240.0
2020-06-12,RIVM_report_20200612,55-59,Totaal,21,4633.0
2020-06-12,RIVM_report_20200612,60-64,Totaal,16,3774.0
2020-06-12,RIVM_report_20200612,65-69,Totaal,5,2412.0
2020-06-12,RIVM_report_20200612,70-74,Totaal,5,2971.0
2020-06-12,RIVM_report_20200612,75-79,Totaal,6,3397.0
2020-06-12,RIVM_report_20200612,80-84,Totaal,7,3878.0
2020-06-12,RIVM_report_20200612,85-89,Totaal,3,4002.0
2020-06-12,RIVM_report_20200612,90-94,Totaal,2,2439.0
2020-06-12,RIVM_report_20200612,95+,Totaal,1,800.0
2020-06-12,RIVM_report_20200612,Niet vermeld,Totaal,0,4.0
2020-06-12,RIVM_report_20200612,0-4,Ziekenhuisopname,0,47.0
2020-06-12,RIVM_report_20200612,5-9,Ziekenhuisopname,0,2.0
2020-06-12,RIVM_report_20200612,10-14,Ziekenhuisopname,0,9.0
2020-06-12,RIVM_report_20200612,15-19,Ziekenhuisopname,0,29.0
2020-06-12,RIVM_report_20200612,20-24,Ziekenhuisopname,0,62.0
2020-06-12,RIVM_report_20200612,25-29,Ziekenhuisopname,0,111.0
2020-06-12,RIVM_report_20200612,30-34,Ziekenhuisopname,0,157.0
2020-06-12,RIVM_report_20200612,35-39,Ziekenhuisopname,0,196.0
2020-06-12,RIVM_report_20200612,40-44,Ziekenhuisopname,0,283.0
2020-06-12,RIVM_report_20200612,45-49,Ziekenhuisopname,0,589.0
2020-06-12,RIVM_report_20200612,50-54,Ziekenhuisopname,2,859.0
2020-06-12,RIVM_report_20200612,55-59,Ziekenhuisopname,0,1151.0
2020-06-12,RIVM_report_20200612,60-64,Ziekenhuisopname,0,1299.0
2020-06-12,RIVM_report_20200612,65-69,Ziekenhuisopname,1,1350.0
2020-06-12,RIVM_report_20200612,70-74,Ziekenhuisopname,0,1697.0
2020-06-12,RIVM_report_20200612,75-79,Ziekenhuisopname,0,1634.0
2020-06-12,RIVM_report_20200612,80-84,Ziekenhuisopname,1,1239.0
2020-06-12,RIVM_report_20200612,85-89,Ziekenhuisopname,1,804.0
2020-06-12,RIVM_report_20200612,90-94,Ziekenhuisopname,0,252.0
2020-06-12,RIVM_report_20200612,95+,Ziekenhuisopname,0,43.0
2020-06-12,RIVM_report_20200612,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-12,RIVM_report_20200612,0-4,Overleden,0,0.0
2020-06-12,RIVM_report_20200612,5-9,Overleden,0,0.0
2020-06-12,RIVM_report_20200612,10-14,Overleden,0,0.0
2020-06-12,RIVM_report_20200612,15-19,Overleden,0,1.0
2020-06-12,RIVM_report_20200612,20-24,Overleden,0,0.0
2020-06-12,RIVM_report_20200612,25-29,Overleden,0,3.0
2020-06-12,RIVM_report_20200612,30-34,Overleden,0,4.0
2020-06-12,RIVM_report_20200612,35-39,Overleden,0,7.0
2020-06-12,RIVM_report_20200612,40-44,Overleden,0,5.0
2020-06-12,RIVM_report_20200612,45-49,Overleden,0,23.0
2020-06-12,RIVM_report_20200612,50-54,Overleden,0,47.0
2020-06-12,RIVM_report_20200612,55-59,Overleden,0,99.0
2020-06-12,RIVM_report_20200612,60-64,Overleden,0,162.0
2020-06-12,RIVM_report_20200612,65-69,Overleden,0,331.0
2020-06-12,RIVM_report_20200612,70-74,Overleden,1,625.0
2020-06-12,RIVM_report_20200612,75-79,Overleden,2,997.0
2020-06-12,RIVM_report_20200612,80-84,Overleden,3,1258.0
2020-06-12,RIVM_report_20200612,85-89,Overleden,3,1369.0
2020-06-12,RIVM_report_20200612,90-94,Overleden,0,822.0
2020-06-12,RIVM_report_20200612,95+,Overleden,0,300.0
2020-06-12,RIVM_report_20200612,Niet vermeld,Overleden,0,0.0
