Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-03-25,RIVM_report_20200325,0-4,Totaal,4,24.0
2020-03-25,RIVM_report_20200325,5-9,Totaal,0,6.0
2020-03-25,RIVM_report_20200325,10-14,Totaal,2,30.0
2020-03-25,RIVM_report_20200325,15-19,Totaal,2,42.0
2020-03-25,RIVM_report_20200325,20-24,Totaal,13,119.0
2020-03-25,RIVM_report_20200325,25-29,Totaal,37,322.0
2020-03-25,RIVM_report_20200325,30-34,Totaal,36,330.0
2020-03-25,RIVM_report_20200325,35-39,Totaal,25,283.0
2020-03-25,RIVM_report_20200325,40-44,Totaal,38,282.0
2020-03-25,RIVM_report_20200325,45-49,Totaal,49,460.0
2020-03-25,RIVM_report_20200325,50-54,Totaal,80,529.0
2020-03-25,RIVM_report_20200325,55-59,Totaal,83,602.0
2020-03-25,RIVM_report_20200325,60-64,Totaal,67,487.0
2020-03-25,RIVM_report_20200325,65-69,Totaal,58,484.0
2020-03-25,RIVM_report_20200325,70-74,Totaal,86,562.0
2020-03-25,RIVM_report_20200325,75-79,Totaal,89,599.0
2020-03-25,RIVM_report_20200325,80-84,Totaal,90,574.0
2020-03-25,RIVM_report_20200325,85-89,Totaal,63,426.0
2020-03-25,RIVM_report_20200325,90-94,Totaal,21,175.0
2020-03-25,RIVM_report_20200325,95+,Totaal,11,53.0
2020-03-25,RIVM_report_20200325,Niet vermeld,Totaal,-2,23.0
2020-03-25,RIVM_report_20200325,0-4,Ziekenhuisopname,1,11.0
2020-03-25,RIVM_report_20200325,5-9,Ziekenhuisopname,0,1.0
2020-03-25,RIVM_report_20200325,10-14,Ziekenhuisopname,1,4.0
2020-03-25,RIVM_report_20200325,15-19,Ziekenhuisopname,2,4.0
2020-03-25,RIVM_report_20200325,20-24,Ziekenhuisopname,1,5.0
2020-03-25,RIVM_report_20200325,25-29,Ziekenhuisopname,2,23.0
2020-03-25,RIVM_report_20200325,30-34,Ziekenhuisopname,6,28.0
2020-03-25,RIVM_report_20200325,35-39,Ziekenhuisopname,3,20.0
2020-03-25,RIVM_report_20200325,40-44,Ziekenhuisopname,7,27.0
2020-03-25,RIVM_report_20200325,45-49,Ziekenhuisopname,16,87.0
2020-03-25,RIVM_report_20200325,50-54,Ziekenhuisopname,22,115.0
2020-03-25,RIVM_report_20200325,55-59,Ziekenhuisopname,20,131.0
2020-03-25,RIVM_report_20200325,60-64,Ziekenhuisopname,33,157.0
2020-03-25,RIVM_report_20200325,65-69,Ziekenhuisopname,40,226.0
2020-03-25,RIVM_report_20200325,70-74,Ziekenhuisopname,60,265.0
2020-03-25,RIVM_report_20200325,75-79,Ziekenhuisopname,48,275.0
2020-03-25,RIVM_report_20200325,80-84,Ziekenhuisopname,41,233.0
2020-03-25,RIVM_report_20200325,85-89,Ziekenhuisopname,30,167.0
2020-03-25,RIVM_report_20200325,90-94,Ziekenhuisopname,6,47.0
2020-03-25,RIVM_report_20200325,95+,Ziekenhuisopname,1,6.0
2020-03-25,RIVM_report_20200325,Niet vermeld,Ziekenhuisopname,1,4.0
2020-03-25,RIVM_report_20200325,0-4,Overleden,0,0.0
2020-03-25,RIVM_report_20200325,5-9,Overleden,0,0.0
2020-03-25,RIVM_report_20200325,10-14,Overleden,0,0.0
2020-03-25,RIVM_report_20200325,15-19,Overleden,0,0.0
2020-03-25,RIVM_report_20200325,20-24,Overleden,0,0.0
2020-03-25,RIVM_report_20200325,25-29,Overleden,0,0.0
2020-03-25,RIVM_report_20200325,30-34,Overleden,0,0.0
2020-03-25,RIVM_report_20200325,35-39,Overleden,0,0.0
2020-03-25,RIVM_report_20200325,40-44,Overleden,0,0.0
2020-03-25,RIVM_report_20200325,45-49,Overleden,0,0.0
2020-03-25,RIVM_report_20200325,50-54,Overleden,2,2.0
2020-03-25,RIVM_report_20200325,55-59,Overleden,0,2.0
2020-03-25,RIVM_report_20200325,60-64,Overleden,1,7.0
2020-03-25,RIVM_report_20200325,65-69,Overleden,3,24.0
2020-03-25,RIVM_report_20200325,70-74,Overleden,7,33.0
2020-03-25,RIVM_report_20200325,75-79,Overleden,17,70.0
2020-03-25,RIVM_report_20200325,80-84,Overleden,22,105.0
2020-03-25,RIVM_report_20200325,85-89,Overleden,22,80.0
2020-03-25,RIVM_report_20200325,90-94,Overleden,3,23.0
2020-03-25,RIVM_report_20200325,95+,Overleden,3,9.0
2020-03-25,RIVM_report_20200325,Niet vermeld,Overleden,0,1.0
