Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-12,RIVM_report_20200412,0-4,Totaal,2,58.0
2020-04-12,RIVM_report_20200412,5-9,Totaal,0,9.0
2020-04-12,RIVM_report_20200412,10-14,Totaal,0,40.0
2020-04-12,RIVM_report_20200412,15-19,Totaal,11,160.0
2020-04-12,RIVM_report_20200412,20-24,Totaal,60,754.0
2020-04-12,RIVM_report_20200412,25-29,Totaal,60,1091.0
2020-04-12,RIVM_report_20200412,30-34,Totaal,65,1109.0
2020-04-12,RIVM_report_20200412,35-39,Totaal,52,943.0
2020-04-12,RIVM_report_20200412,40-44,Totaal,50,1090.0
2020-04-12,RIVM_report_20200412,45-49,Totaal,83,1611.0
2020-04-12,RIVM_report_20200412,50-54,Totaal,113,2110.0
2020-04-12,RIVM_report_20200412,55-59,Totaal,146,2390.0
2020-04-12,RIVM_report_20200412,60-64,Totaal,105,2050.0
2020-04-12,RIVM_report_20200412,65-69,Totaal,46,1656.0
2020-04-12,RIVM_report_20200412,70-74,Totaal,57,2133.0
2020-04-12,RIVM_report_20200412,75-79,Totaal,56,2315.0
2020-04-12,RIVM_report_20200412,80-84,Totaal,87,2335.0
2020-04-12,RIVM_report_20200412,85-89,Totaal,106,2145.0
2020-04-12,RIVM_report_20200412,90-94,Totaal,54,1190.0
2020-04-12,RIVM_report_20200412,95+,Totaal,22,369.0
2020-04-12,RIVM_report_20200412,Niet vermeld,Totaal,-1,29.0
2020-04-12,RIVM_report_20200412,0-4,Ziekenhuisopname,3,34.0
2020-04-12,RIVM_report_20200412,5-9,Ziekenhuisopname,0,2.0
2020-04-12,RIVM_report_20200412,10-14,Ziekenhuisopname,0,6.0
2020-04-12,RIVM_report_20200412,15-19,Ziekenhuisopname,0,19.0
2020-04-12,RIVM_report_20200412,20-24,Ziekenhuisopname,0,33.0
2020-04-12,RIVM_report_20200412,25-29,Ziekenhuisopname,2,79.0
2020-04-12,RIVM_report_20200412,30-34,Ziekenhuisopname,0,97.0
2020-04-12,RIVM_report_20200412,35-39,Ziekenhuisopname,5,134.0
2020-04-12,RIVM_report_20200412,40-44,Ziekenhuisopname,6,202.0
2020-04-12,RIVM_report_20200412,45-49,Ziekenhuisopname,6,395.0
2020-04-12,RIVM_report_20200412,50-54,Ziekenhuisopname,16,590.0
2020-04-12,RIVM_report_20200412,55-59,Ziekenhuisopname,19,786.0
2020-04-12,RIVM_report_20200412,60-64,Ziekenhuisopname,21,915.0
2020-04-12,RIVM_report_20200412,65-69,Ziekenhuisopname,20,1019.0
2020-04-12,RIVM_report_20200412,70-74,Ziekenhuisopname,31,1313.0
2020-04-12,RIVM_report_20200412,75-79,Ziekenhuisopname,25,1255.0
2020-04-12,RIVM_report_20200412,80-84,Ziekenhuisopname,21,935.0
2020-04-12,RIVM_report_20200412,85-89,Ziekenhuisopname,16,579.0
2020-04-12,RIVM_report_20200412,90-94,Ziekenhuisopname,4,163.0
2020-04-12,RIVM_report_20200412,95+,Ziekenhuisopname,1,24.0
2020-04-12,RIVM_report_20200412,Niet vermeld,Ziekenhuisopname,0,2.0
2020-04-12,RIVM_report_20200412,0-4,Overleden,0,0.0
2020-04-12,RIVM_report_20200412,5-9,Overleden,0,0.0
2020-04-12,RIVM_report_20200412,10-14,Overleden,0,0.0
2020-04-12,RIVM_report_20200412,15-19,Overleden,0,0.0
2020-04-12,RIVM_report_20200412,20-24,Overleden,0,0.0
2020-04-12,RIVM_report_20200412,25-29,Overleden,1,3.0
2020-04-12,RIVM_report_20200412,30-34,Overleden,0,2.0
2020-04-12,RIVM_report_20200412,35-39,Overleden,0,2.0
2020-04-12,RIVM_report_20200412,40-44,Overleden,1,3.0
2020-04-12,RIVM_report_20200412,45-49,Overleden,0,7.0
2020-04-12,RIVM_report_20200412,50-54,Overleden,1,20.0
2020-04-12,RIVM_report_20200412,55-59,Overleden,3,42.0
2020-04-12,RIVM_report_20200412,60-64,Overleden,5,78.0
2020-04-12,RIVM_report_20200412,65-69,Overleden,5,173.0
2020-04-12,RIVM_report_20200412,70-74,Overleden,15,295.0
2020-04-12,RIVM_report_20200412,75-79,Overleden,16,520.0
2020-04-12,RIVM_report_20200412,80-84,Overleden,13,623.0
2020-04-12,RIVM_report_20200412,85-89,Overleden,21,593.0
2020-04-12,RIVM_report_20200412,90-94,Overleden,9,290.0
2020-04-12,RIVM_report_20200412,95+,Overleden,4,84.0
2020-04-12,RIVM_report_20200412,Niet vermeld,Overleden,0,2.0
