Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-03,RIVM_report_20200603,0-4,Totaal,0,100.0
2020-06-03,RIVM_report_20200603,5-9,Totaal,1,41.0
2020-06-03,RIVM_report_20200603,10-14,Totaal,0,95.0
2020-06-03,RIVM_report_20200603,15-19,Totaal,1,541.0
2020-06-03,RIVM_report_20200603,20-24,Totaal,9,2005.0
2020-06-03,RIVM_report_20200603,25-29,Totaal,14,2475.0
2020-06-03,RIVM_report_20200603,30-34,Totaal,6,2249.0
2020-06-03,RIVM_report_20200603,35-39,Totaal,7,1963.0
2020-06-03,RIVM_report_20200603,40-44,Totaal,4,2213.0
2020-06-03,RIVM_report_20200603,45-49,Totaal,9,3182.0
2020-06-03,RIVM_report_20200603,50-54,Totaal,5,4084.0
2020-06-03,RIVM_report_20200603,55-59,Totaal,9,4485.0
2020-06-03,RIVM_report_20200603,60-64,Totaal,4,3666.0
2020-06-03,RIVM_report_20200603,65-69,Totaal,3,2357.0
2020-06-03,RIVM_report_20200603,70-74,Totaal,1,2926.0
2020-06-03,RIVM_report_20200603,75-79,Totaal,6,3351.0
2020-06-03,RIVM_report_20200603,80-84,Totaal,0,3835.0
2020-06-03,RIVM_report_20200603,85-89,Totaal,3,3960.0
2020-06-03,RIVM_report_20200603,90-94,Totaal,3,2412.0
2020-06-03,RIVM_report_20200603,95+,Totaal,1,790.0
2020-06-03,RIVM_report_20200603,Niet vermeld,Totaal,0,3.0
2020-06-03,RIVM_report_20200603,0-4,Ziekenhuisopname,0,46.0
2020-06-03,RIVM_report_20200603,5-9,Ziekenhuisopname,0,2.0
2020-06-03,RIVM_report_20200603,10-14,Ziekenhuisopname,0,8.0
2020-06-03,RIVM_report_20200603,15-19,Ziekenhuisopname,0,29.0
2020-06-03,RIVM_report_20200603,20-24,Ziekenhuisopname,0,63.0
2020-06-03,RIVM_report_20200603,25-29,Ziekenhuisopname,0,110.0
2020-06-03,RIVM_report_20200603,30-34,Ziekenhuisopname,0,157.0
2020-06-03,RIVM_report_20200603,35-39,Ziekenhuisopname,0,193.0
2020-06-03,RIVM_report_20200603,40-44,Ziekenhuisopname,1,281.0
2020-06-03,RIVM_report_20200603,45-49,Ziekenhuisopname,2,585.0
2020-06-03,RIVM_report_20200603,50-54,Ziekenhuisopname,2,853.0
2020-06-03,RIVM_report_20200603,55-59,Ziekenhuisopname,1,1143.0
2020-06-03,RIVM_report_20200603,60-64,Ziekenhuisopname,-1,1294.0
2020-06-03,RIVM_report_20200603,65-69,Ziekenhuisopname,1,1343.0
2020-06-03,RIVM_report_20200603,70-74,Ziekenhuisopname,3,1692.0
2020-06-03,RIVM_report_20200603,75-79,Ziekenhuisopname,2,1626.0
2020-06-03,RIVM_report_20200603,80-84,Ziekenhuisopname,-1,1237.0
2020-06-03,RIVM_report_20200603,85-89,Ziekenhuisopname,-1,803.0
2020-06-03,RIVM_report_20200603,90-94,Ziekenhuisopname,0,251.0
2020-06-03,RIVM_report_20200603,95+,Ziekenhuisopname,0,43.0
2020-06-03,RIVM_report_20200603,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-03,RIVM_report_20200603,0-4,Overleden,0,0.0
2020-06-03,RIVM_report_20200603,5-9,Overleden,0,0.0
2020-06-03,RIVM_report_20200603,10-14,Overleden,0,0.0
2020-06-03,RIVM_report_20200603,15-19,Overleden,0,1.0
2020-06-03,RIVM_report_20200603,20-24,Overleden,0,0.0
2020-06-03,RIVM_report_20200603,25-29,Overleden,0,3.0
2020-06-03,RIVM_report_20200603,30-34,Overleden,0,4.0
2020-06-03,RIVM_report_20200603,35-39,Overleden,0,7.0
2020-06-03,RIVM_report_20200603,40-44,Overleden,0,5.0
2020-06-03,RIVM_report_20200603,45-49,Overleden,0,23.0
2020-06-03,RIVM_report_20200603,50-54,Overleden,0,46.0
2020-06-03,RIVM_report_20200603,55-59,Overleden,0,97.0
2020-06-03,RIVM_report_20200603,60-64,Overleden,1,162.0
2020-06-03,RIVM_report_20200603,65-69,Overleden,0,327.0
2020-06-03,RIVM_report_20200603,70-74,Overleden,0,618.0
2020-06-03,RIVM_report_20200603,75-79,Overleden,0,989.0
2020-06-03,RIVM_report_20200603,80-84,Overleden,1,1245.0
2020-06-03,RIVM_report_20200603,85-89,Overleden,5,1348.0
2020-06-03,RIVM_report_20200603,90-94,Overleden,3,806.0
2020-06-03,RIVM_report_20200603,95+,Overleden,0,296.0
2020-06-03,RIVM_report_20200603,Niet vermeld,Overleden,0,0.0
