Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-05-26,RIVM_report_20200526,0-4,Totaal,1,90.0
2020-05-26,RIVM_report_20200526,5-9,Totaal,0,30.0
2020-05-26,RIVM_report_20200526,10-14,Totaal,2,76.0
2020-05-26,RIVM_report_20200526,15-19,Totaal,4,496.0
2020-05-26,RIVM_report_20200526,20-24,Totaal,11,1915.0
2020-05-26,RIVM_report_20200526,25-29,Totaal,20,2360.0
2020-05-26,RIVM_report_20200526,30-34,Totaal,5,2162.0
2020-05-26,RIVM_report_20200526,35-39,Totaal,14,1876.0
2020-05-26,RIVM_report_20200526,40-44,Totaal,7,2137.0
2020-05-26,RIVM_report_20200526,45-49,Totaal,8,3092.0
2020-05-26,RIVM_report_20200526,50-54,Totaal,8,3975.0
2020-05-26,RIVM_report_20200526,55-59,Totaal,8,4385.0
2020-05-26,RIVM_report_20200526,60-64,Totaal,7,3582.0
2020-05-26,RIVM_report_20200526,65-69,Totaal,2,2322.0
2020-05-26,RIVM_report_20200526,70-74,Totaal,3,2890.0
2020-05-26,RIVM_report_20200526,75-79,Totaal,4,3311.0
2020-05-26,RIVM_report_20200526,80-84,Totaal,3,3801.0
2020-05-26,RIVM_report_20200526,85-89,Totaal,14,3912.0
2020-05-26,RIVM_report_20200526,90-94,Totaal,11,2381.0
2020-05-26,RIVM_report_20200526,95+,Totaal,1,782.0
2020-05-26,RIVM_report_20200526,Niet vermeld,Totaal,0,3.0
2020-05-26,RIVM_report_20200526,0-4,Ziekenhuisopname,0,45.0
2020-05-26,RIVM_report_20200526,5-9,Ziekenhuisopname,0,2.0
2020-05-26,RIVM_report_20200526,10-14,Ziekenhuisopname,0,8.0
2020-05-26,RIVM_report_20200526,15-19,Ziekenhuisopname,0,29.0
2020-05-26,RIVM_report_20200526,20-24,Ziekenhuisopname,0,59.0
2020-05-26,RIVM_report_20200526,25-29,Ziekenhuisopname,0,110.0
2020-05-26,RIVM_report_20200526,30-34,Ziekenhuisopname,0,155.0
2020-05-26,RIVM_report_20200526,35-39,Ziekenhuisopname,0,193.0
2020-05-26,RIVM_report_20200526,40-44,Ziekenhuisopname,0,280.0
2020-05-26,RIVM_report_20200526,45-49,Ziekenhuisopname,0,579.0
2020-05-26,RIVM_report_20200526,50-54,Ziekenhuisopname,0,849.0
2020-05-26,RIVM_report_20200526,55-59,Ziekenhuisopname,4,1136.0
2020-05-26,RIVM_report_20200526,60-64,Ziekenhuisopname,3,1289.0
2020-05-26,RIVM_report_20200526,65-69,Ziekenhuisopname,2,1338.0
2020-05-26,RIVM_report_20200526,70-74,Ziekenhuisopname,-1,1683.0
2020-05-26,RIVM_report_20200526,75-79,Ziekenhuisopname,2,1614.0
2020-05-26,RIVM_report_20200526,80-84,Ziekenhuisopname,0,1231.0
2020-05-26,RIVM_report_20200526,85-89,Ziekenhuisopname,0,799.0
2020-05-26,RIVM_report_20200526,90-94,Ziekenhuisopname,0,248.0
2020-05-26,RIVM_report_20200526,95+,Ziekenhuisopname,0,43.0
2020-05-26,RIVM_report_20200526,Niet vermeld,Ziekenhuisopname,0,0.0
2020-05-26,RIVM_report_20200526,0-4,Overleden,0,0.0
2020-05-26,RIVM_report_20200526,5-9,Overleden,0,0.0
2020-05-26,RIVM_report_20200526,10-14,Overleden,0,0.0
2020-05-26,RIVM_report_20200526,15-19,Overleden,0,1.0
2020-05-26,RIVM_report_20200526,20-24,Overleden,0,0.0
2020-05-26,RIVM_report_20200526,25-29,Overleden,0,3.0
2020-05-26,RIVM_report_20200526,30-34,Overleden,0,3.0
2020-05-26,RIVM_report_20200526,35-39,Overleden,0,7.0
2020-05-26,RIVM_report_20200526,40-44,Overleden,0,5.0
2020-05-26,RIVM_report_20200526,45-49,Overleden,0,23.0
2020-05-26,RIVM_report_20200526,50-54,Overleden,0,44.0
2020-05-26,RIVM_report_20200526,55-59,Overleden,1,97.0
2020-05-26,RIVM_report_20200526,60-64,Overleden,0,158.0
2020-05-26,RIVM_report_20200526,65-69,Overleden,1,321.0
2020-05-26,RIVM_report_20200526,70-74,Overleden,2,608.0
2020-05-26,RIVM_report_20200526,75-79,Overleden,4,978.0
2020-05-26,RIVM_report_20200526,80-84,Overleden,7,1226.0
2020-05-26,RIVM_report_20200526,85-89,Overleden,6,1307.0
2020-05-26,RIVM_report_20200526,90-94,Overleden,4,786.0
2020-05-26,RIVM_report_20200526,95+,Overleden,1,289.0
2020-05-26,RIVM_report_20200526,Niet vermeld,Overleden,0,0.0
