Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-13,RIVM_report_20200413,0-4,Totaal,3,61.0
2020-04-13,RIVM_report_20200413,5-9,Totaal,1,10.0
2020-04-13,RIVM_report_20200413,10-14,Totaal,0,40.0
2020-04-13,RIVM_report_20200413,15-19,Totaal,14,174.0
2020-04-13,RIVM_report_20200413,20-24,Totaal,56,810.0
2020-04-13,RIVM_report_20200413,25-29,Totaal,72,1163.0
2020-04-13,RIVM_report_20200413,30-34,Totaal,54,1163.0
2020-04-13,RIVM_report_20200413,35-39,Totaal,46,989.0
2020-04-13,RIVM_report_20200413,40-44,Totaal,64,1154.0
2020-04-13,RIVM_report_20200413,45-49,Totaal,74,1685.0
2020-04-13,RIVM_report_20200413,50-54,Totaal,115,2225.0
2020-04-13,RIVM_report_20200413,55-59,Totaal,104,2494.0
2020-04-13,RIVM_report_20200413,60-64,Totaal,70,2120.0
2020-04-13,RIVM_report_20200413,65-69,Totaal,29,1685.0
2020-04-13,RIVM_report_20200413,70-74,Totaal,37,2170.0
2020-04-13,RIVM_report_20200413,75-79,Totaal,46,2361.0
2020-04-13,RIVM_report_20200413,80-84,Totaal,59,2394.0
2020-04-13,RIVM_report_20200413,85-89,Totaal,63,2208.0
2020-04-13,RIVM_report_20200413,90-94,Totaal,42,1232.0
2020-04-13,RIVM_report_20200413,95+,Totaal,16,385.0
2020-04-13,RIVM_report_20200413,Niet vermeld,Totaal,-1,28.0
2020-04-13,RIVM_report_20200413,0-4,Ziekenhuisopname,1,35.0
2020-04-13,RIVM_report_20200413,5-9,Ziekenhuisopname,0,2.0
2020-04-13,RIVM_report_20200413,10-14,Ziekenhuisopname,0,6.0
2020-04-13,RIVM_report_20200413,15-19,Ziekenhuisopname,0,19.0
2020-04-13,RIVM_report_20200413,20-24,Ziekenhuisopname,1,34.0
2020-04-13,RIVM_report_20200413,25-29,Ziekenhuisopname,0,79.0
2020-04-13,RIVM_report_20200413,30-34,Ziekenhuisopname,2,99.0
2020-04-13,RIVM_report_20200413,35-39,Ziekenhuisopname,0,134.0
2020-04-13,RIVM_report_20200413,40-44,Ziekenhuisopname,3,205.0
2020-04-13,RIVM_report_20200413,45-49,Ziekenhuisopname,6,401.0
2020-04-13,RIVM_report_20200413,50-54,Ziekenhuisopname,14,604.0
2020-04-13,RIVM_report_20200413,55-59,Ziekenhuisopname,18,804.0
2020-04-13,RIVM_report_20200413,60-64,Ziekenhuisopname,25,940.0
2020-04-13,RIVM_report_20200413,65-69,Ziekenhuisopname,14,1033.0
2020-04-13,RIVM_report_20200413,70-74,Ziekenhuisopname,19,1332.0
2020-04-13,RIVM_report_20200413,75-79,Ziekenhuisopname,17,1272.0
2020-04-13,RIVM_report_20200413,80-84,Ziekenhuisopname,16,951.0
2020-04-13,RIVM_report_20200413,85-89,Ziekenhuisopname,8,587.0
2020-04-13,RIVM_report_20200413,90-94,Ziekenhuisopname,1,164.0
2020-04-13,RIVM_report_20200413,95+,Ziekenhuisopname,2,26.0
2020-04-13,RIVM_report_20200413,Niet vermeld,Ziekenhuisopname,0,2.0
2020-04-13,RIVM_report_20200413,0-4,Overleden,0,0.0
2020-04-13,RIVM_report_20200413,5-9,Overleden,0,0.0
2020-04-13,RIVM_report_20200413,10-14,Overleden,0,0.0
2020-04-13,RIVM_report_20200413,15-19,Overleden,0,0.0
2020-04-13,RIVM_report_20200413,20-24,Overleden,0,0.0
2020-04-13,RIVM_report_20200413,25-29,Overleden,0,3.0
2020-04-13,RIVM_report_20200413,30-34,Overleden,0,2.0
2020-04-13,RIVM_report_20200413,35-39,Overleden,0,2.0
2020-04-13,RIVM_report_20200413,40-44,Overleden,0,3.0
2020-04-13,RIVM_report_20200413,45-49,Overleden,0,7.0
2020-04-13,RIVM_report_20200413,50-54,Overleden,4,24.0
2020-04-13,RIVM_report_20200413,55-59,Overleden,2,44.0
2020-04-13,RIVM_report_20200413,60-64,Overleden,3,81.0
2020-04-13,RIVM_report_20200413,65-69,Overleden,5,178.0
2020-04-13,RIVM_report_20200413,70-74,Overleden,9,304.0
2020-04-13,RIVM_report_20200413,75-79,Overleden,17,537.0
2020-04-13,RIVM_report_20200413,80-84,Overleden,19,642.0
2020-04-13,RIVM_report_20200413,85-89,Overleden,14,607.0
2020-04-13,RIVM_report_20200413,90-94,Overleden,9,299.0
2020-04-13,RIVM_report_20200413,95+,Overleden,4,88.0
2020-04-13,RIVM_report_20200413,Niet vermeld,Overleden,0,2.0
