Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-23,RIVM_report_20200423,0-4,Totaal,0,70.0
2020-04-23,RIVM_report_20200423,5-9,Totaal,0,11.0
2020-04-23,RIVM_report_20200423,10-14,Totaal,2,46.0
2020-04-23,RIVM_report_20200423,15-19,Totaal,26,311.0
2020-04-23,RIVM_report_20200423,20-24,Totaal,40,1333.0
2020-04-23,RIVM_report_20200423,25-29,Totaal,45,1700.0
2020-04-23,RIVM_report_20200423,30-34,Totaal,39,1617.0
2020-04-23,RIVM_report_20200423,35-39,Totaal,39,1437.0
2020-04-23,RIVM_report_20200423,40-44,Totaal,47,1616.0
2020-04-23,RIVM_report_20200423,45-49,Totaal,64,2379.0
2020-04-23,RIVM_report_20200423,50-54,Totaal,80,3126.0
2020-04-23,RIVM_report_20200423,55-59,Totaal,100,3466.0
2020-04-23,RIVM_report_20200423,60-64,Totaal,77,2829.0
2020-04-23,RIVM_report_20200423,65-69,Totaal,30,1998.0
2020-04-23,RIVM_report_20200423,70-74,Totaal,28,2505.0
2020-04-23,RIVM_report_20200423,75-79,Totaal,50,2853.0
2020-04-23,RIVM_report_20200423,80-84,Totaal,68,3068.0
2020-04-23,RIVM_report_20200423,85-89,Totaal,76,3010.0
2020-04-23,RIVM_report_20200423,90-94,Totaal,58,1760.0
2020-04-23,RIVM_report_20200423,95+,Totaal,18,581.0
2020-04-23,RIVM_report_20200423,Niet vermeld,Totaal,0,13.0
2020-04-23,RIVM_report_20200423,0-4,Ziekenhuisopname,0,39.0
2020-04-23,RIVM_report_20200423,5-9,Ziekenhuisopname,0,2.0
2020-04-23,RIVM_report_20200423,10-14,Ziekenhuisopname,0,7.0
2020-04-23,RIVM_report_20200423,15-19,Ziekenhuisopname,0,23.0
2020-04-23,RIVM_report_20200423,20-24,Ziekenhuisopname,0,46.0
2020-04-23,RIVM_report_20200423,25-29,Ziekenhuisopname,1,94.0
2020-04-23,RIVM_report_20200423,30-34,Ziekenhuisopname,4,123.0
2020-04-23,RIVM_report_20200423,35-39,Ziekenhuisopname,1,162.0
2020-04-23,RIVM_report_20200423,40-44,Ziekenhuisopname,4,243.0
2020-04-23,RIVM_report_20200423,45-49,Ziekenhuisopname,7,483.0
2020-04-23,RIVM_report_20200423,50-54,Ziekenhuisopname,7,719.0
2020-04-23,RIVM_report_20200423,55-59,Ziekenhuisopname,20,961.0
2020-04-23,RIVM_report_20200423,60-64,Ziekenhuisopname,14,1111.0
2020-04-23,RIVM_report_20200423,65-69,Ziekenhuisopname,21,1188.0
2020-04-23,RIVM_report_20200423,70-74,Ziekenhuisopname,20,1510.0
2020-04-23,RIVM_report_20200423,75-79,Ziekenhuisopname,16,1445.0
2020-04-23,RIVM_report_20200423,80-84,Ziekenhuisopname,16,1083.0
2020-04-23,RIVM_report_20200423,85-89,Ziekenhuisopname,6,684.0
2020-04-23,RIVM_report_20200423,90-94,Ziekenhuisopname,0,200.0
2020-04-23,RIVM_report_20200423,95+,Ziekenhuisopname,0,34.0
2020-04-23,RIVM_report_20200423,Niet vermeld,Ziekenhuisopname,0,1.0
2020-04-23,RIVM_report_20200423,0-4,Overleden,0,0.0
2020-04-23,RIVM_report_20200423,5-9,Overleden,0,0.0
2020-04-23,RIVM_report_20200423,10-14,Overleden,0,0.0
2020-04-23,RIVM_report_20200423,15-19,Overleden,0,1.0
2020-04-23,RIVM_report_20200423,20-24,Overleden,0,0.0
2020-04-23,RIVM_report_20200423,25-29,Overleden,0,3.0
2020-04-23,RIVM_report_20200423,30-34,Overleden,1,3.0
2020-04-23,RIVM_report_20200423,35-39,Overleden,1,5.0
2020-04-23,RIVM_report_20200423,40-44,Overleden,0,4.0
2020-04-23,RIVM_report_20200423,45-49,Overleden,0,14.0
2020-04-23,RIVM_report_20200423,50-54,Overleden,1,32.0
2020-04-23,RIVM_report_20200423,55-59,Overleden,1,64.0
2020-04-23,RIVM_report_20200423,60-64,Overleden,3,118.0
2020-04-23,RIVM_report_20200423,65-69,Overleden,4,242.0
2020-04-23,RIVM_report_20200423,70-74,Overleden,14,460.0
2020-04-23,RIVM_report_20200423,75-79,Overleden,11,751.0
2020-04-23,RIVM_report_20200423,80-84,Overleden,21,896.0
2020-04-23,RIVM_report_20200423,85-89,Overleden,36,902.0
2020-04-23,RIVM_report_20200423,90-94,Overleden,23,508.0
2020-04-23,RIVM_report_20200423,95+,Overleden,7,173.0
2020-04-23,RIVM_report_20200423,Niet vermeld,Overleden,0,1.0
