Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-05-04,RIVM_report_20200504,0-4,Totaal,0,73.0
2020-05-04,RIVM_report_20200504,5-9,Totaal,0,15.0
2020-05-04,RIVM_report_20200504,10-14,Totaal,1,51.0
2020-05-04,RIVM_report_20200504,15-19,Totaal,7,394.0
2020-05-04,RIVM_report_20200504,20-24,Totaal,12,1625.0
2020-05-04,RIVM_report_20200504,25-29,Totaal,7,1999.0
2020-05-04,RIVM_report_20200504,30-34,Totaal,13,1878.0
2020-05-04,RIVM_report_20200504,35-39,Totaal,9,1645.0
2020-05-04,RIVM_report_20200504,40-44,Totaal,7,1872.0
2020-05-04,RIVM_report_20200504,45-49,Totaal,15,2755.0
2020-05-04,RIVM_report_20200504,50-54,Totaal,14,3570.0
2020-05-04,RIVM_report_20200504,55-59,Totaal,20,3933.0
2020-05-04,RIVM_report_20200504,60-64,Totaal,7,3234.0
2020-05-04,RIVM_report_20200504,65-69,Totaal,11,2167.0
2020-05-04,RIVM_report_20200504,70-74,Totaal,8,2709.0
2020-05-04,RIVM_report_20200504,75-79,Totaal,14,3100.0
2020-05-04,RIVM_report_20200504,80-84,Totaal,19,3475.0
2020-05-04,RIVM_report_20200504,85-89,Totaal,16,3478.0
2020-05-04,RIVM_report_20200504,90-94,Totaal,17,2099.0
2020-05-04,RIVM_report_20200504,95+,Totaal,2,690.0
2020-05-04,RIVM_report_20200504,Niet vermeld,Totaal,0,8.0
2020-05-04,RIVM_report_20200504,0-4,Ziekenhuisopname,0,43.0
2020-05-04,RIVM_report_20200504,5-9,Ziekenhuisopname,0,2.0
2020-05-04,RIVM_report_20200504,10-14,Ziekenhuisopname,0,7.0
2020-05-04,RIVM_report_20200504,15-19,Ziekenhuisopname,1,27.0
2020-05-04,RIVM_report_20200504,20-24,Ziekenhuisopname,0,51.0
2020-05-04,RIVM_report_20200504,25-29,Ziekenhuisopname,0,99.0
2020-05-04,RIVM_report_20200504,30-34,Ziekenhuisopname,0,144.0
2020-05-04,RIVM_report_20200504,35-39,Ziekenhuisopname,1,181.0
2020-05-04,RIVM_report_20200504,40-44,Ziekenhuisopname,0,264.0
2020-05-04,RIVM_report_20200504,45-49,Ziekenhuisopname,1,535.0
2020-05-04,RIVM_report_20200504,50-54,Ziekenhuisopname,2,794.0
2020-05-04,RIVM_report_20200504,55-59,Ziekenhuisopname,3,1060.0
2020-05-04,RIVM_report_20200504,60-64,Ziekenhuisopname,5,1211.0
2020-05-04,RIVM_report_20200504,65-69,Ziekenhuisopname,8,1285.0
2020-05-04,RIVM_report_20200504,70-74,Ziekenhuisopname,10,1612.0
2020-05-04,RIVM_report_20200504,75-79,Ziekenhuisopname,4,1546.0
2020-05-04,RIVM_report_20200504,80-84,Ziekenhuisopname,5,1159.0
2020-05-04,RIVM_report_20200504,85-89,Ziekenhuisopname,2,754.0
2020-05-04,RIVM_report_20200504,90-94,Ziekenhuisopname,0,224.0
2020-05-04,RIVM_report_20200504,95+,Ziekenhuisopname,0,38.0
2020-05-04,RIVM_report_20200504,Niet vermeld,Ziekenhuisopname,0,1.0
2020-05-04,RIVM_report_20200504,0-4,Overleden,0,0.0
2020-05-04,RIVM_report_20200504,5-9,Overleden,0,0.0
2020-05-04,RIVM_report_20200504,10-14,Overleden,0,0.0
2020-05-04,RIVM_report_20200504,15-19,Overleden,0,1.0
2020-05-04,RIVM_report_20200504,20-24,Overleden,0,0.0
2020-05-04,RIVM_report_20200504,25-29,Overleden,0,3.0
2020-05-04,RIVM_report_20200504,30-34,Overleden,0,3.0
2020-05-04,RIVM_report_20200504,35-39,Overleden,0,6.0
2020-05-04,RIVM_report_20200504,40-44,Overleden,0,5.0
2020-05-04,RIVM_report_20200504,45-49,Overleden,0,17.0
2020-05-04,RIVM_report_20200504,50-54,Overleden,0,37.0
2020-05-04,RIVM_report_20200504,55-59,Overleden,1,82.0
2020-05-04,RIVM_report_20200504,60-64,Overleden,1,142.0
2020-05-04,RIVM_report_20200504,65-69,Overleden,0,288.0
2020-05-04,RIVM_report_20200504,70-74,Overleden,2,538.0
2020-05-04,RIVM_report_20200504,75-79,Overleden,4,884.0
2020-05-04,RIVM_report_20200504,80-84,Overleden,8,1091.0
2020-05-04,RIVM_report_20200504,85-89,Overleden,4,1113.0
2020-05-04,RIVM_report_20200504,90-94,Overleden,5,634.0
2020-05-04,RIVM_report_20200504,95+,Overleden,1,237.0
2020-05-04,RIVM_report_20200504,Niet vermeld,Overleden,0,1.0
