Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-05-31,RIVM_report_20200531,0-4,Totaal,2,99.0
2020-05-31,RIVM_report_20200531,5-9,Totaal,2,38.0
2020-05-31,RIVM_report_20200531,10-14,Totaal,2,88.0
2020-05-31,RIVM_report_20200531,15-19,Totaal,6,527.0
2020-05-31,RIVM_report_20200531,20-24,Totaal,16,1979.0
2020-05-31,RIVM_report_20200531,25-29,Totaal,23,2444.0
2020-05-31,RIVM_report_20200531,30-34,Totaal,13,2227.0
2020-05-31,RIVM_report_20200531,35-39,Totaal,15,1938.0
2020-05-31,RIVM_report_20200531,40-44,Totaal,13,2193.0
2020-05-31,RIVM_report_20200531,45-49,Totaal,14,3156.0
2020-05-31,RIVM_report_20200531,50-54,Totaal,18,4063.0
2020-05-31,RIVM_report_20200531,55-59,Totaal,20,4463.0
2020-05-31,RIVM_report_20200531,60-64,Totaal,11,3652.0
2020-05-31,RIVM_report_20200531,65-69,Totaal,5,2346.0
2020-05-31,RIVM_report_20200531,70-74,Totaal,4,2921.0
2020-05-31,RIVM_report_20200531,75-79,Totaal,5,3338.0
2020-05-31,RIVM_report_20200531,80-84,Totaal,6,3829.0
2020-05-31,RIVM_report_20200531,85-89,Totaal,7,3944.0
2020-05-31,RIVM_report_20200531,90-94,Totaal,2,2407.0
2020-05-31,RIVM_report_20200531,95+,Totaal,1,787.0
2020-05-31,RIVM_report_20200531,Niet vermeld,Totaal,0,3.0
2020-05-31,RIVM_report_20200531,0-4,Ziekenhuisopname,0,47.0
2020-05-31,RIVM_report_20200531,5-9,Ziekenhuisopname,0,2.0
2020-05-31,RIVM_report_20200531,10-14,Ziekenhuisopname,0,8.0
2020-05-31,RIVM_report_20200531,15-19,Ziekenhuisopname,0,29.0
2020-05-31,RIVM_report_20200531,20-24,Ziekenhuisopname,0,62.0
2020-05-31,RIVM_report_20200531,25-29,Ziekenhuisopname,0,110.0
2020-05-31,RIVM_report_20200531,30-34,Ziekenhuisopname,0,156.0
2020-05-31,RIVM_report_20200531,35-39,Ziekenhuisopname,0,193.0
2020-05-31,RIVM_report_20200531,40-44,Ziekenhuisopname,0,280.0
2020-05-31,RIVM_report_20200531,45-49,Ziekenhuisopname,2,583.0
2020-05-31,RIVM_report_20200531,50-54,Ziekenhuisopname,1,850.0
2020-05-31,RIVM_report_20200531,55-59,Ziekenhuisopname,2,1141.0
2020-05-31,RIVM_report_20200531,60-64,Ziekenhuisopname,0,1293.0
2020-05-31,RIVM_report_20200531,65-69,Ziekenhuisopname,0,1340.0
2020-05-31,RIVM_report_20200531,70-74,Ziekenhuisopname,1,1689.0
2020-05-31,RIVM_report_20200531,75-79,Ziekenhuisopname,2,1623.0
2020-05-31,RIVM_report_20200531,80-84,Ziekenhuisopname,0,1236.0
2020-05-31,RIVM_report_20200531,85-89,Ziekenhuisopname,0,800.0
2020-05-31,RIVM_report_20200531,90-94,Ziekenhuisopname,0,250.0
2020-05-31,RIVM_report_20200531,95+,Ziekenhuisopname,0,43.0
2020-05-31,RIVM_report_20200531,Niet vermeld,Ziekenhuisopname,0,0.0
2020-05-31,RIVM_report_20200531,0-4,Overleden,0,0.0
2020-05-31,RIVM_report_20200531,5-9,Overleden,0,0.0
2020-05-31,RIVM_report_20200531,10-14,Overleden,0,0.0
2020-05-31,RIVM_report_20200531,15-19,Overleden,0,1.0
2020-05-31,RIVM_report_20200531,20-24,Overleden,0,0.0
2020-05-31,RIVM_report_20200531,25-29,Overleden,0,3.0
2020-05-31,RIVM_report_20200531,30-34,Overleden,1,4.0
2020-05-31,RIVM_report_20200531,35-39,Overleden,0,7.0
2020-05-31,RIVM_report_20200531,40-44,Overleden,0,5.0
2020-05-31,RIVM_report_20200531,45-49,Overleden,0,23.0
2020-05-31,RIVM_report_20200531,50-54,Overleden,0,45.0
2020-05-31,RIVM_report_20200531,55-59,Overleden,0,97.0
2020-05-31,RIVM_report_20200531,60-64,Overleden,0,161.0
2020-05-31,RIVM_report_20200531,65-69,Overleden,0,326.0
2020-05-31,RIVM_report_20200531,70-74,Overleden,0,617.0
2020-05-31,RIVM_report_20200531,75-79,Overleden,1,987.0
2020-05-31,RIVM_report_20200531,80-84,Overleden,2,1241.0
2020-05-31,RIVM_report_20200531,85-89,Overleden,0,1342.0
2020-05-31,RIVM_report_20200531,90-94,Overleden,0,801.0
2020-05-31,RIVM_report_20200531,95+,Overleden,1,296.0
2020-05-31,RIVM_report_20200531,Niet vermeld,Overleden,0,0.0
