Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-14,RIVM_report_20200414,0-4,Totaal,-1,60.0
2020-04-14,RIVM_report_20200414,5-9,Totaal,0,10.0
2020-04-14,RIVM_report_20200414,10-14,Totaal,1,41.0
2020-04-14,RIVM_report_20200414,15-19,Totaal,14,188.0
2020-04-14,RIVM_report_20200414,20-24,Totaal,50,860.0
2020-04-14,RIVM_report_20200414,25-29,Totaal,45,1208.0
2020-04-14,RIVM_report_20200414,30-34,Totaal,44,1207.0
2020-04-14,RIVM_report_20200414,35-39,Totaal,48,1037.0
2020-04-14,RIVM_report_20200414,40-44,Totaal,45,1199.0
2020-04-14,RIVM_report_20200414,45-49,Totaal,66,1751.0
2020-04-14,RIVM_report_20200414,50-54,Totaal,83,2308.0
2020-04-14,RIVM_report_20200414,55-59,Totaal,79,2573.0
2020-04-14,RIVM_report_20200414,60-64,Totaal,74,2194.0
2020-04-14,RIVM_report_20200414,65-69,Totaal,47,1732.0
2020-04-14,RIVM_report_20200414,70-74,Totaal,55,2225.0
2020-04-14,RIVM_report_20200414,75-79,Totaal,49,2410.0
2020-04-14,RIVM_report_20200414,80-84,Totaal,58,2452.0
2020-04-14,RIVM_report_20200414,85-89,Totaal,56,2264.0
2020-04-14,RIVM_report_20200414,90-94,Totaal,53,1285.0
2020-04-14,RIVM_report_20200414,95+,Totaal,11,396.0
2020-04-14,RIVM_report_20200414,Niet vermeld,Totaal,-9,19.0
2020-04-14,RIVM_report_20200414,0-4,Ziekenhuisopname,1,36.0
2020-04-14,RIVM_report_20200414,5-9,Ziekenhuisopname,0,2.0
2020-04-14,RIVM_report_20200414,10-14,Ziekenhuisopname,0,6.0
2020-04-14,RIVM_report_20200414,15-19,Ziekenhuisopname,1,20.0
2020-04-14,RIVM_report_20200414,20-24,Ziekenhuisopname,4,38.0
2020-04-14,RIVM_report_20200414,25-29,Ziekenhuisopname,2,81.0
2020-04-14,RIVM_report_20200414,30-34,Ziekenhuisopname,2,101.0
2020-04-14,RIVM_report_20200414,35-39,Ziekenhuisopname,4,138.0
2020-04-14,RIVM_report_20200414,40-44,Ziekenhuisopname,3,208.0
2020-04-14,RIVM_report_20200414,45-49,Ziekenhuisopname,8,409.0
2020-04-14,RIVM_report_20200414,50-54,Ziekenhuisopname,18,622.0
2020-04-14,RIVM_report_20200414,55-59,Ziekenhuisopname,23,827.0
2020-04-14,RIVM_report_20200414,60-64,Ziekenhuisopname,33,973.0
2020-04-14,RIVM_report_20200414,65-69,Ziekenhuisopname,23,1056.0
2020-04-14,RIVM_report_20200414,70-74,Ziekenhuisopname,27,1359.0
2020-04-14,RIVM_report_20200414,75-79,Ziekenhuisopname,28,1300.0
2020-04-14,RIVM_report_20200414,80-84,Ziekenhuisopname,16,967.0
2020-04-14,RIVM_report_20200414,85-89,Ziekenhuisopname,11,598.0
2020-04-14,RIVM_report_20200414,90-94,Ziekenhuisopname,6,170.0
2020-04-14,RIVM_report_20200414,95+,Ziekenhuisopname,1,27.0
2020-04-14,RIVM_report_20200414,Niet vermeld,Ziekenhuisopname,-1,1.0
2020-04-14,RIVM_report_20200414,0-4,Overleden,0,0.0
2020-04-14,RIVM_report_20200414,5-9,Overleden,0,0.0
2020-04-14,RIVM_report_20200414,10-14,Overleden,0,0.0
2020-04-14,RIVM_report_20200414,15-19,Overleden,0,0.0
2020-04-14,RIVM_report_20200414,20-24,Overleden,0,0.0
2020-04-14,RIVM_report_20200414,25-29,Overleden,0,3.0
2020-04-14,RIVM_report_20200414,30-34,Overleden,0,2.0
2020-04-14,RIVM_report_20200414,35-39,Overleden,1,3.0
2020-04-14,RIVM_report_20200414,40-44,Overleden,0,3.0
2020-04-14,RIVM_report_20200414,45-49,Overleden,0,7.0
2020-04-14,RIVM_report_20200414,50-54,Overleden,3,27.0
2020-04-14,RIVM_report_20200414,55-59,Overleden,1,45.0
2020-04-14,RIVM_report_20200414,60-64,Overleden,5,86.0
2020-04-14,RIVM_report_20200414,65-69,Overleden,10,188.0
2020-04-14,RIVM_report_20200414,70-74,Overleden,19,323.0
2020-04-14,RIVM_report_20200414,75-79,Overleden,24,561.0
2020-04-14,RIVM_report_20200414,80-84,Overleden,19,661.0
2020-04-14,RIVM_report_20200414,85-89,Overleden,23,630.0
2020-04-14,RIVM_report_20200414,90-94,Overleden,13,312.0
2020-04-14,RIVM_report_20200414,95+,Overleden,5,93.0
2020-04-14,RIVM_report_20200414,Niet vermeld,Overleden,-1,1.0
