Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-05-22,RIVM_report_20200522,0-4,Totaal,1,83.0
2020-05-22,RIVM_report_20200522,5-9,Totaal,2,27.0
2020-05-22,RIVM_report_20200522,10-14,Totaal,2,69.0
2020-05-22,RIVM_report_20200522,15-19,Totaal,6,474.0
2020-05-22,RIVM_report_20200522,20-24,Totaal,15,1858.0
2020-05-22,RIVM_report_20200522,25-29,Totaal,14,2281.0
2020-05-22,RIVM_report_20200522,30-34,Totaal,20,2123.0
2020-05-22,RIVM_report_20200522,35-39,Totaal,11,1826.0
2020-05-22,RIVM_report_20200522,40-44,Totaal,12,2096.0
2020-05-22,RIVM_report_20200522,45-49,Totaal,10,3028.0
2020-05-22,RIVM_report_20200522,50-54,Totaal,19,3919.0
2020-05-22,RIVM_report_20200522,55-59,Totaal,15,4332.0
2020-05-22,RIVM_report_20200522,60-64,Totaal,18,3535.0
2020-05-22,RIVM_report_20200522,65-69,Totaal,7,2299.0
2020-05-22,RIVM_report_20200522,70-74,Totaal,10,2870.0
2020-05-22,RIVM_report_20200522,75-79,Totaal,2,3283.0
2020-05-22,RIVM_report_20200522,80-84,Totaal,4,3779.0
2020-05-22,RIVM_report_20200522,85-89,Totaal,9,3872.0
2020-05-22,RIVM_report_20200522,90-94,Totaal,10,2356.0
2020-05-22,RIVM_report_20200522,95+,Totaal,1,775.0
2020-05-22,RIVM_report_20200522,Niet vermeld,Totaal,0,3.0
2020-05-22,RIVM_report_20200522,0-4,Ziekenhuisopname,0,45.0
2020-05-22,RIVM_report_20200522,5-9,Ziekenhuisopname,0,2.0
2020-05-22,RIVM_report_20200522,10-14,Ziekenhuisopname,0,8.0
2020-05-22,RIVM_report_20200522,15-19,Ziekenhuisopname,0,29.0
2020-05-22,RIVM_report_20200522,20-24,Ziekenhuisopname,0,59.0
2020-05-22,RIVM_report_20200522,25-29,Ziekenhuisopname,-1,110.0
2020-05-22,RIVM_report_20200522,30-34,Ziekenhuisopname,0,153.0
2020-05-22,RIVM_report_20200522,35-39,Ziekenhuisopname,0,192.0
2020-05-22,RIVM_report_20200522,40-44,Ziekenhuisopname,0,280.0
2020-05-22,RIVM_report_20200522,45-49,Ziekenhuisopname,0,574.0
2020-05-22,RIVM_report_20200522,50-54,Ziekenhuisopname,1,847.0
2020-05-22,RIVM_report_20200522,55-59,Ziekenhuisopname,2,1128.0
2020-05-22,RIVM_report_20200522,60-64,Ziekenhuisopname,1,1281.0
2020-05-22,RIVM_report_20200522,65-69,Ziekenhuisopname,1,1332.0
2020-05-22,RIVM_report_20200522,70-74,Ziekenhuisopname,3,1684.0
2020-05-22,RIVM_report_20200522,75-79,Ziekenhuisopname,0,1611.0
2020-05-22,RIVM_report_20200522,80-84,Ziekenhuisopname,2,1228.0
2020-05-22,RIVM_report_20200522,85-89,Ziekenhuisopname,-1,796.0
2020-05-22,RIVM_report_20200522,90-94,Ziekenhuisopname,1,248.0
2020-05-22,RIVM_report_20200522,95+,Ziekenhuisopname,0,42.0
2020-05-22,RIVM_report_20200522,Niet vermeld,Ziekenhuisopname,0,0.0
2020-05-22,RIVM_report_20200522,0-4,Overleden,0,0.0
2020-05-22,RIVM_report_20200522,5-9,Overleden,0,0.0
2020-05-22,RIVM_report_20200522,10-14,Overleden,0,0.0
2020-05-22,RIVM_report_20200522,15-19,Overleden,0,1.0
2020-05-22,RIVM_report_20200522,20-24,Overleden,0,0.0
2020-05-22,RIVM_report_20200522,25-29,Overleden,0,3.0
2020-05-22,RIVM_report_20200522,30-34,Overleden,0,3.0
2020-05-22,RIVM_report_20200522,35-39,Overleden,0,7.0
2020-05-22,RIVM_report_20200522,40-44,Overleden,0,5.0
2020-05-22,RIVM_report_20200522,45-49,Overleden,0,22.0
2020-05-22,RIVM_report_20200522,50-54,Overleden,0,43.0
2020-05-22,RIVM_report_20200522,55-59,Overleden,0,95.0
2020-05-22,RIVM_report_20200522,60-64,Overleden,1,157.0
2020-05-22,RIVM_report_20200522,65-69,Overleden,0,317.0
2020-05-22,RIVM_report_20200522,70-74,Overleden,2,604.0
2020-05-22,RIVM_report_20200522,75-79,Overleden,3,969.0
2020-05-22,RIVM_report_20200522,80-84,Overleden,2,1211.0
2020-05-22,RIVM_report_20200522,85-89,Overleden,1,1289.0
2020-05-22,RIVM_report_20200522,90-94,Overleden,3,775.0
2020-05-22,RIVM_report_20200522,95+,Overleden,1,287.0
2020-05-22,RIVM_report_20200522,Niet vermeld,Overleden,0,0.0
