Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-05-19,RIVM_report_20200519,0-4,Totaal,-1,81.0
2020-05-19,RIVM_report_20200519,5-9,Totaal,1,24.0
2020-05-19,RIVM_report_20200519,10-14,Totaal,1,63.0
2020-05-19,RIVM_report_20200519,15-19,Totaal,2,456.0
2020-05-19,RIVM_report_20200519,20-24,Totaal,9,1801.0
2020-05-19,RIVM_report_20200519,25-29,Totaal,7,2228.0
2020-05-19,RIVM_report_20200519,30-34,Totaal,3,2074.0
2020-05-19,RIVM_report_20200519,35-39,Totaal,4,1792.0
2020-05-19,RIVM_report_20200519,40-44,Totaal,3,2061.0
2020-05-19,RIVM_report_20200519,45-49,Totaal,4,2986.0
2020-05-19,RIVM_report_20200519,50-54,Totaal,12,3857.0
2020-05-19,RIVM_report_20200519,55-59,Totaal,9,4272.0
2020-05-19,RIVM_report_20200519,60-64,Totaal,11,3485.0
2020-05-19,RIVM_report_20200519,65-69,Totaal,0,2279.0
2020-05-19,RIVM_report_20200519,70-74,Totaal,4,2846.0
2020-05-19,RIVM_report_20200519,75-79,Totaal,7,3263.0
2020-05-19,RIVM_report_20200519,80-84,Totaal,15,3754.0
2020-05-19,RIVM_report_20200519,85-89,Totaal,6,3839.0
2020-05-19,RIVM_report_20200519,90-94,Totaal,8,2320.0
2020-05-19,RIVM_report_20200519,95+,Totaal,3,764.0
2020-05-19,RIVM_report_20200519,Niet vermeld,Totaal,0,4.0
2020-05-19,RIVM_report_20200519,0-4,Ziekenhuisopname,0,45.0
2020-05-19,RIVM_report_20200519,5-9,Ziekenhuisopname,0,2.0
2020-05-19,RIVM_report_20200519,10-14,Ziekenhuisopname,0,7.0
2020-05-19,RIVM_report_20200519,15-19,Ziekenhuisopname,0,29.0
2020-05-19,RIVM_report_20200519,20-24,Ziekenhuisopname,0,59.0
2020-05-19,RIVM_report_20200519,25-29,Ziekenhuisopname,2,110.0
2020-05-19,RIVM_report_20200519,30-34,Ziekenhuisopname,0,154.0
2020-05-19,RIVM_report_20200519,35-39,Ziekenhuisopname,0,192.0
2020-05-19,RIVM_report_20200519,40-44,Ziekenhuisopname,1,279.0
2020-05-19,RIVM_report_20200519,45-49,Ziekenhuisopname,2,573.0
2020-05-19,RIVM_report_20200519,50-54,Ziekenhuisopname,4,841.0
2020-05-19,RIVM_report_20200519,55-59,Ziekenhuisopname,3,1122.0
2020-05-19,RIVM_report_20200519,60-64,Ziekenhuisopname,4,1277.0
2020-05-19,RIVM_report_20200519,65-69,Ziekenhuisopname,3,1331.0
2020-05-19,RIVM_report_20200519,70-74,Ziekenhuisopname,4,1676.0
2020-05-19,RIVM_report_20200519,75-79,Ziekenhuisopname,1,1608.0
2020-05-19,RIVM_report_20200519,80-84,Ziekenhuisopname,3,1225.0
2020-05-19,RIVM_report_20200519,85-89,Ziekenhuisopname,3,796.0
2020-05-19,RIVM_report_20200519,90-94,Ziekenhuisopname,4,246.0
2020-05-19,RIVM_report_20200519,95+,Ziekenhuisopname,0,41.0
2020-05-19,RIVM_report_20200519,Niet vermeld,Ziekenhuisopname,0,0.0
2020-05-19,RIVM_report_20200519,0-4,Overleden,0,0.0
2020-05-19,RIVM_report_20200519,5-9,Overleden,0,0.0
2020-05-19,RIVM_report_20200519,10-14,Overleden,0,0.0
2020-05-19,RIVM_report_20200519,15-19,Overleden,0,1.0
2020-05-19,RIVM_report_20200519,20-24,Overleden,0,0.0
2020-05-19,RIVM_report_20200519,25-29,Overleden,0,3.0
2020-05-19,RIVM_report_20200519,30-34,Overleden,0,3.0
2020-05-19,RIVM_report_20200519,35-39,Overleden,0,7.0
2020-05-19,RIVM_report_20200519,40-44,Overleden,0,5.0
2020-05-19,RIVM_report_20200519,45-49,Overleden,0,22.0
2020-05-19,RIVM_report_20200519,50-54,Overleden,0,42.0
2020-05-19,RIVM_report_20200519,55-59,Overleden,0,94.0
2020-05-19,RIVM_report_20200519,60-64,Overleden,2,154.0
2020-05-19,RIVM_report_20200519,65-69,Overleden,0,315.0
2020-05-19,RIVM_report_20200519,70-74,Overleden,2,596.0
2020-05-19,RIVM_report_20200519,75-79,Overleden,4,963.0
2020-05-19,RIVM_report_20200519,80-84,Overleden,3,1196.0
2020-05-19,RIVM_report_20200519,85-89,Overleden,4,1274.0
2020-05-19,RIVM_report_20200519,90-94,Overleden,2,758.0
2020-05-19,RIVM_report_20200519,95+,Overleden,4,282.0
2020-05-19,RIVM_report_20200519,Niet vermeld,Overleden,0,0.0
