Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-10,RIVM_report_20200610,0-4,Totaal,2,113.0
2020-06-10,RIVM_report_20200610,5-9,Totaal,6,60.0
2020-06-10,RIVM_report_20200610,10-14,Totaal,12,133.0
2020-06-10,RIVM_report_20200610,15-19,Totaal,5,586.0
2020-06-10,RIVM_report_20200610,20-24,Totaal,19,2117.0
2020-06-10,RIVM_report_20200610,25-29,Totaal,13,2595.0
2020-06-10,RIVM_report_20200610,30-34,Totaal,16,2378.0
2020-06-10,RIVM_report_20200610,35-39,Totaal,16,2070.0
2020-06-10,RIVM_report_20200610,40-44,Totaal,18,2325.0
2020-06-10,RIVM_report_20200610,45-49,Totaal,13,3308.0
2020-06-10,RIVM_report_20200610,50-54,Totaal,13,4206.0
2020-06-10,RIVM_report_20200610,55-59,Totaal,9,4596.0
2020-06-10,RIVM_report_20200610,60-64,Totaal,11,3753.0
2020-06-10,RIVM_report_20200610,65-69,Totaal,5,2402.0
2020-06-10,RIVM_report_20200610,70-74,Totaal,5,2962.0
2020-06-10,RIVM_report_20200610,75-79,Totaal,1,3383.0
2020-06-10,RIVM_report_20200610,80-84,Totaal,8,3869.0
2020-06-10,RIVM_report_20200610,85-89,Totaal,8,3997.0
2020-06-10,RIVM_report_20200610,90-94,Totaal,3,2434.0
2020-06-10,RIVM_report_20200610,95+,Totaal,1,797.0
2020-06-10,RIVM_report_20200610,Niet vermeld,Totaal,0,3.0
2020-06-10,RIVM_report_20200610,0-4,Ziekenhuisopname,1,47.0
2020-06-10,RIVM_report_20200610,5-9,Ziekenhuisopname,0,2.0
2020-06-10,RIVM_report_20200610,10-14,Ziekenhuisopname,1,9.0
2020-06-10,RIVM_report_20200610,15-19,Ziekenhuisopname,0,29.0
2020-06-10,RIVM_report_20200610,20-24,Ziekenhuisopname,0,62.0
2020-06-10,RIVM_report_20200610,25-29,Ziekenhuisopname,0,111.0
2020-06-10,RIVM_report_20200610,30-34,Ziekenhuisopname,0,157.0
2020-06-10,RIVM_report_20200610,35-39,Ziekenhuisopname,1,196.0
2020-06-10,RIVM_report_20200610,40-44,Ziekenhuisopname,0,283.0
2020-06-10,RIVM_report_20200610,45-49,Ziekenhuisopname,-1,589.0
2020-06-10,RIVM_report_20200610,50-54,Ziekenhuisopname,1,856.0
2020-06-10,RIVM_report_20200610,55-59,Ziekenhuisopname,1,1150.0
2020-06-10,RIVM_report_20200610,60-64,Ziekenhuisopname,0,1299.0
2020-06-10,RIVM_report_20200610,65-69,Ziekenhuisopname,0,1349.0
2020-06-10,RIVM_report_20200610,70-74,Ziekenhuisopname,1,1697.0
2020-06-10,RIVM_report_20200610,75-79,Ziekenhuisopname,0,1633.0
2020-06-10,RIVM_report_20200610,80-84,Ziekenhuisopname,0,1238.0
2020-06-10,RIVM_report_20200610,85-89,Ziekenhuisopname,0,803.0
2020-06-10,RIVM_report_20200610,90-94,Ziekenhuisopname,0,252.0
2020-06-10,RIVM_report_20200610,95+,Ziekenhuisopname,0,43.0
2020-06-10,RIVM_report_20200610,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-10,RIVM_report_20200610,0-4,Overleden,0,0.0
2020-06-10,RIVM_report_20200610,5-9,Overleden,0,0.0
2020-06-10,RIVM_report_20200610,10-14,Overleden,0,0.0
2020-06-10,RIVM_report_20200610,15-19,Overleden,0,1.0
2020-06-10,RIVM_report_20200610,20-24,Overleden,0,0.0
2020-06-10,RIVM_report_20200610,25-29,Overleden,0,3.0
2020-06-10,RIVM_report_20200610,30-34,Overleden,0,4.0
2020-06-10,RIVM_report_20200610,35-39,Overleden,0,7.0
2020-06-10,RIVM_report_20200610,40-44,Overleden,0,5.0
2020-06-10,RIVM_report_20200610,45-49,Overleden,0,23.0
2020-06-10,RIVM_report_20200610,50-54,Overleden,0,47.0
2020-06-10,RIVM_report_20200610,55-59,Overleden,0,99.0
2020-06-10,RIVM_report_20200610,60-64,Overleden,0,162.0
2020-06-10,RIVM_report_20200610,65-69,Overleden,0,331.0
2020-06-10,RIVM_report_20200610,70-74,Overleden,2,624.0
2020-06-10,RIVM_report_20200610,75-79,Overleden,1,995.0
2020-06-10,RIVM_report_20200610,80-84,Overleden,3,1255.0
2020-06-10,RIVM_report_20200610,85-89,Overleden,2,1366.0
2020-06-10,RIVM_report_20200610,90-94,Overleden,3,820.0
2020-06-10,RIVM_report_20200610,95+,Overleden,0,300.0
2020-06-10,RIVM_report_20200610,Niet vermeld,Overleden,0,0.0
