Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-03-23,RIVM_report_20200323,0-4,Totaal,,14.0
2020-03-23,RIVM_report_20200323,5-9,Totaal,,6.0
2020-03-23,RIVM_report_20200323,10-14,Totaal,,27.0
2020-03-23,RIVM_report_20200323,15-19,Totaal,,37.0
2020-03-23,RIVM_report_20200323,20-24,Totaal,,90.0
2020-03-23,RIVM_report_20200323,25-29,Totaal,,250.0
2020-03-23,RIVM_report_20200323,30-34,Totaal,,267.0
2020-03-23,RIVM_report_20200323,35-39,Totaal,,227.0
2020-03-23,RIVM_report_20200323,40-44,Totaal,,209.0
2020-03-23,RIVM_report_20200323,45-49,Totaal,,370.0
2020-03-23,RIVM_report_20200323,50-54,Totaal,,383.0
2020-03-23,RIVM_report_20200323,55-59,Totaal,,449.0
2020-03-23,RIVM_report_20200323,60-64,Totaal,,367.0
2020-03-23,RIVM_report_20200323,65-69,Totaal,,353.0
2020-03-23,RIVM_report_20200323,70-74,Totaal,,403.0
2020-03-23,RIVM_report_20200323,75-79,Totaal,,413.0
2020-03-23,RIVM_report_20200323,80-84,Totaal,,409.0
2020-03-23,RIVM_report_20200323,85-89,Totaal,,288.0
2020-03-23,RIVM_report_20200323,90-94,Totaal,,127.0
2020-03-23,RIVM_report_20200323,95+,Totaal,,37.0
2020-03-23,RIVM_report_20200323,Niet vermeld,Totaal,,23.0
2020-03-23,RIVM_report_20200323,0-4,Ziekenhuisopname,,8.0
2020-03-23,RIVM_report_20200323,5-9,Ziekenhuisopname,,1.0
2020-03-23,RIVM_report_20200323,10-14,Ziekenhuisopname,,2.0
2020-03-23,RIVM_report_20200323,15-19,Ziekenhuisopname,,2.0
2020-03-23,RIVM_report_20200323,20-24,Ziekenhuisopname,,3.0
2020-03-23,RIVM_report_20200323,25-29,Ziekenhuisopname,,16.0
2020-03-23,RIVM_report_20200323,30-34,Ziekenhuisopname,,16.0
2020-03-23,RIVM_report_20200323,35-39,Ziekenhuisopname,,14.0
2020-03-23,RIVM_report_20200323,40-44,Ziekenhuisopname,,13.0
2020-03-23,RIVM_report_20200323,45-49,Ziekenhuisopname,,60.0
2020-03-23,RIVM_report_20200323,50-54,Ziekenhuisopname,,73.0
2020-03-23,RIVM_report_20200323,55-59,Ziekenhuisopname,,90.0
2020-03-23,RIVM_report_20200323,60-64,Ziekenhuisopname,,106.0
2020-03-23,RIVM_report_20200323,65-69,Ziekenhuisopname,,152.0
2020-03-23,RIVM_report_20200323,70-74,Ziekenhuisopname,,168.0
2020-03-23,RIVM_report_20200323,75-79,Ziekenhuisopname,,191.0
2020-03-23,RIVM_report_20200323,80-84,Ziekenhuisopname,,161.0
2020-03-23,RIVM_report_20200323,85-89,Ziekenhuisopname,,110.0
2020-03-23,RIVM_report_20200323,90-94,Ziekenhuisopname,,36.0
2020-03-23,RIVM_report_20200323,95+,Ziekenhuisopname,,5.0
2020-03-23,RIVM_report_20200323,Niet vermeld,Ziekenhuisopname,,3.0
2020-03-23,RIVM_report_20200323,0-4,Overleden,,0.0
2020-03-23,RIVM_report_20200323,5-9,Overleden,,0.0
2020-03-23,RIVM_report_20200323,10-14,Overleden,,0.0
2020-03-23,RIVM_report_20200323,15-19,Overleden,,0.0
2020-03-23,RIVM_report_20200323,20-24,Overleden,,0.0
2020-03-23,RIVM_report_20200323,25-29,Overleden,,0.0
2020-03-23,RIVM_report_20200323,30-34,Overleden,,0.0
2020-03-23,RIVM_report_20200323,35-39,Overleden,,0.0
2020-03-23,RIVM_report_20200323,40-44,Overleden,,0.0
2020-03-23,RIVM_report_20200323,45-49,Overleden,,0.0
2020-03-23,RIVM_report_20200323,50-54,Overleden,,0.0
2020-03-23,RIVM_report_20200323,55-59,Overleden,,1.0
2020-03-23,RIVM_report_20200323,60-64,Overleden,,5.0
2020-03-23,RIVM_report_20200323,65-69,Overleden,,15.0
2020-03-23,RIVM_report_20200323,70-74,Overleden,,20.0
2020-03-23,RIVM_report_20200323,75-79,Overleden,,37.0
2020-03-23,RIVM_report_20200323,80-84,Overleden,,66.0
2020-03-23,RIVM_report_20200323,85-89,Overleden,,49.0
2020-03-23,RIVM_report_20200323,90-94,Overleden,,14.0
2020-03-23,RIVM_report_20200323,95+,Overleden,,5.0
2020-03-23,RIVM_report_20200323,Niet vermeld,Overleden,,1.0
