Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-26,RIVM_report_20200426,0-4,Totaal,0,68.0
2020-04-26,RIVM_report_20200426,5-9,Totaal,0,12.0
2020-04-26,RIVM_report_20200426,10-14,Totaal,0,48.0
2020-04-26,RIVM_report_20200426,15-19,Totaal,5,338.0
2020-04-26,RIVM_report_20200426,20-24,Totaal,37,1452.0
2020-04-26,RIVM_report_20200426,25-29,Totaal,47,1830.0
2020-04-26,RIVM_report_20200426,30-34,Totaal,35,1739.0
2020-04-26,RIVM_report_20200426,35-39,Totaal,32,1534.0
2020-04-26,RIVM_report_20200426,40-44,Totaal,34,1725.0
2020-04-26,RIVM_report_20200426,45-49,Totaal,47,2541.0
2020-04-26,RIVM_report_20200426,50-54,Totaal,65,3327.0
2020-04-26,RIVM_report_20200426,55-59,Totaal,75,3690.0
2020-04-26,RIVM_report_20200426,60-64,Totaal,65,3003.0
2020-04-26,RIVM_report_20200426,65-69,Totaal,26,2063.0
2020-04-26,RIVM_report_20200426,70-74,Totaal,24,2585.0
2020-04-26,RIVM_report_20200426,75-79,Totaal,27,2942.0
2020-04-26,RIVM_report_20200426,80-84,Totaal,51,3224.0
2020-04-26,RIVM_report_20200426,85-89,Totaal,45,3183.0
2020-04-26,RIVM_report_20200426,90-94,Totaal,30,1903.0
2020-04-26,RIVM_report_20200426,95+,Totaal,10,626.0
2020-04-26,RIVM_report_20200426,Niet vermeld,Totaal,0,12.0
2020-04-26,RIVM_report_20200426,0-4,Ziekenhuisopname,0,39.0
2020-04-26,RIVM_report_20200426,5-9,Ziekenhuisopname,0,2.0
2020-04-26,RIVM_report_20200426,10-14,Ziekenhuisopname,0,7.0
2020-04-26,RIVM_report_20200426,15-19,Ziekenhuisopname,0,23.0
2020-04-26,RIVM_report_20200426,20-24,Ziekenhuisopname,0,49.0
2020-04-26,RIVM_report_20200426,25-29,Ziekenhuisopname,0,96.0
2020-04-26,RIVM_report_20200426,30-34,Ziekenhuisopname,1,131.0
2020-04-26,RIVM_report_20200426,35-39,Ziekenhuisopname,4,169.0
2020-04-26,RIVM_report_20200426,40-44,Ziekenhuisopname,4,253.0
2020-04-26,RIVM_report_20200426,45-49,Ziekenhuisopname,2,505.0
2020-04-26,RIVM_report_20200426,50-54,Ziekenhuisopname,8,747.0
2020-04-26,RIVM_report_20200426,55-59,Ziekenhuisopname,10,996.0
2020-04-26,RIVM_report_20200426,60-64,Ziekenhuisopname,8,1147.0
2020-04-26,RIVM_report_20200426,65-69,Ziekenhuisopname,6,1215.0
2020-04-26,RIVM_report_20200426,70-74,Ziekenhuisopname,7,1544.0
2020-04-26,RIVM_report_20200426,75-79,Ziekenhuisopname,9,1477.0
2020-04-26,RIVM_report_20200426,80-84,Ziekenhuisopname,8,1110.0
2020-04-26,RIVM_report_20200426,85-89,Ziekenhuisopname,5,701.0
2020-04-26,RIVM_report_20200426,90-94,Ziekenhuisopname,3,207.0
2020-04-26,RIVM_report_20200426,95+,Ziekenhuisopname,0,37.0
2020-04-26,RIVM_report_20200426,Niet vermeld,Ziekenhuisopname,0,1.0
2020-04-26,RIVM_report_20200426,0-4,Overleden,0,0.0
2020-04-26,RIVM_report_20200426,5-9,Overleden,0,0.0
2020-04-26,RIVM_report_20200426,10-14,Overleden,0,0.0
2020-04-26,RIVM_report_20200426,15-19,Overleden,0,1.0
2020-04-26,RIVM_report_20200426,20-24,Overleden,0,0.0
2020-04-26,RIVM_report_20200426,25-29,Overleden,0,3.0
2020-04-26,RIVM_report_20200426,30-34,Overleden,0,3.0
2020-04-26,RIVM_report_20200426,35-39,Overleden,0,5.0
2020-04-26,RIVM_report_20200426,40-44,Overleden,0,4.0
2020-04-26,RIVM_report_20200426,45-49,Overleden,0,15.0
2020-04-26,RIVM_report_20200426,50-54,Overleden,1,33.0
2020-04-26,RIVM_report_20200426,55-59,Overleden,0,73.0
2020-04-26,RIVM_report_20200426,60-64,Overleden,3,124.0
2020-04-26,RIVM_report_20200426,65-69,Overleden,2,260.0
2020-04-26,RIVM_report_20200426,70-74,Overleden,4,485.0
2020-04-26,RIVM_report_20200426,75-79,Overleden,10,802.0
2020-04-26,RIVM_report_20200426,80-84,Overleden,14,952.0
2020-04-26,RIVM_report_20200426,85-89,Overleden,16,969.0
2020-04-26,RIVM_report_20200426,90-94,Overleden,9,553.0
2020-04-26,RIVM_report_20200426,95+,Overleden,7,192.0
2020-04-26,RIVM_report_20200426,Niet vermeld,Overleden,0,1.0
