Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-24,RIVM_report_20200424,0-4,Totaal,2,72.0
2020-04-24,RIVM_report_20200424,5-9,Totaal,0,11.0
2020-04-24,RIVM_report_20200424,10-14,Totaal,0,46.0
2020-04-24,RIVM_report_20200424,15-19,Totaal,15,326.0
2020-04-24,RIVM_report_20200424,20-24,Totaal,45,1378.0
2020-04-24,RIVM_report_20200424,25-29,Totaal,38,1738.0
2020-04-24,RIVM_report_20200424,30-34,Totaal,48,1665.0
2020-04-24,RIVM_report_20200424,35-39,Totaal,27,1464.0
2020-04-24,RIVM_report_20200424,40-44,Totaal,47,1663.0
2020-04-24,RIVM_report_20200424,45-49,Totaal,70,2449.0
2020-04-24,RIVM_report_20200424,50-54,Totaal,73,3199.0
2020-04-24,RIVM_report_20200424,55-59,Totaal,102,3568.0
2020-04-24,RIVM_report_20200424,60-64,Totaal,63,2892.0
2020-04-24,RIVM_report_20200424,65-69,Totaal,22,2020.0
2020-04-24,RIVM_report_20200424,70-74,Totaal,25,2530.0
2020-04-24,RIVM_report_20200424,75-79,Totaal,30,2883.0
2020-04-24,RIVM_report_20200424,80-84,Totaal,47,3115.0
2020-04-24,RIVM_report_20200424,85-89,Totaal,74,3084.0
2020-04-24,RIVM_report_20200424,90-94,Totaal,58,1818.0
2020-04-24,RIVM_report_20200424,95+,Totaal,21,602.0
2020-04-24,RIVM_report_20200424,Niet vermeld,Totaal,-1,12.0
2020-04-24,RIVM_report_20200424,0-4,Ziekenhuisopname,0,39.0
2020-04-24,RIVM_report_20200424,5-9,Ziekenhuisopname,0,2.0
2020-04-24,RIVM_report_20200424,10-14,Ziekenhuisopname,0,7.0
2020-04-24,RIVM_report_20200424,15-19,Ziekenhuisopname,0,23.0
2020-04-24,RIVM_report_20200424,20-24,Ziekenhuisopname,0,46.0
2020-04-24,RIVM_report_20200424,25-29,Ziekenhuisopname,1,95.0
2020-04-24,RIVM_report_20200424,30-34,Ziekenhuisopname,4,127.0
2020-04-24,RIVM_report_20200424,35-39,Ziekenhuisopname,1,163.0
2020-04-24,RIVM_report_20200424,40-44,Ziekenhuisopname,6,249.0
2020-04-24,RIVM_report_20200424,45-49,Ziekenhuisopname,15,498.0
2020-04-24,RIVM_report_20200424,50-54,Ziekenhuisopname,15,734.0
2020-04-24,RIVM_report_20200424,55-59,Ziekenhuisopname,16,977.0
2020-04-24,RIVM_report_20200424,60-64,Ziekenhuisopname,17,1128.0
2020-04-24,RIVM_report_20200424,65-69,Ziekenhuisopname,11,1199.0
2020-04-24,RIVM_report_20200424,70-74,Ziekenhuisopname,9,1519.0
2020-04-24,RIVM_report_20200424,75-79,Ziekenhuisopname,7,1452.0
2020-04-24,RIVM_report_20200424,80-84,Ziekenhuisopname,8,1091.0
2020-04-24,RIVM_report_20200424,85-89,Ziekenhuisopname,7,691.0
2020-04-24,RIVM_report_20200424,90-94,Ziekenhuisopname,4,204.0
2020-04-24,RIVM_report_20200424,95+,Ziekenhuisopname,2,36.0
2020-04-24,RIVM_report_20200424,Niet vermeld,Ziekenhuisopname,0,1.0
2020-04-24,RIVM_report_20200424,0-4,Overleden,0,0.0
2020-04-24,RIVM_report_20200424,5-9,Overleden,0,0.0
2020-04-24,RIVM_report_20200424,10-14,Overleden,0,0.0
2020-04-24,RIVM_report_20200424,15-19,Overleden,0,1.0
2020-04-24,RIVM_report_20200424,20-24,Overleden,0,0.0
2020-04-24,RIVM_report_20200424,25-29,Overleden,0,3.0
2020-04-24,RIVM_report_20200424,30-34,Overleden,0,3.0
2020-04-24,RIVM_report_20200424,35-39,Overleden,0,5.0
2020-04-24,RIVM_report_20200424,40-44,Overleden,0,4.0
2020-04-24,RIVM_report_20200424,45-49,Overleden,1,15.0
2020-04-24,RIVM_report_20200424,50-54,Overleden,0,32.0
2020-04-24,RIVM_report_20200424,55-59,Overleden,6,70.0
2020-04-24,RIVM_report_20200424,60-64,Overleden,2,120.0
2020-04-24,RIVM_report_20200424,65-69,Overleden,8,250.0
2020-04-24,RIVM_report_20200424,70-74,Overleden,12,472.0
2020-04-24,RIVM_report_20200424,75-79,Overleden,17,768.0
2020-04-24,RIVM_report_20200424,80-84,Overleden,16,912.0
2020-04-24,RIVM_report_20200424,85-89,Overleden,29,931.0
2020-04-24,RIVM_report_20200424,90-94,Overleden,16,524.0
2020-04-24,RIVM_report_20200424,95+,Overleden,5,178.0
2020-04-24,RIVM_report_20200424,Niet vermeld,Overleden,0,1.0
