Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-03-29,RIVM_report_20200329,0-4,Totaal,5,36.0
2020-03-29,RIVM_report_20200329,5-9,Totaal,0,8.0
2020-03-29,RIVM_report_20200329,10-14,Totaal,2,33.0
2020-03-29,RIVM_report_20200329,15-19,Totaal,5,57.0
2020-03-29,RIVM_report_20200329,20-24,Totaal,26,213.0
2020-03-29,RIVM_report_20200329,25-29,Totaal,33,464.0
2020-03-29,RIVM_report_20200329,30-34,Totaal,51,486.0
2020-03-29,RIVM_report_20200329,35-39,Totaal,34,430.0
2020-03-29,RIVM_report_20200329,40-44,Totaal,30,434.0
2020-03-29,RIVM_report_20200329,45-49,Totaal,51,694.0
2020-03-29,RIVM_report_20200329,50-54,Totaal,70,849.0
2020-03-29,RIVM_report_20200329,55-59,Totaal,86,969.0
2020-03-29,RIVM_report_20200329,60-64,Totaal,87,853.0
2020-03-29,RIVM_report_20200329,65-69,Totaal,90,817.0
2020-03-29,RIVM_report_20200329,70-74,Totaal,133,1078.0
2020-03-29,RIVM_report_20200329,75-79,Totaal,123,1132.0
2020-03-29,RIVM_report_20200329,80-84,Totaal,118,1010.0
2020-03-29,RIVM_report_20200329,85-89,Totaal,95,809.0
2020-03-29,RIVM_report_20200329,90-94,Totaal,40,352.0
2020-03-29,RIVM_report_20200329,95+,Totaal,25,113.0
2020-03-29,RIVM_report_20200329,Niet vermeld,Totaal,0,29.0
2020-03-29,RIVM_report_20200329,0-4,Ziekenhuisopname,4,22.0
2020-03-29,RIVM_report_20200329,5-9,Ziekenhuisopname,0,1.0
2020-03-29,RIVM_report_20200329,10-14,Ziekenhuisopname,0,4.0
2020-03-29,RIVM_report_20200329,15-19,Ziekenhuisopname,1,8.0
2020-03-29,RIVM_report_20200329,20-24,Ziekenhuisopname,0,9.0
2020-03-29,RIVM_report_20200329,25-29,Ziekenhuisopname,2,31.0
2020-03-29,RIVM_report_20200329,30-34,Ziekenhuisopname,3,36.0
2020-03-29,RIVM_report_20200329,35-39,Ziekenhuisopname,6,47.0
2020-03-29,RIVM_report_20200329,40-44,Ziekenhuisopname,14,68.0
2020-03-29,RIVM_report_20200329,45-49,Ziekenhuisopname,27,169.0
2020-03-29,RIVM_report_20200329,50-54,Ziekenhuisopname,33,229.0
2020-03-29,RIVM_report_20200329,55-59,Ziekenhuisopname,53,277.0
2020-03-29,RIVM_report_20200329,60-64,Ziekenhuisopname,49,323.0
2020-03-29,RIVM_report_20200329,65-69,Ziekenhuisopname,65,408.0
2020-03-29,RIVM_report_20200329,70-74,Ziekenhuisopname,95,546.0
2020-03-29,RIVM_report_20200329,75-79,Ziekenhuisopname,86,539.0
2020-03-29,RIVM_report_20200329,80-84,Ziekenhuisopname,54,411.0
2020-03-29,RIVM_report_20200329,85-89,Ziekenhuisopname,30,272.0
2020-03-29,RIVM_report_20200329,90-94,Ziekenhuisopname,6,70.0
2020-03-29,RIVM_report_20200329,95+,Ziekenhuisopname,1,11.0
2020-03-29,RIVM_report_20200329,Niet vermeld,Ziekenhuisopname,0,2.0
2020-03-29,RIVM_report_20200329,0-4,Overleden,0,0.0
2020-03-29,RIVM_report_20200329,5-9,Overleden,0,0.0
2020-03-29,RIVM_report_20200329,10-14,Overleden,0,0.0
2020-03-29,RIVM_report_20200329,15-19,Overleden,0,0.0
2020-03-29,RIVM_report_20200329,20-24,Overleden,0,0.0
2020-03-29,RIVM_report_20200329,25-29,Overleden,0,0.0
2020-03-29,RIVM_report_20200329,30-34,Overleden,0,0.0
2020-03-29,RIVM_report_20200329,35-39,Overleden,0,0.0
2020-03-29,RIVM_report_20200329,40-44,Overleden,0,0.0
2020-03-29,RIVM_report_20200329,45-49,Overleden,0,0.0
2020-03-29,RIVM_report_20200329,50-54,Overleden,1,5.0
2020-03-29,RIVM_report_20200329,55-59,Overleden,2,5.0
2020-03-29,RIVM_report_20200329,60-64,Overleden,4,19.0
2020-03-29,RIVM_report_20200329,65-69,Overleden,6,47.0
2020-03-29,RIVM_report_20200329,70-74,Overleden,16,85.0
2020-03-29,RIVM_report_20200329,75-79,Overleden,32,153.0
2020-03-29,RIVM_report_20200329,80-84,Overleden,33,199.0
2020-03-29,RIVM_report_20200329,85-89,Overleden,27,188.0
2020-03-29,RIVM_report_20200329,90-94,Overleden,6,50.0
2020-03-29,RIVM_report_20200329,95+,Overleden,5,20.0
2020-03-29,RIVM_report_20200329,Niet vermeld,Overleden,0,0.0
