Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-04,RIVM_report_20200604,0-4,Totaal,3,103.0
2020-06-04,RIVM_report_20200604,5-9,Totaal,2,43.0
2020-06-04,RIVM_report_20200604,10-14,Totaal,2,97.0
2020-06-04,RIVM_report_20200604,15-19,Totaal,2,543.0
2020-06-04,RIVM_report_20200604,20-24,Totaal,23,2028.0
2020-06-04,RIVM_report_20200604,25-29,Totaal,18,2493.0
2020-06-04,RIVM_report_20200604,30-34,Totaal,27,2276.0
2020-06-04,RIVM_report_20200604,35-39,Totaal,19,1982.0
2020-06-04,RIVM_report_20200604,40-44,Totaal,11,2224.0
2020-06-04,RIVM_report_20200604,45-49,Totaal,20,3202.0
2020-06-04,RIVM_report_20200604,50-54,Totaal,19,4103.0
2020-06-04,RIVM_report_20200604,55-59,Totaal,20,4505.0
2020-06-04,RIVM_report_20200604,60-64,Totaal,17,3683.0
2020-06-04,RIVM_report_20200604,65-69,Totaal,5,2362.0
2020-06-04,RIVM_report_20200604,70-74,Totaal,3,2929.0
2020-06-04,RIVM_report_20200604,75-79,Totaal,2,3353.0
2020-06-04,RIVM_report_20200604,80-84,Totaal,5,3840.0
2020-06-04,RIVM_report_20200604,85-89,Totaal,6,3966.0
2020-06-04,RIVM_report_20200604,90-94,Totaal,3,2415.0
2020-06-04,RIVM_report_20200604,95+,Totaal,2,792.0
2020-06-04,RIVM_report_20200604,Niet vermeld,Totaal,0,3.0
2020-06-04,RIVM_report_20200604,0-4,Ziekenhuisopname,0,46.0
2020-06-04,RIVM_report_20200604,5-9,Ziekenhuisopname,0,2.0
2020-06-04,RIVM_report_20200604,10-14,Ziekenhuisopname,0,8.0
2020-06-04,RIVM_report_20200604,15-19,Ziekenhuisopname,0,29.0
2020-06-04,RIVM_report_20200604,20-24,Ziekenhuisopname,0,63.0
2020-06-04,RIVM_report_20200604,25-29,Ziekenhuisopname,1,111.0
2020-06-04,RIVM_report_20200604,30-34,Ziekenhuisopname,0,157.0
2020-06-04,RIVM_report_20200604,35-39,Ziekenhuisopname,1,194.0
2020-06-04,RIVM_report_20200604,40-44,Ziekenhuisopname,0,281.0
2020-06-04,RIVM_report_20200604,45-49,Ziekenhuisopname,0,585.0
2020-06-04,RIVM_report_20200604,50-54,Ziekenhuisopname,1,854.0
2020-06-04,RIVM_report_20200604,55-59,Ziekenhuisopname,3,1146.0
2020-06-04,RIVM_report_20200604,60-64,Ziekenhuisopname,2,1296.0
2020-06-04,RIVM_report_20200604,65-69,Ziekenhuisopname,1,1344.0
2020-06-04,RIVM_report_20200604,70-74,Ziekenhuisopname,2,1694.0
2020-06-04,RIVM_report_20200604,75-79,Ziekenhuisopname,1,1627.0
2020-06-04,RIVM_report_20200604,80-84,Ziekenhuisopname,0,1237.0
2020-06-04,RIVM_report_20200604,85-89,Ziekenhuisopname,0,803.0
2020-06-04,RIVM_report_20200604,90-94,Ziekenhuisopname,0,251.0
2020-06-04,RIVM_report_20200604,95+,Ziekenhuisopname,0,43.0
2020-06-04,RIVM_report_20200604,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-04,RIVM_report_20200604,0-4,Overleden,0,0.0
2020-06-04,RIVM_report_20200604,5-9,Overleden,0,0.0
2020-06-04,RIVM_report_20200604,10-14,Overleden,0,0.0
2020-06-04,RIVM_report_20200604,15-19,Overleden,0,1.0
2020-06-04,RIVM_report_20200604,20-24,Overleden,0,0.0
2020-06-04,RIVM_report_20200604,25-29,Overleden,0,3.0
2020-06-04,RIVM_report_20200604,30-34,Overleden,0,4.0
2020-06-04,RIVM_report_20200604,35-39,Overleden,0,7.0
2020-06-04,RIVM_report_20200604,40-44,Overleden,0,5.0
2020-06-04,RIVM_report_20200604,45-49,Overleden,0,23.0
2020-06-04,RIVM_report_20200604,50-54,Overleden,1,47.0
2020-06-04,RIVM_report_20200604,55-59,Overleden,2,99.0
2020-06-04,RIVM_report_20200604,60-64,Overleden,0,162.0
2020-06-04,RIVM_report_20200604,65-69,Overleden,0,327.0
2020-06-04,RIVM_report_20200604,70-74,Overleden,0,618.0
2020-06-04,RIVM_report_20200604,75-79,Overleden,1,990.0
2020-06-04,RIVM_report_20200604,80-84,Overleden,4,1249.0
2020-06-04,RIVM_report_20200604,85-89,Overleden,1,1349.0
2020-06-04,RIVM_report_20200604,90-94,Overleden,2,808.0
2020-06-04,RIVM_report_20200604,95+,Overleden,2,298.0
2020-06-04,RIVM_report_20200604,Niet vermeld,Overleden,0,0.0
