Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-02,RIVM_report_20200602,0-4,Totaal,0,100.0
2020-06-02,RIVM_report_20200602,5-9,Totaal,1,40.0
2020-06-02,RIVM_report_20200602,10-14,Totaal,6,95.0
2020-06-02,RIVM_report_20200602,15-19,Totaal,4,540.0
2020-06-02,RIVM_report_20200602,20-24,Totaal,6,1996.0
2020-06-02,RIVM_report_20200602,25-29,Totaal,6,2461.0
2020-06-02,RIVM_report_20200602,30-34,Totaal,9,2243.0
2020-06-02,RIVM_report_20200602,35-39,Totaal,10,1956.0
2020-06-02,RIVM_report_20200602,40-44,Totaal,12,2209.0
2020-06-02,RIVM_report_20200602,45-49,Totaal,8,3173.0
2020-06-02,RIVM_report_20200602,50-54,Totaal,8,4079.0
2020-06-02,RIVM_report_20200602,55-59,Totaal,8,4476.0
2020-06-02,RIVM_report_20200602,60-64,Totaal,5,3662.0
2020-06-02,RIVM_report_20200602,65-69,Totaal,2,2354.0
2020-06-02,RIVM_report_20200602,70-74,Totaal,3,2925.0
2020-06-02,RIVM_report_20200602,75-79,Totaal,3,3345.0
2020-06-02,RIVM_report_20200602,80-84,Totaal,1,3835.0
2020-06-02,RIVM_report_20200602,85-89,Totaal,6,3957.0
2020-06-02,RIVM_report_20200602,90-94,Totaal,2,2409.0
2020-06-02,RIVM_report_20200602,95+,Totaal,2,789.0
2020-06-02,RIVM_report_20200602,Niet vermeld,Totaal,0,3.0
2020-06-02,RIVM_report_20200602,0-4,Ziekenhuisopname,-1,46.0
2020-06-02,RIVM_report_20200602,5-9,Ziekenhuisopname,0,2.0
2020-06-02,RIVM_report_20200602,10-14,Ziekenhuisopname,0,8.0
2020-06-02,RIVM_report_20200602,15-19,Ziekenhuisopname,0,29.0
2020-06-02,RIVM_report_20200602,20-24,Ziekenhuisopname,0,63.0
2020-06-02,RIVM_report_20200602,25-29,Ziekenhuisopname,0,110.0
2020-06-02,RIVM_report_20200602,30-34,Ziekenhuisopname,1,157.0
2020-06-02,RIVM_report_20200602,35-39,Ziekenhuisopname,0,193.0
2020-06-02,RIVM_report_20200602,40-44,Ziekenhuisopname,0,280.0
2020-06-02,RIVM_report_20200602,45-49,Ziekenhuisopname,0,583.0
2020-06-02,RIVM_report_20200602,50-54,Ziekenhuisopname,0,851.0
2020-06-02,RIVM_report_20200602,55-59,Ziekenhuisopname,1,1142.0
2020-06-02,RIVM_report_20200602,60-64,Ziekenhuisopname,0,1295.0
2020-06-02,RIVM_report_20200602,65-69,Ziekenhuisopname,2,1342.0
2020-06-02,RIVM_report_20200602,70-74,Ziekenhuisopname,0,1689.0
2020-06-02,RIVM_report_20200602,75-79,Ziekenhuisopname,0,1624.0
2020-06-02,RIVM_report_20200602,80-84,Ziekenhuisopname,0,1238.0
2020-06-02,RIVM_report_20200602,85-89,Ziekenhuisopname,2,804.0
2020-06-02,RIVM_report_20200602,90-94,Ziekenhuisopname,1,251.0
2020-06-02,RIVM_report_20200602,95+,Ziekenhuisopname,0,43.0
2020-06-02,RIVM_report_20200602,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-02,RIVM_report_20200602,0-4,Overleden,0,0.0
2020-06-02,RIVM_report_20200602,5-9,Overleden,0,0.0
2020-06-02,RIVM_report_20200602,10-14,Overleden,0,0.0
2020-06-02,RIVM_report_20200602,15-19,Overleden,0,1.0
2020-06-02,RIVM_report_20200602,20-24,Overleden,0,0.0
2020-06-02,RIVM_report_20200602,25-29,Overleden,0,3.0
2020-06-02,RIVM_report_20200602,30-34,Overleden,0,4.0
2020-06-02,RIVM_report_20200602,35-39,Overleden,0,7.0
2020-06-02,RIVM_report_20200602,40-44,Overleden,0,5.0
2020-06-02,RIVM_report_20200602,45-49,Overleden,0,23.0
2020-06-02,RIVM_report_20200602,50-54,Overleden,1,46.0
2020-06-02,RIVM_report_20200602,55-59,Overleden,0,97.0
2020-06-02,RIVM_report_20200602,60-64,Overleden,0,161.0
2020-06-02,RIVM_report_20200602,65-69,Overleden,1,327.0
2020-06-02,RIVM_report_20200602,70-74,Overleden,1,618.0
2020-06-02,RIVM_report_20200602,75-79,Overleden,0,989.0
2020-06-02,RIVM_report_20200602,80-84,Overleden,1,1244.0
2020-06-02,RIVM_report_20200602,85-89,Overleden,0,1343.0
2020-06-02,RIVM_report_20200602,90-94,Overleden,1,803.0
2020-06-02,RIVM_report_20200602,95+,Overleden,0,296.0
2020-06-02,RIVM_report_20200602,Niet vermeld,Overleden,0,0.0
