Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-05-16,RIVM_report_20200516,0-4,Totaal,0,81.0
2020-05-16,RIVM_report_20200516,5-9,Totaal,0,21.0
2020-05-16,RIVM_report_20200516,10-14,Totaal,1,58.0
2020-05-16,RIVM_report_20200516,15-19,Totaal,4,450.0
2020-05-16,RIVM_report_20200516,20-24,Totaal,5,1779.0
2020-05-16,RIVM_report_20200516,25-29,Totaal,17,2199.0
2020-05-16,RIVM_report_20200516,30-34,Totaal,9,2050.0
2020-05-16,RIVM_report_20200516,35-39,Totaal,10,1780.0
2020-05-16,RIVM_report_20200516,40-44,Totaal,9,2049.0
2020-05-16,RIVM_report_20200516,45-49,Totaal,15,2953.0
2020-05-16,RIVM_report_20200516,50-54,Totaal,20,3819.0
2020-05-16,RIVM_report_20200516,55-59,Totaal,14,4241.0
2020-05-16,RIVM_report_20200516,60-64,Totaal,10,3459.0
2020-05-16,RIVM_report_20200516,65-69,Totaal,7,2270.0
2020-05-16,RIVM_report_20200516,70-74,Totaal,5,2831.0
2020-05-16,RIVM_report_20200516,75-79,Totaal,8,3246.0
2020-05-16,RIVM_report_20200516,80-84,Totaal,22,3720.0
2020-05-16,RIVM_report_20200516,85-89,Totaal,20,3807.0
2020-05-16,RIVM_report_20200516,90-94,Totaal,10,2295.0
2020-05-16,RIVM_report_20200516,95+,Totaal,3,758.0
2020-05-16,RIVM_report_20200516,Niet vermeld,Totaal,0,4.0
2020-05-16,RIVM_report_20200516,0-4,Ziekenhuisopname,0,44.0
2020-05-16,RIVM_report_20200516,5-9,Ziekenhuisopname,0,2.0
2020-05-16,RIVM_report_20200516,10-14,Ziekenhuisopname,0,7.0
2020-05-16,RIVM_report_20200516,15-19,Ziekenhuisopname,0,29.0
2020-05-16,RIVM_report_20200516,20-24,Ziekenhuisopname,1,59.0
2020-05-16,RIVM_report_20200516,25-29,Ziekenhuisopname,0,108.0
2020-05-16,RIVM_report_20200516,30-34,Ziekenhuisopname,0,152.0
2020-05-16,RIVM_report_20200516,35-39,Ziekenhuisopname,4,191.0
2020-05-16,RIVM_report_20200516,40-44,Ziekenhuisopname,1,275.0
2020-05-16,RIVM_report_20200516,45-49,Ziekenhuisopname,5,568.0
2020-05-16,RIVM_report_20200516,50-54,Ziekenhuisopname,3,833.0
2020-05-16,RIVM_report_20200516,55-59,Ziekenhuisopname,3,1115.0
2020-05-16,RIVM_report_20200516,60-64,Ziekenhuisopname,7,1269.0
2020-05-16,RIVM_report_20200516,65-69,Ziekenhuisopname,3,1324.0
2020-05-16,RIVM_report_20200516,70-74,Ziekenhuisopname,7,1669.0
2020-05-16,RIVM_report_20200516,75-79,Ziekenhuisopname,1,1604.0
2020-05-16,RIVM_report_20200516,80-84,Ziekenhuisopname,3,1216.0
2020-05-16,RIVM_report_20200516,85-89,Ziekenhuisopname,4,791.0
2020-05-16,RIVM_report_20200516,90-94,Ziekenhuisopname,3,240.0
2020-05-16,RIVM_report_20200516,95+,Ziekenhuisopname,0,41.0
2020-05-16,RIVM_report_20200516,Niet vermeld,Ziekenhuisopname,0,0.0
2020-05-16,RIVM_report_20200516,0-4,Overleden,0,0.0
2020-05-16,RIVM_report_20200516,5-9,Overleden,0,0.0
2020-05-16,RIVM_report_20200516,10-14,Overleden,0,0.0
2020-05-16,RIVM_report_20200516,15-19,Overleden,0,1.0
2020-05-16,RIVM_report_20200516,20-24,Overleden,0,0.0
2020-05-16,RIVM_report_20200516,25-29,Overleden,0,3.0
2020-05-16,RIVM_report_20200516,30-34,Overleden,0,3.0
2020-05-16,RIVM_report_20200516,35-39,Overleden,0,7.0
2020-05-16,RIVM_report_20200516,40-44,Overleden,0,5.0
2020-05-16,RIVM_report_20200516,45-49,Overleden,0,22.0
2020-05-16,RIVM_report_20200516,50-54,Overleden,0,42.0
2020-05-16,RIVM_report_20200516,55-59,Overleden,0,93.0
2020-05-16,RIVM_report_20200516,60-64,Overleden,0,152.0
2020-05-16,RIVM_report_20200516,65-69,Overleden,3,312.0
2020-05-16,RIVM_report_20200516,70-74,Overleden,3,592.0
2020-05-16,RIVM_report_20200516,75-79,Overleden,3,957.0
2020-05-16,RIVM_report_20200516,80-84,Overleden,4,1190.0
2020-05-16,RIVM_report_20200516,85-89,Overleden,6,1260.0
2020-05-16,RIVM_report_20200516,90-94,Overleden,5,754.0
2020-05-16,RIVM_report_20200516,95+,Overleden,3,277.0
2020-05-16,RIVM_report_20200516,Niet vermeld,Overleden,0,0.0
