Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-05,RIVM_report_20200605,0-4,Totaal,1,104.0
2020-06-05,RIVM_report_20200605,5-9,Totaal,2,45.0
2020-06-05,RIVM_report_20200605,10-14,Totaal,8,105.0
2020-06-05,RIVM_report_20200605,15-19,Totaal,6,549.0
2020-06-05,RIVM_report_20200605,20-24,Totaal,14,2042.0
2020-06-05,RIVM_report_20200605,25-29,Totaal,19,2512.0
2020-06-05,RIVM_report_20200605,30-34,Totaal,15,2291.0
2020-06-05,RIVM_report_20200605,35-39,Totaal,19,2001.0
2020-06-05,RIVM_report_20200605,40-44,Totaal,14,2238.0
2020-06-05,RIVM_report_20200605,45-49,Totaal,22,3224.0
2020-06-05,RIVM_report_20200605,50-54,Totaal,24,4127.0
2020-06-05,RIVM_report_20200605,55-59,Totaal,14,4519.0
2020-06-05,RIVM_report_20200605,60-64,Totaal,12,3695.0
2020-06-05,RIVM_report_20200605,65-69,Totaal,6,2368.0
2020-06-05,RIVM_report_20200605,70-74,Totaal,9,2938.0
2020-06-05,RIVM_report_20200605,75-79,Totaal,9,3362.0
2020-06-05,RIVM_report_20200605,80-84,Totaal,4,3844.0
2020-06-05,RIVM_report_20200605,85-89,Totaal,7,3973.0
2020-06-05,RIVM_report_20200605,90-94,Totaal,5,2420.0
2020-06-05,RIVM_report_20200605,95+,Totaal,0,792.0
2020-06-05,RIVM_report_20200605,Niet vermeld,Totaal,0,3.0
2020-06-05,RIVM_report_20200605,0-4,Ziekenhuisopname,0,46.0
2020-06-05,RIVM_report_20200605,5-9,Ziekenhuisopname,0,2.0
2020-06-05,RIVM_report_20200605,10-14,Ziekenhuisopname,0,8.0
2020-06-05,RIVM_report_20200605,15-19,Ziekenhuisopname,0,29.0
2020-06-05,RIVM_report_20200605,20-24,Ziekenhuisopname,0,63.0
2020-06-05,RIVM_report_20200605,25-29,Ziekenhuisopname,0,111.0
2020-06-05,RIVM_report_20200605,30-34,Ziekenhuisopname,0,157.0
2020-06-05,RIVM_report_20200605,35-39,Ziekenhuisopname,0,194.0
2020-06-05,RIVM_report_20200605,40-44,Ziekenhuisopname,2,283.0
2020-06-05,RIVM_report_20200605,45-49,Ziekenhuisopname,1,586.0
2020-06-05,RIVM_report_20200605,50-54,Ziekenhuisopname,0,854.0
2020-06-05,RIVM_report_20200605,55-59,Ziekenhuisopname,1,1147.0
2020-06-05,RIVM_report_20200605,60-64,Ziekenhuisopname,0,1296.0
2020-06-05,RIVM_report_20200605,65-69,Ziekenhuisopname,1,1345.0
2020-06-05,RIVM_report_20200605,70-74,Ziekenhuisopname,3,1697.0
2020-06-05,RIVM_report_20200605,75-79,Ziekenhuisopname,2,1629.0
2020-06-05,RIVM_report_20200605,80-84,Ziekenhuisopname,1,1238.0
2020-06-05,RIVM_report_20200605,85-89,Ziekenhuisopname,0,803.0
2020-06-05,RIVM_report_20200605,90-94,Ziekenhuisopname,0,251.0
2020-06-05,RIVM_report_20200605,95+,Ziekenhuisopname,0,43.0
2020-06-05,RIVM_report_20200605,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-05,RIVM_report_20200605,0-4,Overleden,0,0.0
2020-06-05,RIVM_report_20200605,5-9,Overleden,0,0.0
2020-06-05,RIVM_report_20200605,10-14,Overleden,0,0.0
2020-06-05,RIVM_report_20200605,15-19,Overleden,0,1.0
2020-06-05,RIVM_report_20200605,20-24,Overleden,0,0.0
2020-06-05,RIVM_report_20200605,25-29,Overleden,0,3.0
2020-06-05,RIVM_report_20200605,30-34,Overleden,0,4.0
2020-06-05,RIVM_report_20200605,35-39,Overleden,0,7.0
2020-06-05,RIVM_report_20200605,40-44,Overleden,0,5.0
2020-06-05,RIVM_report_20200605,45-49,Overleden,0,23.0
2020-06-05,RIVM_report_20200605,50-54,Overleden,0,47.0
2020-06-05,RIVM_report_20200605,55-59,Overleden,0,99.0
2020-06-05,RIVM_report_20200605,60-64,Overleden,0,162.0
2020-06-05,RIVM_report_20200605,65-69,Overleden,0,327.0
2020-06-05,RIVM_report_20200605,70-74,Overleden,2,620.0
2020-06-05,RIVM_report_20200605,75-79,Overleden,1,991.0
2020-06-05,RIVM_report_20200605,80-84,Overleden,0,1249.0
2020-06-05,RIVM_report_20200605,85-89,Overleden,5,1354.0
2020-06-05,RIVM_report_20200605,90-94,Overleden,7,815.0
2020-06-05,RIVM_report_20200605,95+,Overleden,0,298.0
2020-06-05,RIVM_report_20200605,Niet vermeld,Overleden,0,0.0
