Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-05,RIVM_report_20200405,0-4,Totaal,3,52.0
2020-04-05,RIVM_report_20200405,5-9,Totaal,0,9.0
2020-04-05,RIVM_report_20200405,10-14,Totaal,1,38.0
2020-04-05,RIVM_report_20200405,15-19,Totaal,8,94.0
2020-04-05,RIVM_report_20200405,20-24,Totaal,52,419.0
2020-04-05,RIVM_report_20200405,25-29,Totaal,48,707.0
2020-04-05,RIVM_report_20200405,30-34,Totaal,40,741.0
2020-04-05,RIVM_report_20200405,35-39,Totaal,38,662.0
2020-04-05,RIVM_report_20200405,40-44,Totaal,52,724.0
2020-04-05,RIVM_report_20200405,45-49,Totaal,71,1075.0
2020-04-05,RIVM_report_20200405,50-54,Totaal,111,1400.0
2020-04-05,RIVM_report_20200405,55-59,Totaal,119,1602.0
2020-04-05,RIVM_report_20200405,60-64,Totaal,105,1428.0
2020-04-05,RIVM_report_20200405,65-69,Totaal,70,1296.0
2020-04-05,RIVM_report_20200405,70-74,Totaal,103,1690.0
2020-04-05,RIVM_report_20200405,75-79,Totaal,97,1769.0
2020-04-05,RIVM_report_20200405,80-84,Totaal,116,1685.0
2020-04-05,RIVM_report_20200405,85-89,Totaal,104,1463.0
2020-04-05,RIVM_report_20200405,90-94,Totaal,66,747.0
2020-04-05,RIVM_report_20200405,95+,Totaal,17,227.0
2020-04-05,RIVM_report_20200405,Niet vermeld,Totaal,3,23.0
2020-04-05,RIVM_report_20200405,0-4,Ziekenhuisopname,2,31.0
2020-04-05,RIVM_report_20200405,5-9,Ziekenhuisopname,0,2.0
2020-04-05,RIVM_report_20200405,10-14,Ziekenhuisopname,0,5.0
2020-04-05,RIVM_report_20200405,15-19,Ziekenhuisopname,2,18.0
2020-04-05,RIVM_report_20200405,20-24,Ziekenhuisopname,2,24.0
2020-04-05,RIVM_report_20200405,25-29,Ziekenhuisopname,0,60.0
2020-04-05,RIVM_report_20200405,30-34,Ziekenhuisopname,3,76.0
2020-04-05,RIVM_report_20200405,35-39,Ziekenhuisopname,2,111.0
2020-04-05,RIVM_report_20200405,40-44,Ziekenhuisopname,11,160.0
2020-04-05,RIVM_report_20200405,45-49,Ziekenhuisopname,14,311.0
2020-04-05,RIVM_report_20200405,50-54,Ziekenhuisopname,14,438.0
2020-04-05,RIVM_report_20200405,55-59,Ziekenhuisopname,25,613.0
2020-04-05,RIVM_report_20200405,60-64,Ziekenhuisopname,28,703.0
2020-04-05,RIVM_report_20200405,65-69,Ziekenhuisopname,20,810.0
2020-04-05,RIVM_report_20200405,70-74,Ziekenhuisopname,43,1067.0
2020-04-05,RIVM_report_20200405,75-79,Ziekenhuisopname,34,1039.0
2020-04-05,RIVM_report_20200405,80-84,Ziekenhuisopname,27,771.0
2020-04-05,RIVM_report_20200405,85-89,Ziekenhuisopname,20,482.0
2020-04-05,RIVM_report_20200405,90-94,Ziekenhuisopname,7,130.0
2020-04-05,RIVM_report_20200405,95+,Ziekenhuisopname,0,19.0
2020-04-05,RIVM_report_20200405,Niet vermeld,Ziekenhuisopname,-1,5.0
2020-04-05,RIVM_report_20200405,0-4,Overleden,0,0.0
2020-04-05,RIVM_report_20200405,5-9,Overleden,0,0.0
2020-04-05,RIVM_report_20200405,10-14,Overleden,0,0.0
2020-04-05,RIVM_report_20200405,15-19,Overleden,0,0.0
2020-04-05,RIVM_report_20200405,20-24,Overleden,0,0.0
2020-04-05,RIVM_report_20200405,25-29,Overleden,1,1.0
2020-04-05,RIVM_report_20200405,30-34,Overleden,0,0.0
2020-04-05,RIVM_report_20200405,35-39,Overleden,0,1.0
2020-04-05,RIVM_report_20200405,40-44,Overleden,1,1.0
2020-04-05,RIVM_report_20200405,45-49,Overleden,0,5.0
2020-04-05,RIVM_report_20200405,50-54,Overleden,2,13.0
2020-04-05,RIVM_report_20200405,55-59,Overleden,2,20.0
2020-04-05,RIVM_report_20200405,60-64,Overleden,6,55.0
2020-04-05,RIVM_report_20200405,65-69,Overleden,8,110.0
2020-04-05,RIVM_report_20200405,70-74,Overleden,13,193.0
2020-04-05,RIVM_report_20200405,75-79,Overleden,16,348.0
2020-04-05,RIVM_report_20200405,80-84,Overleden,23,428.0
2020-04-05,RIVM_report_20200405,85-89,Overleden,23,372.0
2020-04-05,RIVM_report_20200405,90-94,Overleden,12,162.0
2020-04-05,RIVM_report_20200405,95+,Overleden,7,56.0
2020-04-05,RIVM_report_20200405,Niet vermeld,Overleden,1,1.0
