Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-06-07,RIVM_report_20200607,0-4,Totaal,1,106.0
2020-06-07,RIVM_report_20200607,5-9,Totaal,4,49.0
2020-06-07,RIVM_report_20200607,10-14,Totaal,6,111.0
2020-06-07,RIVM_report_20200607,15-19,Totaal,9,566.0
2020-06-07,RIVM_report_20200607,20-24,Totaal,22,2078.0
2020-06-07,RIVM_report_20200607,25-29,Totaal,18,2548.0
2020-06-07,RIVM_report_20200607,30-34,Totaal,17,2324.0
2020-06-07,RIVM_report_20200607,35-39,Totaal,16,2033.0
2020-06-07,RIVM_report_20200607,40-44,Totaal,26,2279.0
2020-06-07,RIVM_report_20200607,45-49,Totaal,23,3260.0
2020-06-07,RIVM_report_20200607,50-54,Totaal,26,4176.0
2020-06-07,RIVM_report_20200607,55-59,Totaal,23,4557.0
2020-06-07,RIVM_report_20200607,60-64,Totaal,23,3725.0
2020-06-07,RIVM_report_20200607,65-69,Totaal,6,2380.0
2020-06-07,RIVM_report_20200607,70-74,Totaal,3,2949.0
2020-06-07,RIVM_report_20200607,75-79,Totaal,10,3375.0
2020-06-07,RIVM_report_20200607,80-84,Totaal,3,3852.0
2020-06-07,RIVM_report_20200607,85-89,Totaal,0,3982.0
2020-06-07,RIVM_report_20200607,90-94,Totaal,2,2426.0
2020-06-07,RIVM_report_20200607,95+,Totaal,1,795.0
2020-06-07,RIVM_report_20200607,Niet vermeld,Totaal,0,3.0
2020-06-07,RIVM_report_20200607,0-4,Ziekenhuisopname,0,46.0
2020-06-07,RIVM_report_20200607,5-9,Ziekenhuisopname,0,2.0
2020-06-07,RIVM_report_20200607,10-14,Ziekenhuisopname,0,8.0
2020-06-07,RIVM_report_20200607,15-19,Ziekenhuisopname,0,29.0
2020-06-07,RIVM_report_20200607,20-24,Ziekenhuisopname,-1,62.0
2020-06-07,RIVM_report_20200607,25-29,Ziekenhuisopname,0,111.0
2020-06-07,RIVM_report_20200607,30-34,Ziekenhuisopname,0,157.0
2020-06-07,RIVM_report_20200607,35-39,Ziekenhuisopname,0,195.0
2020-06-07,RIVM_report_20200607,40-44,Ziekenhuisopname,0,283.0
2020-06-07,RIVM_report_20200607,45-49,Ziekenhuisopname,0,587.0
2020-06-07,RIVM_report_20200607,50-54,Ziekenhuisopname,0,854.0
2020-06-07,RIVM_report_20200607,55-59,Ziekenhuisopname,0,1147.0
2020-06-07,RIVM_report_20200607,60-64,Ziekenhuisopname,2,1298.0
2020-06-07,RIVM_report_20200607,65-69,Ziekenhuisopname,1,1347.0
2020-06-07,RIVM_report_20200607,70-74,Ziekenhuisopname,0,1696.0
2020-06-07,RIVM_report_20200607,75-79,Ziekenhuisopname,2,1632.0
2020-06-07,RIVM_report_20200607,80-84,Ziekenhuisopname,-1,1237.0
2020-06-07,RIVM_report_20200607,85-89,Ziekenhuisopname,0,803.0
2020-06-07,RIVM_report_20200607,90-94,Ziekenhuisopname,1,252.0
2020-06-07,RIVM_report_20200607,95+,Ziekenhuisopname,0,43.0
2020-06-07,RIVM_report_20200607,Niet vermeld,Ziekenhuisopname,0,0.0
2020-06-07,RIVM_report_20200607,0-4,Overleden,0,0.0
2020-06-07,RIVM_report_20200607,5-9,Overleden,0,0.0
2020-06-07,RIVM_report_20200607,10-14,Overleden,0,0.0
2020-06-07,RIVM_report_20200607,15-19,Overleden,0,1.0
2020-06-07,RIVM_report_20200607,20-24,Overleden,0,0.0
2020-06-07,RIVM_report_20200607,25-29,Overleden,0,3.0
2020-06-07,RIVM_report_20200607,30-34,Overleden,0,4.0
2020-06-07,RIVM_report_20200607,35-39,Overleden,0,7.0
2020-06-07,RIVM_report_20200607,40-44,Overleden,0,5.0
2020-06-07,RIVM_report_20200607,45-49,Overleden,0,23.0
2020-06-07,RIVM_report_20200607,50-54,Overleden,0,47.0
2020-06-07,RIVM_report_20200607,55-59,Overleden,0,99.0
2020-06-07,RIVM_report_20200607,60-64,Overleden,0,162.0
2020-06-07,RIVM_report_20200607,65-69,Overleden,0,329.0
2020-06-07,RIVM_report_20200607,70-74,Overleden,0,620.0
2020-06-07,RIVM_report_20200607,75-79,Overleden,0,991.0
2020-06-07,RIVM_report_20200607,80-84,Overleden,0,1250.0
2020-06-07,RIVM_report_20200607,85-89,Overleden,2,1358.0
2020-06-07,RIVM_report_20200607,90-94,Overleden,0,815.0
2020-06-07,RIVM_report_20200607,95+,Overleden,0,299.0
2020-06-07,RIVM_report_20200607,Niet vermeld,Overleden,0,0.0
